areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00079367,48,36.6,9.8,4.9,0.8
E00079368,39,47.2,9.8,4.1,0
E00079369,51.1,36.1,12,0.8,0
E00079370,61.1,27.4,9.7,1.8,0
E00079371,55.4,34.6,9.2,0.8,0
E00079372,71.3,25.3,3.3,0,0
E00079373,46.7,33.3,15,5,0
E00079374,62.6,29,5.3,3.1,0
E00079375,64.8,32.8,1.6,0.8,0
E00079376,69.5,27.7,2.8,0,0
E00079377,57,31.8,8.4,2.8,0
E00079378,46.1,44.3,8.7,0.9,0
E00079379,52,33.3,13.3,1.3,0
E00079380,61.1,31.7,4,3.2,0
E00079381,63.2,29.3,6,1.5,0
E00079382,60.5,27.7,9.2,2.5,0
E00079383,63.5,27.8,7.9,0.8,0
E00079384,63,32.3,4.7,0,0
E00079385,54.5,28,14.4,3,0
E00079386,56.7,30.8,8.7,3.8,0
E00079387,34.8,46.2,17.4,1.5,0
E00079388,24.8,45.4,25.5,2.8,1.4
E00079389,25.2,36.9,28.2,9.7,0
E00079390,42.6,33,19.1,5.3,0
E00079392,26.3,39.9,24.9,8.5,0.5
E00079393,23.3,39.3,29.6,7.8,0
E00079395,45.6,36,14.9,3.5,0
E00079397,29.1,43,24.4,3.5,0
E00079398,28.8,36.3,32.2,2.7,0
E00079400,27.8,40.5,26.2,5.6,0
E00079401,36.5,35.6,24,3.8,0
E00079402,27,40.9,25.2,7,0
E00079403,38.7,34.4,19.4,7.5,0
E00079404,36.4,35.5,22.7,4.5,0.9
E00079405,20.3,27,33.8,14.9,4.1
E00079406,25.9,39.2,20.3,7.7,7
E00079407,29.1,35.9,27.2,5.8,1.9
E00079408,43.6,33,16,6.4,1.1
E00079409,25.8,36.8,24.5,10.3,2.6
E00079410,15.7,44.6,27.7,9.6,2.4
E00079411,29.8,33.3,27,7.8,2.1
E00079412,33.8,34.6,26.5,4.4,0.7
