areacd,disability_3a-001,disability_3a-002
E00079367,13,87
E00079368,15.4,84.6
E00079369,13.3,86.7
E00079370,10.1,89.9
E00079371,8.3,91.7
E00079372,6.6,93.4
E00079373,11.9,88.1
E00079374,9.3,90.7
E00079375,10.2,89.8
E00079376,11.3,88.7
E00079377,13.7,86.3
E00079378,13.1,86.9
E00079379,17.2,82.8
E00079380,15.1,84.9
E00079381,8.2,91.8
E00079382,11,89
E00079383,9.9,90.1
E00079384,13.6,86.4
E00079385,11.3,88.7
E00079386,11.3,88.7
E00079387,15.8,84.2
E00079388,8.8,91.3
E00079389,15.8,84.2
E00079390,28.9,71.1
E00079392,18.6,81.4
E00079393,14.9,85.1
E00079395,14.2,85.8
E00079397,12.6,87.4
E00079398,9,91
E00079400,11.1,88.9
E00079401,9.4,90.6
E00079402,14.3,85.7
E00079403,12.3,87.7
E00079404,9.5,90.5
E00079405,17.2,82.8
E00079406,14,86
E00079407,12.4,87.6
E00079408,8.7,91.3
E00079409,20.4,79.6
E00079410,7.7,92.3
E00079411,13.7,86.3
E00079412,11.1,88.9
E00079413,13.1,86.9
E00079414,11.5,88.5
E00079415,8.7,91.3
E00079416,19.8,80.2
E00079417,11.4,88.6
E00079418,10.3,89.7
E00079419,13.3,86.7
E00079420,14.4,85.6
E00079421,9.2,90.8
E00079422,10.4,89.6
E00079423,21.4,78.6
E00079424,9.1,90.9
E00079425,12.6,87.4
E00079426,12.6,87.4
E00079427,12.6,87.4
E00079428,10.4,89.6
E00079429,14.4,85.6
E00079430,11,89
E00079431,31.5,68.5
E00079432,9.9,90.1
E00079433,11.6,88.4
E00079434,10.8,89.2
E00079435,15.1,84.9
E00079436,13.3,86.7
E00079437,12.1,87.9
E00079438,16.3,83.7
E00079439,8.5,91.5
E00079440,11.7,88.3
E00079441,13.5,86.5
E00079442,11.6,88.4
E00079443,15.1,84.9
E00079444,14.4,85.6
E00079445,14.5,85.5
E00079446,7.3,92.7
E00079447,7.2,92.8
E00079448,12.3,87.7
E00079449,30.4,69.6
E00079450,8.2,91.8
E00079451,9.7,90.3
E00079452,12.8,87.2
E00079453,12.6,87.4
E00079454,10.7,89.3
E00079455,11.7,88.3
E00079456,9.9,90.1
E00079457,15.4,84.6
E00079458,8.3,91.7
E00079460,10.9,89.1
E00079461,16.2,83.8
E00079462,13.7,86.3
E00079463,12.1,87.9
E00079465,11.8,88.2
E00079466,9.9,90.1
E00079467,10,90
E00079468,14.4,85.6
E00079469,20.4,79.6
E00079471,10.2,89.8
E00079472,12.6,87.4
E00079473,11.3,88.7
E00079474,10.7,89.3
E00079475,11.9,88.1
E00079476,11.7,88.3
E00079477,14.2,85.8
E00079478,13.2,86.8
E00079479,12.9,87.1
E00079480,13.1,86.9
E00079481,19.2,80.8
E00079482,14.8,85.2
E00079483,17.4,82.6
E00079484,12.8,87.2
E00079485,19.4,80.6
E00079486,11,89
E00079487,17.7,82.3
E00079488,11.8,88.2
E00079489,12.5,87.5
E00079490,18.9,81.1
E00079491,10.8,89.2
E00079493,12.6,87.4
E00079494,20.3,79.7
E00079495,12.6,87.4
E00079496,12,88
E00079497,10.8,89.2
E00079498,10.3,89.7
E00079499,15.3,84.7
E00079500,12.9,87.1
E00079501,13.1,86.9
E00079502,15.2,84.8
E00079503,11.6,88.4
E00079506,9.9,90.1
E00079507,7.7,92.3
E00079508,12.4,87.6
E00079509,7.6,92.4
E00079510,8.9,91.1
E00079511,11.9,88.1
E00079512,14,86
E00079513,13,87
E00079515,14.5,85.5
E00079516,7.3,92.7
E00079517,8.5,91.5
E00079518,7.4,92.6
E00079519,11.3,88.7
E00079520,9.8,90.2
E00079521,13.2,86.8
E00079522,14.2,85.8
E00079527,10.9,89.1
E00079528,10.4,89.6
E00079529,9.3,90.7
E00079531,12,88
E00079532,14.3,85.7
E00079533,10.3,89.7
E00079534,9.3,90.7
E00079536,9.9,90.1
E00079538,19,81
E00079539,10.4,89.6
E00079540,13.4,86.6
E00079541,15.8,84.2
E00079542,14,86
E00079543,15.2,84.8
E00079544,15,85
E00079545,10.3,89.7
E00079547,17.5,82.5
E00079548,12.8,87.2
E00079549,8.4,91.6
E00079550,17.9,82.1
E00079551,15.3,84.7
E00079552,21.6,78.4
E00079553,21.5,78.5
E00079554,14.1,85.9
E00079555,14.9,85.1
E00079556,14.3,85.7
E00079557,32.7,67.3
E00079558,20.2,79.8
E00079559,7.5,92.5
E00079560,11.5,88.5
E00079561,35,65
E00079562,12.4,87.6
E00079563,10.8,89.2
E00079564,14.5,85.5
E00079565,12.8,87.2
E00079566,12.4,87.6
E00079567,20,80
E00079568,27.5,72.5
E00079569,7.6,92.4
E00079570,10.3,89.7
E00079571,16.3,83.7
E00079572,20.4,79.6
E00079573,11.8,88.2
E00079574,15.4,84.6
E00079575,8.4,91.6
E00079576,16,84
E00079577,17.5,82.5
E00079578,14.6,85.4
E00079579,17.1,82.9
E00079580,18,82
E00079581,9.4,90.6
E00079582,13,87
E00079583,18.2,81.8
E00079584,7.9,92.1
E00079585,10.7,89.3
E00079586,8.7,91.3
E00079587,13,87
E00079588,13,87
E00079589,8,92
E00079590,8.1,91.9
E00079591,9.5,90.5
E00079592,9.4,90.6
E00079593,9.6,90.4
E00079594,8.2,91.8
E00079595,9.8,90.2
