areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00079367,71.7,7.2,21.1
E00079368,50.2,4.2,45.7
E00079369,60.3,2.2,37.5
E00079370,58.6,4.7,36.6
E00079371,55.8,3.1,41.1
E00079372,67.4,2.6,30
E00079373,56.5,6.8,36.6
E00079374,60.6,2.3,37
E00079375,65.4,2,32.7
E00079376,68.2,3,28.8
E00079377,66.8,5.7,27.5
E00079378,67.2,5.9,26.9
E00079379,58.9,1.1,40
E00079380,64.4,2.2,33.5
E00079381,62.3,3.6,34.1
E00079382,57.8,4.3,37.9
E00079383,71.4,3.4,25.2
E00079384,60.7,2,37.2
E00079385,58.4,5,36.6
E00079386,61.1,4.9,34
E00079387,42.5,1.4,56.1
E00079388,50.9,7.1,42.1
E00079389,42.3,8.2,49.5
E00079390,39.7,4.1,56.2
E00079392,54.2,6,39.8
E00079393,59.4,7,33.7
E00079395,50,4.7,45.3
E00079397,52.1,8.8,39.2
E00079398,53.9,10.3,35.8
E00079400,47.8,3.7,48.5
E00079401,54.4,4.7,40.9
E00079402,45.6,5,49.4
E00079403,52.1,9.1,38.8
E00079404,54.9,5.6,39.6
E00079405,34.6,12.1,53.3
E00079406,45.2,5.5,49.3
E00079407,43,5,51.9
E00079408,66.7,6.3,27
E00079409,39.8,7.2,53
E00079410,52.4,8.7,38.9
E00079411,51.5,5.8,42.7
E00079412,52.6,6.1,41.3
E00079413,47.9,11.3,40.8
E00079414,49.3,10.8,39.9
E00079415,46.9,5.9,47.2
E00079416,43.6,2.6,53.8
E00079417,54.3,4.7,41
E00079418,50,4.1,45.9
E00079419,50.3,5.4,44.3
E00079420,49,7,44
E00079421,47.9,5.1,47
E00079422,67.3,2.8,29.9
E00079423,48.3,3.8,47.9
E00079424,68,2.6,29.4
E00079425,64.4,2.8,32.8
E00079426,67,3.5,29.6
E00079427,61.1,2.2,36.7
E00079428,52.2,2.6,45.2
E00079429,60.6,2.7,36.7
E00079430,73.9,2,24.1
E00079431,37.1,0.7,62.1
E00079432,70.4,3.7,25.9
E00079433,74.7,3.2,22.2
E00079434,68,2.7,29.3
E00079435,62.2,1.9,35.9
E00079436,55.6,3.9,40.5
E00079437,64.9,2.1,32.9
E00079438,56,3.5,40.5
E00079439,58.8,1.4,39.8
E00079440,51.5,1.8,46.7
E00079441,60.3,1.8,37.9
E00079442,64,0.4,35.6
E00079443,65.6,2.9,31.6
E00079444,63.5,6.8,29.7
E00079445,70.1,1.4,28.5
E00079446,66,4.7,29.4
E00079447,71,1.2,27.8
E00079448,57,3.1,39.9
E00079449,38.3,6.9,54.8
E00079450,64.3,2.1,33.6
E00079451,50,6.3,43.7
E00079452,49.8,5.6,44.5
E00079453,54.4,4.2,41.4
E00079454,62.2,2.1,35.6
E00079455,47.7,4.9,47.4
E00079456,56.9,4.1,38.9
E00079457,45,6.5,48.6
E00079458,45.5,3.9,50.6
E00079460,57.6,5,37.4
E00079461,53.4,3,43.7
E00079462,59.7,4.7,35.5
E00079463,53.8,5.5,40.7
E00079465,54,5.9,40.1
E00079466,60.4,5.5,34.1
E00079467,65.8,2.9,31.3
E00079468,55.3,2.9,41.8
E00079469,49.6,2.9,47.5
E00079471,53.8,4.9,41.3
E00079472,55.3,4.8,39.9
E00079473,56.3,3.7,40
E00079474,56.7,7.6,35.7
E00079475,52.2,7.5,40.3
E00079476,51.5,4.5,44.1
E00079477,54.2,4.6,41.2
E00079478,48,3.9,48
E00079479,57.3,2.8,39.8
E00079480,61.8,4.2,34
E00079481,43.6,4.9,51.5
E00079482,58.4,6.5,35.1
E00079483,53.3,10.1,36.6
E00079484,54,7,39
E00079485,61.2,6.8,32
E00079486,63.6,4.3,32.2
E00079487,55.7,5.9,38.4
E00079488,56.6,6,37.4
E00079489,62.1,2.2,35.7
E00079490,61,4.8,34.2
E00079491,61.3,3.7,35
E00079493,69.8,2.8,27.4
E00079494,60.3,4,35.7
E00079495,69.9,2.2,27.9
E00079496,63.6,2.8,33.6
E00079497,62.1,4.4,33.4
E00079498,69.3,7.8,23
E00079499,52.7,7.2,40.1
E00079500,63.5,2.2,34.3
E00079501,67.9,3.1,29
E00079502,65.1,5.8,29.1
E00079503,68.2,6.6,25.2
E00079506,56.9,4.4,38.7
E00079507,55,7.8,37.2
E00079508,56.5,7.6,35.9
E00079509,52,8.6,39.5
E00079510,51.4,5.1,43.5
E00079511,55.2,6,38.8
E00079512,47,14.1,38.8
E00079513,55.2,7.6,37.2
E00079515,66.1,8.3,25.6
E00079516,53.4,5.6,41
E00079517,51.5,6.9,41.6
E00079518,53.9,5,41.1
E00079519,53.5,6,40.5
E00079520,46.3,4.9,48.8
E00079521,41.8,4.4,53.8
E00079522,44.5,8.8,46.7
E00079527,45,9.6,45.3
E00079528,41.8,6.5,51.6
E00079529,40.4,5.5,54.1
E00079531,50.9,7.4,41.8
E00079532,53.3,4.5,42.3
E00079533,48.1,5.8,46
E00079534,54.1,4.8,41.1
E00079536,50.3,8.5,41.2
E00079538,59.1,7.4,33.5
E00079539,63.4,5.1,31.5
E00079540,64.6,6.6,28.8
E00079541,59.2,10.5,30.3
E00079542,56.5,3.3,40.1
E00079543,55,4.8,40.1
E00079544,56.8,5.6,37.5
E00079545,72.6,5.2,22.2
E00079547,50.7,6.8,42.6
E00079548,56.2,6.4,37.5
E00079549,62.9,5.5,31.6
E00079550,49.5,5.4,45.1
E00079551,56.7,5.7,37.6
E00079552,43.9,4.4,51.7
E00079553,46,6.7,47.2
E00079554,55.3,6.3,38.3
E00079555,49.2,6.4,44.4
E00079556,54.4,4.9,40.7
E00079557,44.1,5.1,50.8
E00079558,51.1,5.9,43
E00079559,52.3,11.3,36.4
E00079560,62,5.9,32
E00079561,35.9,3.8,60.3
E00079562,61.7,5.3,33
E00079563,61.5,6,32.5
E00079564,60.8,2.2,37.1
E00079565,55.7,4.4,39.9
E00079566,65.7,4.6,29.7
E00079567,51.1,5.9,43
E00079568,49.5,7.8,42.7
E00079569,60.6,17.9,21.5
E00079570,48.2,9.1,42.7
E00079571,52.7,5.1,42.1
E00079572,54.7,6.7,38.6
E00079573,60.7,4,35.4
E00079574,61.3,16.5,22.3
E00079575,71.8,5.3,22.8
E00079576,58.4,8.7,32.9
E00079577,56.1,7.7,36.2
E00079578,66.7,6.6,26.8
E00079579,58.6,4.8,36.6
E00079580,62.7,5.1,32.2
