areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00069026,28.6,41.5,6,19.2,4.7
E00069027,25.8,47.3,7.1,17,2.7
E00069028,31.5,36.4,7.3,20.6,4.2
E00069029,26.2,43,6.3,22.8,1.7
E00069032,29.9,38.3,4.4,21.8,5.7
E00069033,41.5,36.1,3.9,14.1,4.4
E00069034,27.6,46.9,5.3,20.2,0
E00069035,38.2,37.6,2.2,18,3.9
E00069036,32.9,45.9,4.8,14.5,1.9
E00069037,27.5,43.9,6.4,22.2,0
E00069038,25.2,48.6,6,18.3,1.8
E00069039,26.5,36.5,11.6,20.6,4.8
E00129967,19,44.2,7.3,28.1,1.6
E00129968,21.9,43.8,11.2,19.4,3.7
E00129969,11.8,51.4,5.9,28.8,2.1
E00129970,26.5,35,6.7,28.3,3.5
E00129971,21.1,50,7.2,19.1,2.6
E00129972,21.9,40.6,11,24.4,2.1
E00129973,16.8,46.1,6.3,27.5,3.4
E00129974,17.3,42.4,11.1,26.2,3
E00129975,17.8,40.5,9.1,27.7,5
E00129977,15.1,44.3,11.4,27.4,1.8
E00129978,16,49.5,10.8,21.6,2.1
E00129979,26.8,48,4.1,19.9,1.2
E00129980,19.2,42.4,11.3,24.3,2.8
E00129981,23.2,46.5,7.9,21.6,0.8
E00129982,15.1,40.8,5.5,36,2.6
E00129983,13.6,44.9,10.3,29,2.2
E00129984,12,45.3,8,32.6,2.2
E00129985,15.5,43.9,8.5,29.5,2.6
E00129986,21.6,50.2,5.7,22.5,0
E00129987,28.7,35,5.5,28.7,2.1
E00129988,17.4,42.8,7,30.8,2
E00129989,17.1,41.1,9.3,29.5,3.1
E00129990,19,43.7,8.7,27.7,0.9
E00129991,15.4,42.6,9.6,31.3,1.1
E00129992,13,44.5,7.6,30.7,4.2
E00129994,7.2,48.3,4.9,36.6,3
E00129996,16.3,44.1,11.6,24.1,4.1
E00129997,15.6,44.7,8.5,28.7,2.5
E00129998,13.5,47,8.8,28.6,2.2
E00129999,26.3,39.8,8.9,23.3,1.7
E00130000,17.5,45.3,8.6,26.4,2.3
E00130001,20,47.1,9.2,19.2,4.6
E00130002,12.6,47,9.3,29.1,2
E00130003,27.2,41,5.8,25.4,0.6
E00130004,13.3,45,12.3,26.5,2.8
E00130005,12.8,45.8,10,29.9,1.6
E00130006,21.7,40.2,8.6,25.8,3.7
E00130007,11.4,36.5,7.3,44.1,0.6
E00130008,16.8,40.1,10.9,28.9,3.4
E00130011,19,40.3,10.5,27.9,2.2
E00130012,7.9,45.9,5.4,38.9,1.9
E00130013,26.9,39.6,10.4,20,3.1
E00130014,10.2,46,5.3,37.5,1.1
E00130015,13.3,44.4,7.7,32.9,1.7
E00130016,21.8,39.3,5.6,31,2.4
E00130042,19.6,43.5,2.9,32.1,1.9
E00130043,22.4,48.3,6.2,18.7,4.4
E00130044,14.9,50.4,6.1,27.2,1.3
E00130045,16.3,42.8,5.9,32.9,2.1
E00130046,22.8,43.7,8.6,21.9,3
E00130048,17.4,46.3,3.5,29.7,3.1
E00130050,15.9,50.5,9,22.4,2.2
E00130051,29.2,41.5,7.5,19.3,2.4
E00130052,10.2,52,3.9,33.6,0.4
E00130053,23.8,44.3,8.9,20.4,2.6
E00130054,18.5,40.9,6.7,31.9,2
E00130055,13.7,49.4,9,27.9,0
E00130114,19.6,42.9,9.8,26.1,1.6
E00130115,21.7,39,11.4,24.4,3.5
E00130116,17.4,37.7,7.5,35.5,1.9
E00130117,15.7,40,10.2,29.8,4.3
E00130118,18.4,39.8,7.4,33.2,1.2
E00130119,12.9,44.1,6.1,33.1,3.8
E00130120,7.5,50,5,34.2,3.3
E00130121,14.1,45.8,6.4,32.5,1.2
