areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00069026,25,22.7,39.1,13.3
E00069027,18.1,16.6,50.8,14.5
E00069028,22,31,38,9
E00069029,17,36.2,29.1,17.7
E00069032,15.9,30.4,40.6,13
E00069033,9.5,11.7,70.1,8.8
E00069034,6.4,13.8,67,12.8
E00069035,15.2,14.3,56.3,14.3
E00069036,25.2,17.8,32.7,24.3
E00069037,17.6,25.5,43.1,13.7
E00069038,14.7,31,42.2,12.1
E00069039,20.7,12.6,46.8,19.8
E00129967,34.8,41.1,15,9.2
E00129968,28.9,23.7,34.8,12.6
E00129969,46,43.9,1.4,8.6
E00129970,36.4,25.8,33.1,4.6
E00129971,32.3,29.1,19.7,18.9
E00129972,64.7,27.5,0.7,7.2
E00129973,45.4,35.7,10.2,8.7
E00129974,54.5,32.6,8.3,4.5
E00129975,59.7,33.9,0.8,5.6
E00129977,40.8,37.9,11.7,9.7
E00129978,47.1,38.5,0,14.4
E00129979,28.3,33.1,30.7,7.9
E00129980,57.3,37.1,1.1,4.5
E00129981,23.1,33.1,29.8,14
E00129982,48.9,48.2,0.7,2.2
E00129983,47.3,39,0.7,13
E00129984,43.8,45.3,0.7,10.2
E00129985,57.4,31.9,3.5,7.1
E00129986,22.5,30,26.7,20.8
E00129987,28.7,26.6,31.5,13.3
E00129988,45.5,27.3,18.2,9.1
E00129989,44.4,32.4,8.5,14.8
E00129990,60.2,29.7,1.6,8.6
E00129991,45.3,26.3,23.4,5.1
E00129992,34.8,40.2,15.9,9.1
E00129994,40.6,54.1,2.9,2.4
E00129996,55.2,32.5,4.5,7.8
E00129997,48.1,33.3,0,18.6
E00129998,33,46.9,7.2,12.9
E00129999,31.2,26.8,25.4,16.7
E00130000,52.5,35.6,2.3,9.6
E00130001,25.4,32.5,27.8,14.3
E00130002,40.2,37.8,1.6,20.5
E00130003,31.3,22.3,29.5,17
E00130004,34.5,51.3,2.5,11.8
E00130005,36.8,50.9,7,5.3
E00130006,58.7,32.1,0.9,8.3
E00130007,47.7,41.9,0.6,9.7
E00130008,55.9,38.8,0,5.3
E00130011,44.3,35.4,12.7,7.6
E00130012,42.5,53.5,0.5,3.5
E00130013,67.2,27,0,5.8
E00130014,46.6,42.9,0,10.5
E00130015,50.7,43.4,3.7,2.2
E00130016,38.4,31.2,10.4,20
E00130042,47.1,49,3.9,0
E00130043,15.4,32.3,31.3,21
E00130044,32.3,37.8,8.5,21.4
E00130045,37.8,42.1,12,8.1
E00130046,40.7,41.5,3,14.8
E00130048,12.4,26.9,37.9,22.8
E00130050,35.6,42.4,12.9,9.1
E00130051,22.3,16.5,47.5,13.7
E00130052,18.8,33.8,0.6,46.8
E00130053,37.4,21.6,25.9,15.1
E00130054,32.7,32.7,21.2,13.5
E00130055,27.6,38.1,3.7,30.6
E00130114,43,32.6,19.3,5.2
E00130115,67.8,25.9,0.7,5.6
E00130116,34.2,28.6,13,24.2
E00130117,36.7,38.8,0,24.5
E00130118,23.6,33.8,25,17.6
E00130119,24.2,52.3,12.5,10.9
