areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00069026,89.6,4.7,1.9,3.8
E00069027,89.7,2.8,2.6,4.8
E00069028,87.8,4.6,6.1,1.5
E00069029,90.2,4.2,2.1,3.5
E00069032,89.9,4,2.4,3.7
E00069033,86.4,5,1.8,6.8
E00069034,90.1,3.3,3.3,3.3
E00069035,89.8,4.4,2.2,3.6
E00069036,92.6,3,1.5,3
E00069037,97.6,0.9,1.4,0
E00069038,90.5,1.8,4,3.6
E00069039,94.8,2.2,2.2,0.9
E00129967,91.3,4.9,1.1,2.7
E00129968,91.7,4,1.4,2.9
E00129969,88,7.2,1.8,3
E00129970,91.7,2.2,1.6,4.5
E00129971,94.2,4.5,0.9,0.4
E00129972,89,4.5,3.2,3.2
E00129973,87.4,6.2,2.3,4.1
E00129974,89.4,5.8,0.3,4.5
E00129975,88.3,7.5,0.8,3.4
E00129977,89.8,6.1,1.1,3
E00129978,93.6,3.2,1.4,1.8
E00129979,88.1,4.7,2,5.1
E00129980,85.4,8.6,2.5,3.5
E00129981,88.8,3.7,3.7,3.7
E00129982,91.1,6.1,0.8,1.9
E00129983,90,5.8,0.6,3.6
E00129984,91.5,5.8,1.2,1.5
E00129985,91,4.3,2,2.7
E00129986,90.4,2.7,2.7,4.1
E00129987,90.5,5,1.5,3.1
E00129988,89.7,5.9,2.7,1.8
E00129989,89.2,3.5,1.4,5.9
E00129990,92.9,5.1,0.8,1.2
E00129991,90.5,6.2,1.6,1.6
E00129992,92,3.6,1.8,2.5
E00129994,91.2,5.2,1.1,2.5
E00129996,90,5.1,1.7,3.1
E00129997,89.7,7.5,1.6,1.3
E00129998,90.9,4.9,0.9,3.3
E00129999,87.7,5.8,2.3,4.2
E00130000,91.8,5.7,0.7,1.7
E00130001,89.6,4.6,0.7,5
E00130002,91.4,3.8,2.1,2.8
E00130003,91,6,0.5,2.5
E00130004,91.2,4.2,2.5,2.1
E00130005,91.5,4.9,1.3,2.3
E00130006,92.3,5.9,0.4,1.5
E00130007,89.2,5.4,2.1,3.3
E00130008,93.4,3.3,1.1,2.2
E00130011,88.2,7,2.3,2.5
E00130012,93,4.1,1.3,1.5
E00130013,84.3,8,3.8,3.8
E00130014,89.9,7.2,0.6,2.4
E00130015,88.5,6.8,1.9,2.8
E00130016,89.5,5.4,1.4,3.6
E00130042,86.6,6.9,2.8,3.6
E00130043,89.9,2.3,3.3,4.6
E00130044,93.2,3.9,0.7,2.3
E00130045,89.6,6.6,1.7,2.1
E00130046,88.5,5.6,2.9,2.9
E00130048,90.5,2.6,2.6,4.3
E00130050,90.9,2.4,3,3.6
E00130051,86.9,5.5,3.4,4.2
E00130052,90.4,6,2,1.7
E00130053,87.4,7,1.5,4.1
E00130054,91.1,4.6,1.4,2.9
E00130055,94.2,3.3,1.1,1.4
E00130114,91.2,3.6,2.9,2.2
E00130115,90.4,6,1.8,1.8
E00130116,90.7,5,1.5,2.8
E00130117,92.2,6.1,0.3,1.4
E00130118,92.7,4.4,2.2,0.7
E00130119,86.3,8.3,0.6,4.8
E00130120,91.2,5.7,1.4,1.8
E00130121,91.9,5.5,1.1,1.5
E00130122,88.6,6.9,2,2.4
E00130123,84.6,6.9,3.6,4.8
E00130124,92.4,4.5,1.7,1.4
E00130125,92.4,4.9,1,1.7
E00130126,94.8,4,0.6,0.6
E00130127,88.5,7.8,1.9,1.9
E00130128,92.8,3.8,2.1,1.3
E00130129,94.2,3.1,1.3,1.3
E00130130,91.8,5.3,1.1,1.9
E00130138,88.3,5.4,3,3.4
E00130139,90.6,3.2,1.4,4.7
E00130140,91.7,3.9,3,1.4
E00130141,83.3,4.6,3.8,8.4
E00130142,86.1,5.2,5.6,3.2
E00130143,85.8,7.3,2.3,4.6
E00130144,88.9,7.4,1.5,2.2
E00130145,93.4,4.9,1.4,0.3
E00130146,90.5,7.1,0.6,1.8
E00130147,91.6,4.2,1.4,2.8
E00130148,89.2,6.1,1.4,3.2
E00130149,89.9,5.3,2,2.8
E00130150,89.7,5.2,1.6,3.5
E00130151,87.4,7,0.9,4.7
E00130152,90.5,4.7,2.2,2.5
E00130153,91.8,5.1,0,3.1
E00130154,89.9,4.6,2.4,3.1
E00130155,88,7.8,3.2,1.1
E00130156,89,5.5,1.4,4.1
E00130157,94.8,3.6,0.4,1.2
E00130158,91.1,3.6,3,2.3
E00130159,89.9,5.1,1.4,3.6
E00130160,91.8,6,0.3,1.9
E00130161,86.9,9.2,1.6,2.4
E00130162,88,7,2.5,2.5
E00130163,89.1,7.6,0.9,2.4
E00130164,92.4,5.6,0.4,1.6
E00130165,89.9,7.8,1,1.4
E00130166,92,4.6,0.4,2.9
E00130167,91.8,6.8,1.4,0
E00130168,94.7,4.3,1,0
E00130191,89.6,3.9,1.8,4.7
E00130192,91.7,3.9,0.8,3.6
E00130193,88.3,6,1.1,4.6
E00130194,90.7,3.9,2.3,3.1
E00130195,90.7,7.4,0.8,1.2
E00130196,91.9,6.1,1,1
E00130198,90.7,5.7,1.5,2.1
E00130199,87.1,6.1,1.9,4.8
E00130200,92.3,3.2,2.8,1.6
E00130201,92.2,3,1.1,3.7
E00130203,89.9,5.6,1.6,2.9
E00130204,91,3.8,1.6,3.5
E00130206,90.8,4,1.4,3.7
E00130207,91.6,3.7,2.1,2.6
E00130208,89.4,4.9,1.3,4.4
E00130209,90.9,3.2,1.2,4.7
E00130210,90.5,6,1.1,2.5
E00130212,91.2,5.9,1.3,1.7
E00130759,89.5,6.9,1.6,2
E00130760,94.1,4,0.4,1.5
E00130761,94,3.9,1,1
E00130762,89,7.6,1.1,2.3
E00130763,94.9,3.2,1.3,0.6
E00130764,90.7,6.6,1.7,1
E00130765,91.4,4,3,1.7
E00130766,93.7,3.1,0.8,2.4
E00130767,90.6,5,1.3,3.1
E00130770,93.6,4.5,1.1,0.8
E00130771,93.4,4.2,0.6,1.8
E00130772,93.3,2.9,0.8,2.9
E00130774,89,7.4,0.6,2.9
E00130777,87.4,5.5,2.9,4.2
E00130779,89.8,5.8,1.5,2.9
E00130780,92.8,3.9,0.3,2.9
E00130784,90.8,5.7,0.5,3
E00130785,91.4,5.9,2.3,0.5
E00130786,94.9,3.9,0.4,0.8
E00130787,91.5,5,0.8,2.7
E00130788,89,6.8,1.3,3
E00130790,90,7,1,2
E00130791,92.4,5,1.6,0.9
E00130818,85.8,8.4,3.3,2.6
E00130945,93,5.9,0,1.2
E00130946,92.2,5,1.3,1.5
E00130947,88.9,8.7,1.2,1.2
E00130958,91.7,4.5,1.8,2.1
E00130959,92.3,4.8,1.6,1.3
E00130962,90.3,5.5,1.7,2.5
E00130963,90.8,5.1,1.8,2.3
E00130964,88.8,6.3,2.2,2.7
E00130965,90.2,7.4,0.7,1.7
E00131785,88.3,6,3,2.7
E00131786,92.1,3.5,2,2.3
E00131787,91.3,3.6,1.2,3.9
E00131791,91,5.2,2.8,1
E00131847,88.9,6,2.1,3
E00131850,88.6,5,2.7,3.7
E00131851,91.8,3.3,2,2.9
E00131852,90.5,4.6,2.3,2.7
E00131853,91.8,3.9,2.5,1.8
E00131854,90.4,3.6,4,2
E00131855,90.6,4.5,1.9,3
E00131856,92.8,2,3.2,2
E00131857,90.9,3.8,1.4,3.8
E00131858,89.7,5.6,2.4,2.4
E00131859,92.8,2.5,2.5,2.2
E00131860,91.1,2.8,3.7,2.4
E00131861,93.6,4.5,0.9,0.9
E00131862,91.4,2.8,2.2,3.6
E00131863,92.8,5,0,2.3
E00131865,90.9,1.5,4,3.6
E00131867,85.3,7.1,2,5.6
E00131868,91.6,4.2,1.2,3
E00131869,87.2,6.6,2.6,3.7
E00131870,87.4,7.9,2.1,2.5
E00131871,93.5,3.6,1.6,1.3
E00131872,88.1,6,2.6,3.4
E00131873,90.3,6.9,0.8,2
E00131874,89.6,7,1.2,2.1
E00131875,85.1,9,1.5,4.5
E00131876,85.5,8.9,1.5,4.1
E00131877,89.4,5,2.5,3.1
E00131878,90.7,2.7,1.6,5.1
E00131879,91.9,5.5,1.3,1.3
E00131880,87.1,6.5,4,2.4
E00131881,91.2,3.8,2.5,2.5
E00131882,85.4,6.4,4,4.3
E00131883,91.1,3.9,1.4,3.6
E00131884,93.3,3.4,1.5,1.9
E00131885,89.5,5.7,1.9,2.9
E00131886,93.8,4.3,0.4,1.6
E00131887,88.3,6.5,1.7,3.4
E00131888,88.4,6.7,3.1,1.8
