areacd,sex-001,sex-002
E00069026,54.3,45.7
E00069027,53.5,46.5
E00069028,54.6,45.4
E00069029,46.7,53.3
E00069032,54.7,45.3
E00069033,49.8,50.2
E00069034,55,45
E00069035,53,47
E00069036,52.4,47.6
E00069037,49.6,50.4
E00069038,51,49
E00069039,50.6,49.4
E00129967,51,49
E00129968,52.8,47.2
E00129969,51.3,48.7
E00129970,52,48
E00129971,51.3,48.7
E00129972,52.9,47.1
E00129973,52.5,47.5
E00129974,52.7,47.3
E00129975,49.5,50.5
E00129977,49.1,50.9
E00129978,50.2,49.8
E00129979,55.8,44.2
E00129980,49.8,50.2
E00129981,53.5,46.5
E00129982,50.5,49.5
E00129983,48.2,51.8
E00129984,51.8,48.2
E00129985,51.6,48.4
E00129986,53.1,46.9
E00129987,49.1,50.9
E00129988,50.5,49.5
E00129989,51.8,48.2
E00129990,48.3,51.7
E00129991,51.1,48.9
E00129992,53.2,46.8
E00129994,48.6,51.4
E00129996,49.7,50.3
E00129997,56,44
E00129998,54.1,45.9
E00129999,53,47
E00130000,49.5,50.5
E00130001,52.3,47.7
E00130002,48.5,51.5
E00130003,52.2,47.8
E00130004,55.6,44.4
E00130005,54.7,45.3
E00130006,54.9,45.1
E00130007,48.8,51.2
E00130008,51.2,48.8
E00130011,49.6,50.4
E00130012,49.8,50.2
E00130013,52,48
E00130014,49.1,50.9
E00130015,51.5,48.5
E00130016,50,50
E00130042,52.6,47.4
E00130043,49.9,50.1
E00130044,51.1,48.9
E00130045,55.3,44.7
E00130046,50,50
E00130048,53.7,46.3
E00130050,51.5,48.5
E00130051,53.5,46.5
E00130052,52.2,47.8
E00130053,52.8,47.2
E00130054,50.3,49.7
E00130055,51.4,48.6
E00130114,47,53
E00130115,50.5,49.5
E00130116,52.2,47.8
E00130117,51.6,48.4
E00130118,47.1,52.9
E00130119,52.1,47.9
E00130120,54.3,45.7
E00130121,51.7,48.3
E00130122,49.2,50.8
E00130123,50.1,49.9
E00130124,49.6,50.4
E00130125,48.7,51.3
E00130126,51.6,48.4
E00130127,51.6,48.4
E00130128,49.6,50.4
E00130129,47.5,52.5
E00130130,47.9,52.1
E00130138,51.3,48.7
E00130139,53.8,46.2
E00130140,51.4,48.6
E00130141,50.9,49.1
E00130142,53.3,46.7
E00130143,50,50
E00130144,51.8,48.2
E00130145,51,49
E00130146,53.4,46.6
E00130147,53,47
E00130148,50.5,49.5
E00130149,52.8,47.2
E00130150,48.3,51.7
E00130151,52.4,47.6
E00130152,50,50
E00130153,52.5,47.5
E00130154,49.8,50.2
E00130155,50.8,49.2
E00130156,52.6,47.4
E00130157,49.4,50.6
E00130158,48.9,51.1
E00130159,52.5,47.5
E00130160,51.5,48.5
E00130161,49.8,50.2
E00130162,51.2,48.8
E00130163,51.1,48.9
E00130164,48.9,51.1
E00130165,52.6,47.4
E00130166,52.5,47.5
E00130167,52.9,47.1
E00130168,49.8,50.2
E00130191,58.2,41.8
E00130192,48.1,51.9
E00130193,55.7,44.3
E00130194,50.9,49.1
E00130195,47.4,52.6
E00130196,50.8,49.2
E00130198,53,47
E00130199,54.1,45.9
E00130200,52.9,47.1
E00130201,53.5,46.5
E00130203,48.8,51.2
E00130204,52,48
E00130206,49.9,50.1
E00130207,48.2,51.8
E00130208,52.3,47.7
E00130209,50.5,49.5
E00130210,47.8,52.2
E00130212,47.7,52.3
E00130759,51.4,48.6
E00130760,49,51
E00130761,51.5,48.5
E00130762,54,46
E00130763,50.9,49.1
E00130764,51.9,48.1
E00130765,50,50
E00130766,49,51
E00130767,49.4,50.6
E00130770,48.2,51.8
E00130771,46.1,53.9
E00130772,51,49
E00130774,48.9,51.1
E00130777,48.8,51.2
E00130779,51.9,48.1
E00130780,52.2,47.8
E00130784,50.3,49.7
E00130785,49.6,50.4
E00130786,50,50
E00130787,47.8,52.2
E00130788,49.2,50.8
E00130790,53.2,46.8
E00130791,44.7,55.3
E00130818,51.6,48.4
E00130945,48.9,51.1
E00130946,51.5,48.5
E00130947,47.8,52.2
E00130958,50.1,49.9
E00130959,49,51
E00130962,49.4,50.6
E00130963,50.9,49.1
E00130964,52,48
E00130965,49.2,50.8
E00131785,53,47
E00131786,50.8,49.2
E00131787,54.6,45.4
E00131791,50.5,49.5
E00131847,47.6,52.4
E00131850,47.6,52.4
E00131851,52.4,47.6
E00131852,51.9,48.1
E00131853,51.1,48.9
E00131854,52.3,47.7
E00131855,54.1,45.9
E00131856,52.7,47.3
E00131857,51.9,48.1
E00131858,50,50
E00131859,51.5,48.5
E00131860,52.3,47.7
E00131861,53.1,46.9
E00131862,55.1,44.9
E00131863,50,50
E00131865,52.4,47.6
E00131867,49,51
E00131868,51,49
E00131869,54.5,45.5
E00131870,49.6,50.4
E00131871,51.4,48.6
E00131872,47.4,52.6
E00131873,52.8,47.2
E00131874,54.2,45.8
E00131875,50.5,49.5
E00131876,52.5,47.5
E00131877,53.1,46.9
E00131878,49.8,50.2
E00131879,54.1,45.9
E00131880,51.6,48.4
E00131881,56.8,43.2
E00131882,49.7,50.3
E00131883,53.8,46.2
E00131884,48,52
E00131885,51.7,48.3
E00131886,48.3,51.7
E00131887,53.2,46.8
E00131888,52.4,47.6
E00131889,54.3,45.7
E00131890,51.1,48.9
E00131891,56.6,43.4
E00131892,50.1,49.9
E00131893,53.6,46.4
E00131894,49.5,50.5
E00131895,55.8,44.2
E00131896,51.1,48.9
E00131897,50.1,49.9
E00131898,48.6,51.4
E00131913,54.4,45.6
E00131914,53.5,46.5
E00131915,50.6,49.4
E00131916,50,50
E00131917,49,51
E00131918,51.4,48.6
E00131919,49.5,50.5
E00131920,57,43
E00131921,50.5,49.5
E00131922,53.3,46.7
E00131923,51,49
E00131924,55.6,44.4
E00131925,52.1,47.9
E00131926,49.6,50.4
E00131927,50.2,49.8
E00131928,51.9,48.1
E00131929,48.6,51.4
E00131930,47.1,52.9
E00131931,54.2,45.8
E00131932,50.6,49.4
E00131933,48.5,51.5
E00131934,51.5,48.5
E00131935,58.7,41.3
E00131936,49,51
E00131937,50.6,49.4
E00131938,53.2,46.8
E00131941,47.3,52.7
E00131942,57.1,42.9
E00131946,51.3,48.7
E00131947,54.7,45.3
E00131948,52.4,47.6
E00131949,53.8,46.2
E00131950,54.1,45.9
E00131951,49.1,50.9
E00131959,47.8,52.2
E00168099,51.4,48.6
E00168101,51.5,48.5
E00168102,50.5,49.5
E00170632,50,50
E00170633,51.1,48.9
E00170634,49.4,50.6
E00170635,51.3,48.7
E00170636,48.7,51.3
E00170648,50,50
E00178496,53.8,46.2
E00178499,50.9,49.1
E00178518,55,45
E00178549,50.2,49.8
