areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00014078,41.5,58.5
E00014079,37.4,62.6
E00014082,47.4,52.6
E00014083,43.8,56.2
E00014084,34.9,65.1
E00014085,48.2,51.8
E00014086,17.4,82.6
E00014087,34.9,65.1
E00014088,31.9,68.1
E00014089,37.1,62.9
E00014090,32.5,67.5
E00014091,33.8,66.2
E00014092,32.3,67.7
E00014093,40.4,59.6
E00014094,34.2,65.8
E00014095,32.5,67.5
E00014096,32.4,67.6
E00014097,36.3,63.7
E00014098,42.3,57.7
E00014099,30.4,69.6
E00014100,54.7,45.3
E00014102,26.5,73.5
E00014107,42.4,57.6
E00014108,45,55
E00014109,37.4,62.6
E00014110,62.1,37.9
E00014111,56,44
E00014112,48.7,51.3
E00014223,54.6,45.4
E00014224,55.1,44.9
E00014225,55.1,44.9
E00014226,56,44
E00014227,51.3,48.7
E00014228,50.4,49.6
E00014229,36.2,63.8
E00014230,47.2,52.8
E00014231,53.3,46.7
E00014232,42.3,57.7
E00014233,56.1,43.9
E00014234,49.1,50.9
E00014236,46.8,53.2
E00014330,50.5,49.5
E00014331,27.1,72.9
E00014332,33.7,66.3
E00014334,62.5,37.5
E00014335,59.7,40.3
E00014336,38.1,61.9
E00014337,49.2,50.8
E00014338,51.4,48.6
E00014339,36.3,63.7
E00014341,43.9,56.1
E00014342,32.2,67.8
E00014344,27.5,72.5
E00014345,51.4,48.6
E00014347,38.3,61.7
E00014348,44.7,55.3
E00014351,40.9,59.1
E00014353,56.9,43.1
E00014354,20.4,79.6
E00014356,26.1,73.9
E00014357,25,75
E00014358,41.8,58.2
E00014359,35.1,64.9
E00014360,40.8,59.2
E00014361,36.4,63.6
E00014362,59.7,40.3
E00014363,34.2,65.8
E00014364,51.1,48.9
E00014365,55.6,44.4
E00014366,33.8,66.2
E00014367,27.8,72.2
E00014368,36.5,63.5
E00014370,42,58
E00014371,42.1,57.9
E00014581,49.3,50.7
E00014582,36.6,63.4
E00014583,36.9,63.1
E00014584,38.1,61.9
E00014585,38.6,61.4
E00014586,45.5,54.5
E00014587,54.6,45.4
E00014588,35,65
E00014589,44.7,55.3
E00014590,52.2,47.8
E00014591,60.3,39.7
E00014592,52.9,47.1
E00014593,50.7,49.3
E00014594,41.5,58.5
E00014596,77,23
E00014598,51.5,48.5
E00014599,54.5,45.5
E00014600,50,50
E00014601,51.1,48.9
E00014602,61.5,38.5
E00014603,59.5,40.5
E00014604,64.9,35.1
E00014605,51.6,48.4
E00014606,48.4,51.6
E00014607,44.8,55.2
E00014609,45.6,54.4
E00014611,45.7,54.3
E00014612,51.4,48.6
E00014646,41.8,58.2
E00014647,46.5,53.5
E00014648,50.8,49.2
E00014649,57.4,42.6
E00014650,41.3,58.7
E00014652,49.1,50.9
E00014653,47.8,52.2
E00014655,45.8,54.2
E00014658,45.2,54.8
E00014660,35,65
E00023532,52.4,47.6
E00023533,53.1,46.9
E00023537,61,39
E00023538,57,43
E00023539,64,36
E00023540,58.5,41.5
E00023541,47.6,52.4
E00023542,47.1,52.9
E00023543,53.4,46.6
E00023544,51.7,48.3
E00023545,54,46
E00023546,48,52
E00023547,56.3,43.8
E00023548,49.7,50.3
E00023549,51,49
E00023550,51,49
E00023551,52.5,47.5
E00023552,43.2,56.8
E00023554,53.8,46.2
E00023555,47,53
E00023556,54.4,45.6
E00023557,47.7,52.3
E00023558,50.7,49.3
E00023559,55.4,44.6
E00023560,54.6,45.4
E00023561,46.2,53.8
E00023562,47.3,52.7
E00023658,41.7,58.3
E00023659,41,59
E00023660,48,52
E00023661,35.1,64.9
E00023662,52.8,47.2
E00023663,38.4,61.6
E00023664,51.2,48.8
E00023665,39.3,60.7
E00023666,45,55
E00023668,42.9,57.1
E00023669,37.3,62.7
E00023670,44.7,55.3
E00023671,40,60
E00023672,26.6,73.4
E00023674,33.8,66.2
E00023675,21.6,78.4
E00023676,31.8,68.2
E00023678,38.8,61.2
E00023680,34,66
E00023681,51.2,48.8
E00023682,15.7,84.3
E00023685,28.4,71.6
E00023686,43.1,56.9
E00023688,25.6,74.4
E00023689,38,62
E00023690,42.5,57.5
E00023926,60.6,39.4
E00023935,35,65
E00023937,37.1,62.9
E00023938,67.6,32.4
E00023939,29.9,70.1
E00023941,30.8,69.2
E00023942,36.6,63.4
E00023943,39.3,60.7
E00023946,39.7,60.3
E00023948,38.2,61.8
E00023949,49.3,50.7
E00023950,55.8,44.2
E00023951,60.7,39.3
E00023953,26,74
E00023954,52.6,47.4
E00023963,45.4,54.6
E00023964,60.5,39.5
E00023965,53.4,46.6
E00023966,61.5,38.5
E00023967,52.3,47.7
E00023968,62.8,37.2
E00023969,56.6,43.4
E00023971,52.9,47.1
E00023974,69.3,30.7
E00023975,42.7,57.3
E00023977,45.1,54.9
E00023979,40.8,59.2
E00023980,69.9,30.1
E00023981,42.1,57.9
E00023982,68.5,31.5
E00023985,56.2,43.8
E00023986,55.8,44.2
E00023987,55.3,44.7
E00023988,56.4,43.6
E00023989,52.7,47.3
