areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00014078,85.4,11.1,3.5
E00014079,92.1,6.2,1.7
E00014082,95.6,3.6,0.7
E00014083,98.5,1.5,0
E00014084,92,6.7,1.3
E00014085,95.2,2.4,2.4
E00014086,95.8,3.8,0.3
E00014087,99.4,0,0.6
E00014088,83.5,11,5.5
E00014089,83.8,14.4,1.8
E00014090,94.9,5.1,0
E00014091,94.4,3.5,2.1
E00014092,94.4,4,1.6
E00014093,97.5,1.8,0.6
E00014094,94.4,3.7,1.9
E00014095,92.1,4.3,3.7
E00014096,90.4,9.6,0
E00014097,93.4,5.1,1.5
E00014098,94.4,4.4,1.3
E00014099,95.5,3.2,1.3
E00014100,91.7,7,1.3
E00014102,92.7,5,2.2
E00014107,93,2.5,4.4
E00014108,92.5,5.8,1.7
E00014109,90.5,6.8,2.7
E00014110,73,15.8,11.3
E00014111,89.5,7.2,3.3
E00014112,80.1,12.2,7.7
E00014223,92.3,5.2,2.6
E00014224,94.1,5.9,0
E00014225,87.2,9.6,3.2
E00014226,85.4,8.3,6.3
E00014227,90.4,6,3.6
E00014228,75,12.5,12.5
E00014229,86.3,13.7,0
E00014230,91,7.9,1.1
E00014231,94.5,4,1.5
E00014232,92.6,6,1.3
E00014233,57.9,25.6,16.5
E00014234,84.2,11.3,4.5
E00014236,67,18.9,14.1
E00014330,94.1,4.3,1.6
E00014331,92.2,7.8,0
E00014332,90.7,8.1,1.2
E00014334,84.4,10.2,5.5
E00014335,82.1,13.2,4.7
E00014336,96.3,3.2,0.5
E00014337,52.1,26.4,21.5
E00014338,94.6,3.4,2
E00014339,88.4,10.3,1.3
E00014341,81.8,11.2,7
E00014342,91.5,6.8,1.7
E00014344,84.6,10.6,4.8
E00014345,91.3,6.7,2
E00014347,92.7,5.4,2
E00014348,86.7,9.8,3.6
E00014351,95.2,4.1,0.7
E00014353,90.6,6.3,3.1
E00014354,93.5,3,3.5
E00014356,97.4,2.6,0
E00014357,89,7.1,3.9
E00014358,90.4,5.2,4.4
E00014359,93.2,4.8,2
E00014360,94.8,4,1.1
E00014361,89.9,6.7,3.4
E00014362,91,6.9,2.1
E00014363,87.5,11.4,1.1
E00014364,76.5,14,9.5
E00014365,91.7,6.7,1.6
E00014366,93.4,4.6,2
E00014367,93.2,6.8,0
E00014368,92.8,5.5,1.7
E00014370,92.7,5.5,1.8
E00014371,92.9,4.9,2.2
E00014581,83.7,9.5,6.8
E00014582,96.1,2.6,1.3
E00014583,89.4,5.6,4.9
E00014584,90.1,5.2,4.7
E00014585,91.5,7.3,1.2
E00014586,91.7,3.8,4.5
E00014587,65.5,21.1,13.4
E00014588,89.7,10.3,0
E00014589,91.9,5,3.1
E00014590,91.1,6.3,2.6
E00014591,91,8,1
E00014592,96.2,1.1,2.7
E00014593,97.8,1.8,0.4
E00014594,93.5,6,0.6
E00014596,68.3,24.1,7.6
E00014598,88.8,8.1,3
E00014599,94,4,2
E00014600,83.1,9.2,7.7
E00014601,89.7,7.4,2.9
E00014602,72,17,11
E00014603,92.9,5.6,1.5
E00014604,75.4,16.3,8.4
E00014605,90.3,7.5,2.2
E00014606,75,16.9,8.1
E00014607,95.9,3,1.1
E00014609,94.3,4.7,1
E00014611,96.8,1.6,1.6
E00014612,91,7.2,1.8
E00014646,85.6,10.2,4.2
E00014647,89.3,6.3,4.4
E00014648,90.7,7,2.3
E00014649,87.9,9.7,2.4
E00014650,87.6,8.5,3.9
E00014652,94.5,3.9,1.6
E00014653,85.5,5,9.4
E00014655,85.8,7.6,6.6
E00014658,93.5,5.5,1
E00014660,94,6,0
E00023532,72.3,16.5,11.2
E00023533,87.8,7.8,4.4
E00023537,90.7,6.5,2.8
E00023538,82.7,11.2,6.1
E00023539,80.6,12.7,6.6
E00023540,81.7,11.6,6.7
E00023541,73.3,17.8,8.9
E00023542,75.3,14.5,10.1
E00023543,74.1,13.8,12.1
E00023544,78.4,10.7,11
E00023545,93.2,4.9,1.9
E00023546,72.3,16.8,10.9
E00023547,79.7,13.7,6.6
E00023548,78.9,12.3,8.8
E00023549,80.1,12.8,7.1
E00023550,84.8,11.3,3.9
E00023551,78.8,11.6,9.6
E00023552,83.1,11.8,5.1
E00023554,70.8,20.5,8.7
E00023555,82.5,10,7.5
E00023556,73.8,15.7,10.5
