areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00106917,94.5,0.3,4.9,0.3
E00106918,94,0,6,0
E00106919,94.2,0,4.9,0.9
E00106920,95.1,0.3,3.4,1.2
E00106921,95.1,0.5,3.8,0.5
E00106922,95.9,0,3.5,0.5
E00106923,91.8,0,7.9,0.3
E00106924,93.4,0.3,5.9,0.3
E00107168,92.5,0.5,7,0
E00107174,93.4,0,6.6,0
E00107406,87.9,1,9.9,1.2
E00107407,94.3,1,4.4,0.3
E00107408,88.2,0.6,10.5,0.6
E00107409,89.8,2,7.9,0.3
E00107410,91,0.3,8.2,0.5
E00107412,89.6,0.3,9.7,0.3
E00107413,88.8,0,10.7,0.5
E00107414,87.2,0.2,12.6,0
E00107415,89.3,0.2,10.5,0
E00107416,85.2,0.2,13.1,1.4
E00107417,91.6,0,8.4,0
E00107418,90.8,0,7.8,1.4
E00107419,87.1,0,11.5,1.4
E00107420,90.4,0.3,7.8,1.5
E00107421,95.5,0.2,3.2,1.1
E00107431,89.3,0,10.7,0
E00107432,88,0,10.9,1.1
E00107433,90.1,0.4,9.5,0
E00107434,79.2,0,20.8,0
E00107435,71.6,0.2,27.6,0.6
E00107439,94.6,0,5.4,0
E00107440,86.8,0,13.2,0
E00107441,91.2,0,8.8,0
E00107442,95.4,0.6,3.7,0.3
E00107443,90.3,0.7,9,0
E00107444,94,0,6,0
E00107445,92.3,0.3,7.4,0
E00107446,90.1,0,9.9,0
E00107447,96.1,0.3,2.9,0.6
E00107449,91.7,0.5,7.8,0
E00107450,84.7,0.5,14.8,0
E00107451,90.8,0,8,1.2
E00107452,90.6,0,9.4,0
E00107453,89.7,0,10,0.3
E00107454,86.8,0.3,11.7,1.2
E00107455,92.2,0.3,7.5,0
E00107456,93.4,0.7,5.9,0
E00107457,95.5,0,4.5,0
E00107458,91.2,0,7.7,1.1
E00107459,83.4,0.6,14.8,1.2
E00107460,80.5,0,19.5,0
E00107461,87.5,0.3,11.9,0.3
E00107462,94.6,0,5.4,0
E00107463,94,0,5.6,0.4
E00107464,86.6,0.8,12.6,0
E00107465,93.1,0,5.7,1.1
E00107466,90.4,0.5,7.9,1.1
E00107467,91.1,0.3,7.6,0.9
E00107468,90.2,0,9.8,0
E00107469,94.8,0.3,5,0
E00107470,85.7,0,13.4,0.9
E00107471,85.4,0,13.7,0.9
E00107472,86.8,0,13.2,0
E00107473,95.9,0.2,3.4,0.5
E00107474,91.7,0.2,8.1,0
E00107475,89.8,0.3,8.1,1.8
E00107476,87.3,0.3,12,0.3
E00107477,93.2,0.3,6.2,0.3
E00107478,95.2,0.3,4.6,0
E00107479,89.5,0,9.2,1.3
E00107480,88.5,0.3,10.8,0.3
E00107481,87.6,1.3,11,0
E00107482,87.3,0,12.7,0
E00107483,91.8,0,8.2,0
E00107484,91.1,0,8.9,0
E00107485,86.3,0.6,13.1,0
E00107486,93.3,0,5.8,0.8
E00107487,92.1,0,7.9,0
E00107488,93.5,0.3,5.6,0.6
E00107489,91,0.8,7.4,0.8
E00107490,92,0.6,7.4,0
E00107491,85.4,1.4,13.2,0
E00107492,90.7,0,9.3,0
E00107493,91.4,1.3,7,0.3
E00107494,90.1,0,9.9,0
E00107495,93.6,0,6,0.3
E00107496,89.1,0.3,10,0.6
E00107497,90.8,0,9.2,0
E00107498,92.2,0.6,7.3,0
E00107499,91,0.3,7.7,1.1
E00107500,92.7,0,6.6,0.6
E00107501,85.8,0.3,10.4,3.5
E00107502,91.5,0.7,7.8,0
E00107503,74.8,0,24.3,0.9
E00107504,87.9,0,11.1,1
E00107506,88.7,0.8,10.3,0.3
E00107507,90,0.4,9.2,0.4
E00107508,89,0.6,8.8,1.6
E00107509,90,0,9.6,0.3
E00107510,91.5,0,8.5,0
E00107511,90.9,0.3,8.5,0.3
E00107512,89.8,0.4,9.9,0
E00107513,87.9,1.3,9.4,1.3
E00107517,92.5,0,7.1,0.3
E00107518,89.9,0,8.3,1.8
E00107519,89.6,0.5,9.9,0
E00107520,90.8,0.8,7.9,0.5
E00107521,94.6,0,4.8,0.6
E00107530,88.9,0,9.9,1.2
E00107531,93,0,7,0
E00107532,92.6,0.3,6.3,0.8
E00107533,89.7,0,10,0.3
E00107534,89.7,0.2,9.6,0.5
E00107535,88,0,12,0
E00107536,89.9,0,10.1,0
E00107537,93.8,0,6.2,0
E00107538,91.3,0.9,7.8,0
E00107539,89.9,0,10.1,0
E00107540,92.2,0,7.8,0
E00107542,90.9,0.5,7.9,0.8
E00107543,85.8,0.4,12.6,1.2
E00107544,88.6,0,10.8,0.7
E00107545,92.5,0.9,6.6,0
E00107546,85.2,0,13.8,1
E00107548,91.6,0,8.4,0
E00107550,92.2,0.9,6.9,0
E00107551,89.8,0,9.6,0.6
E00107553,90.2,1.2,8.3,0.4
E00107554,92.9,0,6.8,0.3
E00107555,86.1,0,12.1,1.8
E00107556,82.1,0.2,16.9,0.7
E00107557,91.4,0.3,8.1,0.3
E00107558,93.8,0.3,5.9,0
E00107559,88.4,0.2,10.4,0.9
E00107560,91.9,0.4,6.6,1.1
E00107561,89.8,0,8.8,1.4
E00107562,88.1,0.3,11.6,0
E00107563,91.1,0.6,8.3,0
E00107564,95,0.3,4.3,0.3
E00107565,92.1,0,7.1,0.8
E00107566,84.3,1.2,14.5,0
E00107567,88,0.4,11.7,0
E00107568,90,0,8.6,1.4
E00107624,90,0.9,9.1,0
E00107625,90.8,0,8.1,1.2
E00107626,88.5,0.7,10.8,0
E00107627,89.7,0.4,9.9,0
E00107628,79.4,0,18,2.6
E00107629,93.4,0,6.6,0
E00107630,91.1,0,7.8,1.1
E00107631,91.5,0.9,7.6,0
E00107632,89.2,0.3,9.8,0.7
E00107633,91.3,0.3,8.1,0.3
E00107634,91.6,0.2,8.2,0
E00107635,93.2,0.3,5.8,0.7
E00107639,92.3,0.6,7.1,0
E00107640,90.4,0.5,8.8,0.3
E00107641,86,0,14,0
E00107642,91.2,0,7.3,1.5
E00107643,91.3,0.3,8,0.3
E00107644,88.5,0.3,11.1,0
E00107645,90.7,0.3,9,0
E00107646,79.7,0,18.6,1.7
E00107647,82.6,0,16.3,1.1
E00107648,92.8,0,7.2,0
E00107649,87.3,0,12,0.6
E00107650,95,0,5,0
E00107651,89.2,0,10.2,0.6
E00107652,93.3,0,6.7,0
E00107653,91.9,0,7.3,0.8
E00107654,91.5,0,8.3,0.2
E00107655,92.1,0.6,7.3,0
E00107656,90.1,0,9.2,0.7
E00107657,92.1,0,7.3,0.7
E00107658,93,0,7,0
E00107659,89.2,0,10.8,0
E00107660,95.1,0.4,4.6,0
E00107661,91.4,0,7.2,1.4
E00107662,85.4,1,13.6,0
E00107663,90,0,10,0
E00107664,92.4,0,7.6,0
E00107665,88.1,0,11.9,0
E00107666,93.3,0,6.7,0
E00107667,87.3,1.4,11.4,0
E00107701,89.4,0.7,9.2,0.7
E00107702,90.3,0,9.7,0
E00107703,91.9,0,8.1,0
E00107704,80.6,0.6,17.2,1.7
E00107705,85.7,0,13.9,0.4
E00107706,88.1,0.7,10.8,0.3
E00107707,91.2,0,8.8,0
E00107708,88.9,0,9.8,1.3
E00107709,89.1,0,9.4,1.5
E00107775,89.4,0.4,9.9,0.4
E00107776,90.1,0,9.6,0.3
E00107777,86.5,0,13.2,0.3
E00107778,94.7,0.4,4.6,0.4
E00107779,90.8,0.4,8.5,0.4
E00107780,85.5,0.3,14.2,0
E00107781,92.6,0,7,0.3
E00107782,92,0,8,0
E00107783,90.7,0,9.3,0
E00107784,89.5,0,10.5,0
E00107785,94.4,0,5.6,0
E00107786,88.7,0,10.6,0.7
E00107787,91.4,0,8.3,0.3
E00107788,94.3,0,5.7,0
E00107789,97.2,0,2.5,0.3
E00107790,77.7,0.5,21.1,0.7
E00107791,87.2,1,11.1,0.7
E00107792,89.3,0,9.4,1.3
E00107793,89.5,0.3,10.2,0
E00107794,90,0.4,9.5,0
E00107795,91.5,0.3,8.2,0
E00107796,86,0,11.6,2.4
E00107797,94.5,0.3,5.2,0
E00107798,83.8,0,16.2,0
E00107799,85.8,0,13.9,0.3
E00107800,93.4,0,6.3,0.3
E00107801,92.5,0,7.5,0
E00107802,92.4,0.3,6.6,0.6
E00107803,88.8,0,10.7,0.5
E00107804,91.3,0,8.4,0.3
E00107805,93.3,0,6.4,0.3
E00107806,90,0.4,9.3,0.4
E00107807,86.3,0,13.1,0.6
E00107808,92.9,0,6.4,0.7
E00107809,89.9,0.7,9.4,0
E00107810,85.7,0,14.3,0
E00107811,90.3,0,9.7,0
E00107812,92.8,0.9,5.4,0.9
E00107813,86.9,0.6,12.2,0.3
E00107814,92.7,0,6.3,1
E00107815,91.2,0.3,8.5,0
E00107816,88.8,0,11.2,0
E00107817,93.8,0,5.1,1.1
E00107818,92.5,0,7.5,0
E00107820,92.7,0.4,6.9,0
E00107821,89.7,0,10.3,0
E00107822,88.8,0.5,10.7,0
E00107826,96.1,0.3,3.3,0.3
E00107827,91.6,1,6.9,0.5
E00107828,83.4,0.3,15.9,0.3
E00107829,86.8,0,11.5,1.7
E00107830,90.9,0.5,7.6,1
E00107831,93.9,0,6.1,0
E00107832,90,0,9.8,0.3
E00107833,90.9,0,9.1,0
E00107834,84.7,0.2,13.7,1.4
E00107835,91.1,0.4,8.5,0
E00107836,95.3,0,4.7,0
E00107837,86.2,0.9,12.5,0.4
E00107838,89.5,0,10.2,0.3
E00107840,86.8,0,11.1,2.2
E00107841,87.4,0.3,12.3,0
E00107842,89.8,0,10.2,0
E00123959,86.4,0.6,12.3,0.6
E00123960,84.5,0.6,14.3,0.6
E00123961,92.3,0,7.7,0
E00123963,91.4,0.7,7.6,0.4
E00124014,91.1,0,8.4,0.4
E00124133,88.8,0.7,10,0.5
E00124135,93.5,0.4,6.1,0
E00124136,97.4,0,2.6,0
E00124137,92.9,0.6,6.5,0
E00124138,88.4,0,11.6,0
E00124139,88.9,0.2,8.4,2.5
E00125849,90,0,10,0
E00125850,91.7,0,8,0.3
E00125851,92,0,7.7,0.3
E00125852,95.7,0,3.6,0.7
E00125853,88.1,0.5,10.5,1
E00125854,92.4,0.3,7,0.3
E00125855,88.3,0,9.2,2.5
E00125856,93.5,0,6.5,0
E00125857,92.3,0,7.7,0
E00125858,86.2,0.4,12.4,1
E00125859,79.7,0,19.9,0.4
E00125860,95.1,0.4,4.6,0
E00125861,94.3,0,5.7,0
E00125862,87.8,0,12.2,0
E00125863,87.7,1,9.7,1.6
E00125867,89.3,0,10,0.7
E00125872,81.9,0.4,15.9,1.8
E00125874,87.1,0.4,12.5,0
E00125875,82.8,0,16.8,0.4
E00125877,90,0.3,9,0.7
E00125878,77.3,0,20.6,2.1
E00125879,89.3,0,10.4,0.4
E00125880,84.5,0,13.1,2.4
E00125881,94.1,0.4,5.5,0
E00125882,89.8,1,9.2,0
E00125883,89.1,0.5,8.3,2.1
E00125884,69.1,0.4,28,2.5
E00125885,87.6,0,11.6,0.8
E00125886,80.6,0,19.1,0.3
E00125887,82.5,0.7,14.7,2.1
E00125888,83.2,0.3,13.9,2.6
E00125889,78.6,0.4,19.5,1.5
E00125890,79.8,0,18.7,1.5
E00125891,72.5,0.8,25.4,1.2
E00125892,74.6,0,22.2,3.3
E00125893,74.3,0.4,24.5,0.8
E00125894,88,0,10.5,1.5
E00125895,92.9,0,7.1,0
E00125962,87.9,0.3,10.3,1.5
E00125963,77.6,0.7,20.3,1.4
E00125964,81.7,1.1,16.5,0.7
E00125965,86.9,0,12.3,0.7
E00125966,91.8,0.6,7.1,0.6
