areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00106917,99,1,0
E00106918,100,0,0
E00106919,99.4,0.6,0
E00106920,97.9,2.1,0
E00106921,98.4,1.6,0
E00106922,99.7,0.3,0
E00106923,99.2,0.8,0
E00106924,99,1,0
E00107168,99.1,0.9,0
E00107174,99.2,0.8,0
E00107406,98.3,1.7,0
E00107407,99,1,0
E00107408,98.4,1.6,0
E00107409,100,0,0
E00107410,98.9,1.1,0
E00107412,98.7,1.3,0
E00107413,100,0,0
E00107414,94.5,4.8,0.7
E00107415,100,0,0
E00107416,98.6,1.4,0
E00107417,98.4,1.6,0
E00107418,97.7,2.1,0.2
E00107419,100,0,0
E00107420,98.2,1.8,0
E00107421,99.3,0.7,0
E00107431,98.3,1.7,0
E00107432,97.3,2.7,0
E00107433,98.5,1.5,0
E00107434,98.3,1.2,0.5
E00107435,96.6,2.8,0.6
E00107439,99.1,0.9,0
E00107440,98.9,1.1,0
E00107441,98.7,1,0.3
E00107442,99.4,0.3,0.3
E00107443,97.5,2.5,0
E00107444,97.2,2.2,0.6
E00107445,99,1,0
E00107446,99.2,0.8,0
E00107447,98,1.7,0.3
E00107449,97.9,1.1,1.1
E00107450,98.1,1.9,0
E00107451,99.4,0.6,0
E00107452,89.7,10.3,0
E00107453,98.8,0.9,0.3
E00107454,99.7,0.3,0
E00107455,97.6,2.4,0
E00107456,96.8,3.2,0
E00107457,95.8,3.1,1.2
E00107458,98.2,1.8,0
E00107459,94.4,3.8,1.9
E00107460,97.8,1.6,0.5
E00107461,96.2,3.8,0
E00107462,99.3,0.7,0
E00107463,97.5,2.5,0
E00107464,100,0,0
E00107465,98.4,1.6,0
E00107466,99.7,0,0.3
E00107467,98.7,1.3,0
E00107468,98.1,1.9,0
E00107469,99.5,0.5,0
E00107470,93.2,4.2,2.6
E00107471,89.5,8.4,2
E00107472,97.5,2.5,0
E00107473,97.5,2.5,0
E00107474,99.1,0.9,0
E00107475,99.1,0.9,0
E00107476,95.6,3.4,1
E00107477,100,0,0
E00107478,99.4,0.6,0
E00107479,98.6,1.4,0
E00107480,99.7,0.3,0
E00107481,98.7,1,0.3
E00107482,97.8,2.2,0
E00107483,98.2,1.8,0
E00107484,99.3,0.7,0
E00107485,99.7,0.3,0
E00107486,98.3,1.7,0
E00107487,100,0,0
E00107488,99.4,0.6,0
E00107489,98.4,0.8,0.8
E00107490,95.3,4.1,0.6
E00107491,98.2,1.8,0
E00107492,98.6,1.4,0
E00107493,99.3,0.7,0
E00107494,99.3,0.7,0
E00107495,98.3,1.7,0
E00107496,100,0,0
E00107497,98.5,1.5,0
E00107498,98.6,1.4,0
E00107499,99.2,0.8,0
E00107500,98.1,1.5,0.3
E00107501,93.6,5.3,1.2
E00107502,97.9,1.7,0.3
E00107503,91.5,8.1,0.5
E00107504,95.1,4.9,0
E00107506,98.9,1.1,0
E00107507,98.8,1.2,0
E00107508,99.7,0.3,0
E00107509,99.7,0.3,0
E00107510,98.6,1.4,0
E00107511,99.2,0.8,0
E00107512,99.3,0.4,0.4
E00107513,98.1,1.7,0.3
E00107517,99,1,0
E00107518,92,7.1,0.9
E00107519,92,8,0
E00107520,97.4,2.6,0
E00107521,99.7,0.3,0
E00107530,95,4.7,0.3
E00107531,97,3,0
E00107532,97.1,2.7,0.3
E00107533,97.9,2.1,0
E00107534,96.2,3,0.8
E00107535,92.9,5.9,1.2
E00107536,94.5,5.2,0.3
E00107537,98,2,0
E00107538,95.6,4.1,0.3
E00107539,97.5,1.8,0.7
E00107540,94.1,5.5,0.3
E00107542,93.8,5.7,0.5
E00107543,93.2,6.8,0
E00107544,91.9,7.5,0.7
E00107545,98.8,0.9,0.3
E00107546,99,1,0
E00107548,100,0,0
E00107550,99.1,0.3,0.6
E00107551,100,0,0
E00107553,98.8,1.2,0
E00107554,100,0,0
E00107555,98.6,1.1,0.3
E00107556,98.5,1.3,0.2
E00107557,97.9,1.8,0.3
E00107558,99.5,0.3,0.3
E00107559,99.1,0.7,0.2
E00107560,98.5,1.1,0.4
E00107561,98.9,0.4,0.7
E00107562,99.2,0.8,0
E00107563,98.5,1.5,0
E00107564,99.7,0.3,0
E00107565,98.9,0.8,0.3
E00107566,99.6,0.4,0
E00107567,96.2,3.5,0.4
E00107568,98.9,1.1,0
E00107624,99.7,0.3,0
E00107625,98.8,1.2,0
E00107626,97.4,2.6,0
E00107627,98.8,0.8,0.4
E00107628,89.5,9,1.5
E00107629,99.2,0.6,0.3
E00107630,99.2,0.5,0.3
E00107631,98.5,1.2,0.3
E00107632,97.9,1.7,0.3
E00107633,95.8,3.6,0.7
E00107634,98.6,1.2,0.2
E00107635,100,0,0
E00107639,100,0,0
E00107640,99.2,0.8,0
E00107641,99.6,0.4,0
E00107642,99.2,0.8,0
E00107643,96.8,2.3,1
E00107644,98.3,1.7,0
E00107645,98.9,0.8,0.3
E00107646,96.2,3.5,0.3
E00107647,95.4,3.5,1.2
E00107648,98.8,1.2,0
E00107649,97,3,0
E00107650,100,0,0
E00107651,98.4,1.6,0
E00107652,99.4,0.6,0
E00107653,98.6,1.1,0.3
E00107654,95.8,3.7,0.5
E00107655,99,1,0
E00107656,98.6,1.4,0
E00107657,97.6,1.7,0.7
E00107658,99.1,0.9,0
E00107659,98.2,1.8,0
E00107660,99.6,0.4,0
E00107661,98.9,1.1,0
E00107662,99,1,0
E00107663,100,0,0
E00107664,99.2,0.4,0.4
E00107665,100,0,0
E00107666,100,0,0
E00107667,100,0,0
E00107701,96.8,3.2,0
E00107702,99.4,0.6,0
E00107703,99.4,0.6,0
E00107704,92.4,7,0.6
E00107705,98.8,1.2,0
E00107706,97.9,2.1,0
E00107707,99.5,0.5,0
E00107708,97.7,2.3,0
E00107709,99.2,0,0.8
E00107775,99.6,0.4,0
E00107776,98.8,1.2,0
E00107777,99.4,0,0.6
E00107778,99.6,0.4,0
E00107779,99.6,0.4,0
E00107780,98,2,0
E00107781,99.7,0,0.3
E00107782,98.9,1.1,0
E00107783,100,0,0
E00107784,96.7,3,0.4
E00107785,99.7,0.3,0
E00107786,96.3,2,1.7
E00107787,98.3,1.7,0
E00107788,99.5,0.5,0
E00107789,99.7,0.3,0
E00107790,87.5,10,2.5
E00107791,97.7,1.7,0.7
E00107792,96,2.7,1.3
E00107793,100,0,0
E00107794,94.5,4.7,0.9
E00107795,95.7,2.3,2
E00107796,94.1,5,0.9
E00107797,99.7,0.3,0
E00107798,97.6,1,1.4
E00107799,96.6,3.1,0.3
E00107800,99.1,0.9,0
E00107801,99.3,0.7,0
E00107802,97.5,1.5,0.9
E00107803,96.9,2.8,0.3
E00107804,97.9,1.4,0.7
E00107805,96.2,3.1,0.7
E00107806,96.2,3,0.8
E00107807,97.4,2.6,0
E00107808,98.2,1.8,0
E00107809,97.6,1.7,0.7
E00107810,99.4,0.6,0
E00107811,98.6,1.4,0
E00107812,99.4,0,0.6
E00107813,98.5,1.5,0
E00107814,97.1,2.2,0.7
E00107815,100,0,0
E00107816,96.8,3.2,0
E00107817,94.5,4.4,1.1
E00107818,97.3,2.4,0.3
E00107820,98,1.4,0.6
E00107821,99.1,0.9,0
E00107822,98.1,1.9,0
E00107826,99,1,0
E00107827,98.5,1.5,0
E00107828,95.8,4.2,0
E00107829,93.3,3.9,2.8
E00107830,95.8,4.2,0
E00107831,98.4,1.6,0
E00107832,98.7,1.3,0
E00107833,96.1,2.7,1.2
E00107834,98.8,0.7,0.5
E00107835,98.9,1.1,0
E00107836,99.6,0.4,0
E00107837,99.1,0.9,0
E00107838,98.5,1.5,0
E00107840,98.4,1.6,0
E00107841,99.3,0.7,0
E00107842,97.7,2,0.3
E00123959,99,1,0
E00123960,98.7,1.3,0
E00123961,98.6,0.9,0.5
E00123963,98.9,1.1,0
E00124014,96.4,3.6,0
E00124133,98.7,1.3,0
E00124135,100,0,0
E00124136,99.7,0.3,0
E00124137,99.1,0.9,0
E00124138,99.7,0.3,0
E00124139,97,2.3,0.8
E00125849,95.5,4.5,0
E00125850,96.6,3.1,0.3
E00125851,88.7,10.1,1.2
E00125852,85.8,12.5,1.7
E00125853,77.2,15.5,7.3
E00125854,84.8,13.1,2.1
E00125855,82.5,13.3,4.2
E00125856,92.1,5.7,2.2
E00125857,94.5,3.5,2
E00125858,91.3,7.4,1.3
E00125859,79.1,18.1,2.8
E00125860,93.5,5.8,0.7
E00125861,94.8,4.9,0.3
E00125862,93.3,4.3,2.5
E00125863,99.7,0.3,0
E00125867,97.6,2.4,0
E00125872,90.2,7.6,2.2
E00125874,97,3,0
E00125875,77.2,19.9,2.9
E00125877,96.8,3.2,0
E00125878,86.3,11.9,1.8
E00125879,99.6,0.4,0
E00125880,87.1,12.5,0.4
E00125881,98.5,1.5,0
E00125882,97.4,2.6,0
E00125883,88.5,11.5,0
E00125884,80,19.6,0.4
E00125885,94.8,3.5,1.6
E00125886,86.6,13.1,0.3
E00125887,95.7,4.1,0.2
E00125888,97.1,2.3,0.6
E00125889,81.9,16.5,1.5
E00125890,92.6,7.4,0
E00125891,80.3,18.8,0.8
E00125892,87.4,12.3,0.3
E00125893,78.1,18.6,3.3
E00125894,97.2,2.5,0.3
E00125895,91.2,7.6,1.1
E00125962,93.8,4.3,1.8
E00125963,91.6,8,0.4
E00125964,98.2,1.8,0
E00125965,95.9,4.1,0
E00125966,98.6,1.4,0
E00125967,97.9,1.9,0.2
E00125968,94.4,5.6,0
E00125969,96.4,3.6,0
E00125970,99.2,0.4,0.4
E00125971,95.9,3.9,0.2
E00125972,97,3,0
E00125973,90.8,8.8,0.4
E00125974,95.3,4.1,0.6
E00125975,90.7,6.9,2.4
E00125976,93.8,6.2,0
E00125977,97.1,2.7,0.3
E00125978,94.6,5.4,0
E00125979,98.8,1.2,0
E00125980,97.1,2.5,0.4
E00125981,97.7,2.3,0
E00125982,91.7,7.9,0.4
E00125983,90.3,8.7,1.1
E00125984,91.6,5.7,2.7
E00125985,95.1,3.9,1.1
E00125986,73.6,22.4,4
E00125987,87.6,10.8,1.7
E00125988,98,1.7,0.3
E00125989,97.2,2.8,0
E00125990,93.3,5.4,1.3
E00125991,96.2,2.3,1.4
E00125992,99.1,0.9,0
E00125993,98.6,1.4,0
E00125994,98.4,1.3,0.3
E00125995,95,4.7,0.3
E00125996,95.8,3.9,0.3
E00125997,93.2,6.5,0.4
E00125998,96.5,3.5,0
E00125999,94.5,4.8,0.7
E00126000,92.7,7.3,0
E00126001,94.4,4.7,0.9
E00126002,86,11.2,2.8
E00126003,94.3,5.3,0.4
E00126004,94.7,5,0.3
E00126005,92.3,7.1,0.6
E00126006,89.3,7,3.7
E00126007,89.8,9.7,0.5
E00126008,95,5,0
E00126009,95,3.5,1.4
E00126010,96.8,3.2,0
E00126011,96.7,2.6,0.7
E00126012,92.8,4.7,2.5
E00126013,96.4,3.4,0.2
E00126014,96.3,3.7,0
E00126015,96.1,3.2,0.6
E00126016,99,1,0
E00126017,98.5,1.5,0
