areacd,disability_3a-001,disability_3a-002
E00106917,15.2,84.8
E00106918,15.1,84.9
E00106919,21.4,78.6
E00106920,11.6,88.4
E00106921,11.9,88.1
E00106922,21,79
E00106923,15,85
E00106924,12.3,87.7
E00107168,23.1,76.9
E00107174,14.1,85.9
E00107406,16.9,83.1
E00107407,11.8,88.2
E00107408,14.3,85.7
E00107409,14.5,85.5
E00107410,11.6,88.4
E00107412,13.5,86.5
E00107413,31,69
E00107414,24,76
E00107415,20.2,79.8
E00107416,10.3,89.7
E00107417,17.2,82.8
E00107418,14.7,85.3
E00107419,7.2,92.8
E00107420,12.7,87.3
E00107421,21.3,78.7
E00107431,15.1,84.9
E00107432,36.6,63.4
E00107433,19.4,80.6
E00107434,16.4,83.6
E00107435,13.7,86.3
E00107439,19.3,80.7
E00107440,12.8,87.2
E00107441,15.5,84.5
E00107442,14.2,85.8
E00107443,23.1,76.9
E00107444,15.3,84.7
E00107445,10.7,89.3
E00107446,16.2,83.8
E00107447,22.1,77.9
E00107449,32.1,67.9
E00107450,12.9,87.1
E00107451,11.3,88.7
E00107452,16.7,83.3
E00107453,12.2,87.8
E00107454,13.1,86.9
E00107455,12.5,87.5
E00107456,17.1,82.9
E00107457,24,76
E00107458,16.1,83.9
E00107459,15.5,84.5
E00107460,19.1,80.9
E00107461,12.3,87.7
E00107462,11.8,88.2
E00107463,14.2,85.8
E00107464,16.5,83.5
E00107465,20.7,79.3
E00107466,15,85
E00107467,9.5,90.5
E00107468,12.1,87.9
E00107469,12.7,87.3
E00107470,15.2,84.8
E00107471,15.5,84.5
E00107472,18,82
E00107473,16.9,83.1
E00107474,13.4,86.6
E00107475,13.2,86.8
E00107476,19.5,80.5
E00107477,14.4,85.6
E00107478,11.9,88.1
E00107479,13.7,86.3
E00107480,20.1,79.9
E00107481,17.2,82.8
E00107482,13.9,86.1
E00107483,16.3,83.7
E00107484,14.2,85.8
E00107485,14.9,85.1
E00107486,10.2,89.8
E00107487,27.4,72.6
E00107488,14.3,85.7
E00107489,11.8,88.2
E00107490,12.2,87.8
E00107491,16.3,83.7
E00107492,28.9,71.1
E00107493,13.7,86.3
E00107494,17.5,82.5
