areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00048204,89.5,6.1,2.2,2.2
E00048205,88.4,6.1,1.4,4.1
E00048209,90.9,4.7,2.4,2
E00048210,90.3,5.8,2.4,1.5
E00048211,85.7,5.9,2.9,5.5
E00048213,91.6,3.5,2.8,2.1
E00048214,88.9,4.6,3.4,3.1
E00048215,89.7,2.7,2.7,4.8
E00048216,89.9,5.9,1.6,2.6
E00048217,86,4.5,5.4,4.1
E00048218,92.6,3.3,2.4,1.8
E00048219,88.9,4.3,3.6,3.2
E00048220,91.4,7.4,0.9,0.3
E00048221,91,4.7,1.5,2.9
E00048222,90.9,4.4,1.6,3.2
E00048223,91.5,4,0.9,3.6
E00048224,88.9,5.5,2.4,3.2
E00048225,89.4,5.3,1.2,4
E00048226,92.4,4.9,0.8,1.9
E00048227,88.7,6,1.9,3.4
E00048228,89.7,6.6,1.4,2.3
E00048229,92.5,4.6,1.2,1.7
E00048230,90.2,4.9,1.1,3.7
E00048231,90.9,4.9,1.6,2.6
E00048232,93.8,2.6,2.6,1.1
E00048234,90.9,7.7,0.3,1
E00048248,84.7,7.3,3.3,4.7
E00048249,87.2,7,1.7,4.2
E00048250,86.3,3.7,5.6,4.3
E00048251,87.4,8.4,1.7,2.5
E00048252,91.8,3.8,2.1,2.4
E00048422,89,6.3,2.6,2.1
E00048423,90.1,3.2,1.9,4.9
E00048432,90.4,4.3,3.9,1.4
E00048433,90.8,4.5,2.7,2.1
E00048436,85,6.7,6,2.2
E00048437,91.1,3.2,3.2,2.5
E00048438,92.4,1.6,2.2,3.8
E00048439,91.3,2.7,2.3,3.7
E00048440,92.3,1.7,2.9,3.1
E00048441,92,2,3.5,2.5
E00048442,92.8,1.8,2.2,3.3
E00048444,97.7,0.8,0.8,0.8
E00048446,88.3,2.5,4.9,4.3
E00048526,91.8,3.7,1,3.4
E00048527,91.5,5.2,0.5,2.8
E00048528,90.8,4.7,1.7,2.8
E00048532,90.8,3.5,2.9,2.9
E00048533,90.5,4.3,2.1,3.1
E00048534,93.8,3.1,1.9,1.2
E00048535,92.6,4.6,0.9,1.9
E00048536,90.1,5.3,3.7,0.9
E00048537,86.4,8,1.8,3.8
E00048538,91.1,3.6,1.4,3.9
E00048539,88.9,3.8,3.8,3.5
E00048540,86.5,8,1.8,3.8
E00048541,93.6,2.8,2.5,1.1
E00048542,93.5,2.9,0.6,2.9
E00048543,91.4,4.7,1.2,2.7
E00048544,87.8,4.5,2.8,4.9
E00048545,92.9,3.9,1,2.3
E00048546,92,3.7,2.7,1.7
E00048547,96.4,1.3,1,1.3
E00048548,91.5,4.8,1.8,1.8
E00048549,90.5,4.7,4,0.8
E00048550,91.6,3.8,1.7,2.9
E00048551,91.2,3.3,2.9,2.6
E00048552,94.1,3.6,0.9,1.4
E00048553,88.9,5.6,2.5,3.1
E00048554,88.3,4.2,5,2.5
E00048555,90.3,4.1,2.5,3
E00048556,91.7,4.5,1.9,1.9
E00048557,91.1,2.9,2.3,3.7
E00048558,92.1,4,1.7,2.3
E00048560,86.4,3.9,4.2,5.4
E00048561,91.3,4,1.3,3.4
E00048562,91.9,2.6,1.8,3.7
E00048563,89.6,5.3,1.5,3.6
E00048564,90.4,4,2.6,3
E00048565,86.9,5.2,2.2,5.8
E00048566,91.9,4.4,2.4,1.2
E00048567,93.2,4.2,0.6,2.1
E00048568,92.6,3.7,1.7,2
E00048569,90.8,3.6,2.4,3.3
E00048571,91,3.7,2.7,2.7
E00048572,94.1,2.1,1,2.8
E00048577,91.3,4.2,1.7,2.8
E00048578,91.9,5.3,1.3,1.6
E00048579,90.3,4,3,2.7
E00048580,95,1.1,1.8,2.1
E00048581,88,6.5,1.4,4.1
E00048582,92.5,3.8,1.2,2.6
E00048696,88.5,5.3,2.9,3.3
E00048697,92.9,3.2,2.5,1.4
E00048710,89.9,6.3,1.7,2.1
E00048711,89.4,3.8,2.4,4.4
E00048712,92.2,2.7,2.4,2.7
E00048713,92.2,2.6,1.9,3.3
E00048714,96.7,0.8,2.5,0
E00048715,89.8,6.2,2.3,1.6
E00048716,91,4.3,3.5,1.2
E00048717,92.5,2,1.4,4.1
E00048718,91.3,3,2.2,3.6
E00048719,94.7,2,1.7,1.7
E00048720,84.4,6.5,3.3,5.9
E00048722,87.7,4.1,3.3,4.9
E00048723,91.7,2.8,2.4,3.1
E00048724,90.8,2.9,2.1,4.2
E00048725,92.1,5.4,0.9,1.6
E00048726,87.1,3.7,4.9,4.3
E00158168,86.1,6.4,3.6,3.9
E00158169,90.4,5.6,1.2,2.9
E00158427,88.2,4.9,4.1,2.9
E00158428,93.8,1.8,0.7,3.6
E00158429,93.6,2,0.7,3.7
E00158432,86.8,8.7,2.6,1.9
E00158434,91.1,5.2,1.5,2.2
E00158437,91.9,3.2,1.6,3.4
E00158442,91.6,2,2.4,4
E00158443,90.5,1.2,4.3,4
E00158444,92.2,5.1,0.7,2
E00158445,89.9,5.7,1.6,2.8
E00158446,91.3,5,1.3,2.3
E00158447,92.5,3.5,1.5,2.5
E00158470,84.5,8.2,1.6,5.7
E00158471,87.2,6.4,2.8,3.5
E00158472,89,6.4,0.7,3.9
E00158474,86.8,3.4,3.4,6.3
E00158475,85.5,6.6,3.3,4.5
E00158477,90.8,3.7,1.5,4
E00158478,95.5,1.7,1.4,1.4
E00158479,91.3,4.8,2.2,1.7
E00158481,88.3,5.9,2,3.9
E00158482,90.9,2.5,3.7,3
E00158483,88.5,4.4,1.9,5.3
E00158484,91.7,2.5,2.5,3.4
E00158485,85.2,5.6,3.3,5.9
E00158487,88.2,5.6,3.5,2.8
E00158488,82.8,8.6,2.3,6.3
E00158489,89.5,5.2,2,3.2
E00158558,96,0.9,1.3,1.8
E00158559,89.9,6.3,1.3,2.5
E00158580,87.1,6.8,3.9,2.3
E00165813,92.1,2.1,2.6,3.2
E00165814,92.5,4.4,1.9,1.3
E00168294,91.2,5.6,2.2,0.9
E00168296,92.9,5.4,0.3,1.4
E00168298,86.6,6.3,0.8,6.3
E00168299,90.5,3.3,1.8,4.4
E00168300,93.8,2.8,1.5,1.8
