areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00048204,47.2,30.1,20.3,2.4,0
E00048205,36,47.1,15.4,1.5,0
E00048209,55.2,30.5,11.4,1.9,1
E00048210,35.5,38,20.7,5.8,0
E00048211,51.7,30.8,13.3,3.3,0.8
E00048213,46.8,27,18.9,4.5,2.7
E00048214,32,30.8,35.5,1.8,0
E00048215,22.9,32.3,43.8,0,1
E00048216,46.3,33.1,18.2,2.5,0
E00048217,31.3,34,32,2,0.7
E00048218,44.6,33.8,19.2,1.5,0.8
E00048219,28,45.8,24.6,1.7,0
E00048220,51.3,33.6,14.3,0.8,0
E00048221,35.5,34,27.7,2.1,0.7
E00048222,11.9,28.7,54.5,2.8,2.1
E00048223,36.8,46.2,15.1,0.9,0.9
E00048224,50.8,41.7,5.8,1.7,0
E00048225,45.3,37.5,15.6,1.6,0
E00048226,50,36.4,11.8,1.8,0
E00048227,36.1,42.9,18.5,2.5,0
E00048228,49,34.5,14.5,2.1,0
E00048229,54.9,25,17.4,2.8,0
E00048230,46.5,36.1,15.3,0.7,1.4
E00048231,56.9,26,14.6,2.4,0
E00048232,34.4,40.8,22.4,2.4,0
E00048234,54.6,34.5,10.1,0.8,0
E00048248,53.4,34.5,12.1,0,0
E00048249,55.6,34.6,9.8,0,0
E00048250,6.1,17.5,71.1,5.3,0
E00048251,55.5,36.3,8.2,0,0
E00048252,66.1,22.9,7.3,3.7,0
E00048422,24.8,24.1,39.3,7.6,4.1
E00048423,25.5,29.7,30.3,11,3.4
E00048432,12.6,23.3,51.5,11.7,1
E00048433,22.3,34.8,34.8,4.5,3.6
E00048436,21,25,25,15,14
E00048437,25.6,30.6,24,14.9,5
E00048438,26,29.3,31.7,12.2,0.8
E00048439,9.8,30.4,36.3,19.6,3.9
E00048440,15.8,26.6,37.4,16.5,3.6
E00048441,10.8,22.8,43.7,17.7,5.1
E00048442,27.3,31.3,30.7,9.3,1.3
E00048444,4.3,41.4,40,14.3,0
E00048446,20.5,26.5,38.6,12.9,1.5
E00048526,50.4,33.3,10.3,6,0
E00048527,10.5,10.5,68.4,10.5,0
E00048528,22.5,34.1,34.1,9.4,0
E00048532,19.5,35.8,39,4.9,0.8
E00048533,37.5,39.6,19.4,2.1,1.4
E00048534,25.4,37.7,27.9,6.6,2.5
E00048535,33.9,35.4,25.2,5.5,0
E00048536,27.8,36.5,26.2,7.9,1.6
E00048537,59.8,24.7,13.4,1.7,0.4
E00048538,40,29.6,26.7,3,0.7
E00048539,38,35.5,19.8,5.8,0.8
E00048540,49.1,33.7,14.7,1.8,0.6
E00048541,35.1,43,21.1,0.9,0
E00048542,31.7,30.1,29.3,7.3,1.6
E00048543,43.7,39.8,16.5,0,0
E00048544,29.2,31.9,30.1,6.2,2.7
E00048545,25.2,36,32.4,6.3,0
E00048546,42.3,33.8,19.2,3.8,0.8
E00048547,29.2,37.2,26.5,4.4,2.7
E00048548,8.2,38.4,43.8,9.6,0
E00048549,25.5,40.2,30.4,2,2
E00048550,42.2,34.8,17.8,3,2.2
E00048551,29.2,34.9,30.2,4.7,0.9
E00048552,33,22.7,37.1,6.2,1
E00048553,19.8,46,27.8,6.3,0
E00048554,14,43,33,9,1
E00048555,32.4,37.5,26.1,2.3,1.7
E00048556,40.2,35,18.8,4.3,1.7
E00048557,24.4,28.1,37.8,8.1,1.5
E00048558,28.7,27.8,33.3,3.7,6.5
E00048560,24.8,38.5,25.6,10.3,0.9
E00048561,23,40.5,29.1,6.8,0.7
E00048562,31.8,32.7,28.2,7.3,0
E00048563,43.5,38.2,13.7,3.1,1.5
E00048564,38.3,32.5,24.7,4.5,0
E00048565,41.8,28.6,23.6,5.5,0.5
E00048566,12.2,17.9,62.6,6.5,0.8
E00048567,19.1,44.1,29.4,6.6,0.7
E00048568,36.8,34.8,22.4,5,1
E00048569,25.4,41.3,29.4,4,0
E00048571,43.1,28.4,22.4,2.6,3.4
E00048572,35.5,32.7,24.3,5.6,1.9
E00048577,29.4,37.8,23.5,7.6,1.7
E00048578,19.3,38.7,35.3,6.7,0
E00048579,17.4,38.3,35.7,8.7,0
E00048580,36.5,42.3,16.3,4.8,0
E00048581,52,27,18.9,2,0
E00048582,31.5,36.4,28.3,3.3,0.5
E00048696,29.2,42.5,27.4,0.9,0
E00048697,21.1,49.6,22.6,5.3,1.5
E00048710,41.8,32.7,23.6,1.8,0
E00048711,36.2,25,30.2,8.6,0
E00048712,38.6,38.6,17.8,5,0
E00048713,36.6,38.4,23.2,1.8,0
E00048714,3.8,9.5,86.7,0,0
E00048715,24.4,42.3,27.6,4.1,1.6
E00048716,38.9,32.6,24.2,4.2,0
E00048717,41.3,33.9,22.3,2.5,0
E00048718,31.8,31.8,27.1,7.5,1.9
E00048719,28.1,35.5,28.1,5,3.3
E00048720,34.3,26.7,31.4,7.6,0
E00048722,23,32,41,4,0
E00048723,30.6,33.3,28.8,6.3,0.9
E00048724,25.4,46.5,22.8,4.4,0.9
E00048725,30.2,34.9,26.4,7.8,0.8
E00048726,27.7,28.5,28.5,10.8,4.6
E00158168,53.3,32.2,14.4,0,0
E00158169,46.9,41.5,8.5,2.3,0.8
E00158427,27.2,36.8,33.6,2.4,0
E00158428,38.3,37.4,21.5,2.8,0
E00158429,35.2,34.4,26.4,4,0
E00158432,58.2,32.9,8.9,0,0
E00158434,47.4,33.7,14.3,4,0.6
E00158437,45.8,35.8,17.5,0.4,0.4
E00158442,32.1,33.2,31.1,3.1,0.5
E00158443,30.8,45.1,24.2,0,0
E00158444,43.6,35,19.3,2.1,0
E00158445,45.8,38.9,14.5,0.8,0
E00158446,41.9,41.1,13.7,2.4,0.8
E00158447,25.7,36.2,32.2,3.3,2.6
E00158470,36.8,45.6,17.5,0,0
E00158471,46.2,30.8,17.9,5.1,0
E00158472,32.3,29.2,35.4,3.1,0
E00158474,34.5,28.1,33.1,4.3,0
E00158475,39.5,44.5,14.3,0.8,0.8
E00158477,22.8,42.3,34.2,0.7,0
E00158478,43,37.7,14.9,3.5,0.9
E00158479,33.6,33.6,31.2,1.6,0
E00158481,28.1,38.3,32,1.6,0
E00158482,39.9,33.1,23.6,2.7,0.7
E00158483,33.6,40.9,22.6,2.9,0
E00158484,16.3,27.9,48.1,7,0.8
E00158485,46,45.2,8.9,0,0
E00158487,37.7,32.7,25.2,4.4,0
E00158488,46.3,33.9,14.9,3.3,1.7
E00158489,21.8,52.9,25.2,0,0
E00158558,42.7,34.8,19.1,3.4,0
E00158559,65.2,31.3,3.6,0,0
E00158580,60.3,30.2,7.1,0.8,1.6
E00165813,20.7,42.9,31,5.4,0
E00165814,40.8,42.3,13.1,3.8,0
E00168294,72.4,21.1,4.1,2.4,0
E00168296,50.8,35,11.7,1.7,0.8
E00168298,39,40.7,20.3,0,0
E00168299,41,44.3,11.5,1.6,1.6
E00168300,71.9,18.4,8.8,0.9,0
E00168301,52.7,27.3,15.5,1.8,2.7
E00172158,29,33.9,29,4.8,3.2
E00172159,36.7,37.8,19.4,5.1,1
E00172160,14.9,24.8,34.7,20.8,5
E00172161,11.6,25,44.6,12.5,6.3
E00185041,40,40,17.8,2.2,0
E00185046,6.5,21.7,59.8,12,0
E00185054,26.7,41.1,31.1,0,1.1
E00185073,50,35.8,14.2,0,0
E00185080,48.5,35.6,12.9,2.5,0.6
E00185116,16,38.8,35.6,8.7,0.9
E00185117,35.1,32.8,24.4,7.6,0
E00185121,45.4,30,20,3.8,0.8
E00185127,26.7,41.3,25.3,5.3,1.3
E00186976,36.4,40.3,21.4,1.3,0.6
E00186999,39.2,37.1,20.6,2.1,1
