areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00048204,40,34.4,3.2,22.4
E00048205,60,31.9,0,8.1
E00048209,48.1,44.3,1.9,5.7
E00048210,47.9,33.9,0,18.2
E00048211,58.8,28.6,0.8,11.8
E00048213,49.1,25,8,17.9
E00048214,33.3,27.4,27.4,11.9
E00048215,47.9,12.5,32.3,7.3
E00048216,33.9,49.2,0,16.9
E00048217,31.3,25.3,28.7,14.7
E00048218,36.6,42,3.1,18.3
E00048219,35.9,43.6,0.9,19.7
E00048220,35.3,45.7,1.7,17.2
E00048221,32.4,40.8,1.4,25.4
E00048222,22.5,18.3,28.2,31
E00048223,37.3,33.3,9.8,19.6
E00048224,61.7,30,0.8,7.5
E00048225,37.8,44.1,0,18.1
E00048226,42.3,37.8,0,19.8
E00048227,55.6,29.1,1.7,13.7
E00048228,42.1,44.1,0.7,13.1
E00048229,41,38.2,0,20.8
E00048230,35.9,45.8,2.8,15.5
E00048231,48,43.1,0,8.9
E00048232,38.4,44,1.6,16
E00048234,58.7,35.5,0.8,5
E00048248,56,33.6,2.6,7.8
E00048249,55.3,35.5,0.7,8.6
E00048250,6.1,7,78.1,8.8
E00048251,50,41.8,0,8.2
E00048252,55.8,37.5,1,5.8
E00048422,18.6,25.5,17.2,38.6
E00048423,37.8,20.9,8.1,33.1
E00048432,28.3,21.2,16.2,34.3
E00048433,34.2,24.6,9.6,31.6
E00048436,48,27,0,25
E00048437,45.5,19.5,4.1,30.9
E00048438,31.7,21.1,13.8,33.3
E00048439,25.5,22.5,14.7,37.3
E00048440,20.1,24.5,7.9,47.5
E00048441,13,20.4,27.2,39.5
E00048442,30.7,20.7,14,34.7
E00048444,12.7,1.4,28.2,57.7
E00048446,28,18.9,20.5,32.6
E00048526,50.4,32.5,0.9,16.2
E00048527,10.8,8.1,72.1,9
E00048528,24.6,18.3,2.1,54.9
E00048532,19.7,29.5,33.6,17.2
E00048533,45.8,23.6,0.7,29.9
E00048534,19,38.8,10.7,31.4
E00048535,39.4,33.1,1.6,26
E00048536,27.4,33.1,17.7,21.8
E00048537,56.3,34.5,1.3,8
E00048538,45.6,27.9,0.7,25.7
E00048539,33.9,32.2,1.7,32.2
E00048540,42.6,47.5,4.3,5.6
E00048541,61.9,26.5,0.9,10.6
E00048542,24,25.6,6.6,43.8
E00048543,44.1,42.2,1,12.7
