areacd,heating_type_3a-001,heating_type_3a-002
E00048204,0.8,99.2
E00048205,0,100
E00048209,1,99
E00048210,1.6,98.4
E00048211,3.4,96.6
E00048213,1.8,98.2
E00048214,2.4,97.6
E00048215,4.2,95.8
E00048216,1.7,98.3
E00048217,2,98
E00048218,1.5,98.5
E00048219,4.3,95.7
E00048220,0,100
E00048221,1.4,98.6
E00048222,3.5,96.5
E00048223,1.9,98.1
E00048224,0.8,99.2
E00048225,4.7,95.3
E00048226,0.9,99.1
E00048227,1.7,98.3
E00048228,4.1,95.9
E00048229,2.8,97.2
E00048230,0.7,99.3
E00048231,4.9,95.1
E00048232,4.1,95.9
E00048234,0,100
E00048248,0,100
E00048249,2.6,97.4
E00048250,0,100
E00048251,2.7,97.3
E00048252,2.8,97.2
E00048422,0,100
E00048423,1.4,98.6
E00048432,2.9,97.1
E00048433,0.9,99.1
E00048436,3,97
E00048437,3.3,96.7
E00048438,0.8,99.2
E00048439,1.9,98.1
E00048440,0,100
E00048441,3.7,96.3
E00048442,0.7,99.3
E00048444,4.2,95.8
E00048446,5.3,94.7
E00048526,0,100
E00048527,1.7,98.3
E00048528,1.4,98.6
E00048532,0.8,99.2
E00048533,1.4,98.6
E00048534,1.7,98.3
E00048535,0,100
E00048536,3.2,96.8
E00048537,2.9,97.1
E00048538,0.7,99.3
E00048539,2.5,97.5
E00048540,0.6,99.4
E00048541,0,100
E00048542,0.8,99.2
E00048543,0,100
E00048544,1.8,98.2
E00048545,1.9,98.1
E00048546,1.6,98.4
E00048547,4.4,95.6
E00048548,1.4,98.6
E00048549,2.9,97.1
E00048550,1.5,98.5
E00048551,0.9,99.1
E00048552,1.1,98.9
E00048553,3.2,96.8
E00048554,1,99
E00048555,4.5,95.5
E00048556,1.7,98.3
E00048557,3,97
E00048558,1,99
E00048560,3.4,96.6
E00048561,0.7,99.3
E00048562,0,100
E00048563,0,100
E00048564,2.6,97.4
E00048565,0,100
E00048566,2.4,97.6
E00048567,1.5,98.5
E00048568,1.5,98.5
E00048569,1.6,98.4
E00048571,3.5,96.5
E00048572,2.8,97.2
E00048577,0.8,99.2
E00048578,2.5,97.5
E00048579,0.9,99.1
E00048580,1.9,98.1
E00048581,1.3,98.7
E00048582,0,100
E00048696,4.5,95.5
E00048697,3.8,96.2
E00048710,2.8,97.2
E00048711,2.5,97.5
E00048712,1,99
E00048713,2.6,97.4
E00048714,2.9,97.1
E00048715,2.4,97.6
E00048716,4.2,95.8
E00048717,5.7,94.3
E00048718,0.9,99.1
E00048719,4.1,95.9
E00048720,0.9,99.1
E00048722,3.9,96.1
E00048723,0,100
E00048724,6.1,93.9
E00048725,4.7,95.3
E00048726,0.8,99.2
E00158168,2.7,97.3
E00158169,0.8,99.2
E00158427,0.8,99.2
E00158428,0,100
E00158429,0,100
E00158432,2.7,97.3
E00158434,0,100
E00158437,1.6,98.4
E00158442,0.5,99.5
E00158443,0,100
E00158444,3.5,96.5
E00158445,0,100
E00158446,0.8,99.2
E00158447,2,98
E00158470,0.9,99.1
E00158471,0.8,99.2
E00158472,0,100
E00158474,2.2,97.8
E00158475,1.7,98.3
E00158477,0,100
E00158478,1.7,98.3
E00158479,2.4,97.6
E00158481,0.8,99.2
E00158482,0,100
E00158483,0.7,99.3
E00158484,0,100
E00158485,2.4,97.6
E00158487,1.2,98.8
E00158488,0.8,99.2
E00158489,0.9,99.1
E00158558,0,100
E00158559,0,100
E00158580,0,100
E00165813,0.5,99.5
E00165814,0.8,99.2
E00168294,0,100
E00168296,0,100
E00168298,1.6,98.4
E00168299,0.8,99.2
E00168300,0.9,99.1
E00168301,1.9,98.1
E00172158,1.6,98.4
E00172159,0,100
E00172160,2,98
E00172161,0.9,99.1
E00185041,0,100
E00185046,0,100
E00185054,0,100
E00185073,2.5,97.5
E00185080,0.6,99.4
E00185116,2.3,97.7
E00185117,3.1,96.9
E00185121,0.8,99.2
E00185127,0,100
E00186976,1.9,98.1
E00186999,1,99
