areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00048204,0,8.9,75.6,15.4
E00048205,0.7,40.6,42,16.7
E00048209,0,1.9,81.9,16.2
E00048210,0,19.2,55.2,25.6
E00048211,0.8,3.3,71.9,24
E00048213,6.3,1.8,72.1,19.8
E00048214,19.8,24.6,46.1,9.6
E00048215,36.1,28.9,27.8,7.2
E00048216,0,6.6,77.9,15.6
E00048217,20.8,18.8,44.3,16.1
E00048218,3.1,7.7,63.8,25.4
E00048219,0,28.2,68.4,3.4
E00048220,0,10.1,73.9,16
E00048221,0.7,24.6,66.2,8.5
E00048222,41.3,30.1,26.6,2.1
E00048223,1.9,33.3,55.2,9.5
E00048224,2.5,17.5,70,10
E00048225,0,4.7,81.3,14.1
E00048226,0,4.5,81.1,14.4
E00048227,0,33.6,58.8,7.6
E00048228,0,9,72.4,18.6
E00048229,0.7,3.5,83.2,12.6
E00048230,0,7.7,82.4,9.9
E00048231,0.8,2.4,79.7,17.1
E00048232,0,31,64.3,4.8
E00048234,0,12.6,59.7,27.7
E00048248,2.6,17.1,49.6,30.8
E00048249,1.3,26.6,37,35.1
E00048250,64,22.8,11.4,1.8
E00048251,0.7,7.5,70.5,21.2
E00048252,0,5.7,38.7,55.7
E00048422,19.3,13.8,51.7,15.2
E00048423,2,12.2,68.2,17.6
E00048432,15.7,31.4,47.1,5.9
E00048433,6.3,29.5,31.3,33
E00048436,1,1,76.7,21.4
E00048437,0,2.4,81.3,16.3
E00048438,4.1,22.8,56.9,16.3
E00048439,6.9,46.1,36.3,10.8
E00048440,5.8,38,45.3,10.9
E00048441,26.8,43.9,22.9,6.4
E00048442,2,35.3,22,40.7
E00048444,25.4,56.3,14.1,4.2
E00048446,5.3,18.2,57.6,18.9
E00048526,2.5,5.1,77.1,15.3
E00048527,63.2,5.3,27.2,4.4
E00048528,12.3,7.2,74.6,5.8
E00048532,1.6,28.7,68.9,0.8
E00048533,1.4,16.7,72.2,9.7
E00048534,1.7,23.1,71.9,3.3
E00048535,0.8,21.6,64,13.6
E00048536,1.6,29.6,62.4,6.4
E00048537,0.4,1.7,74.1,23.8
E00048538,4.4,9.6,63,23
E00048539,0.8,11.7,75.8,11.7
E00048540,2.5,6.2,72.7,18.6
E00048541,0.9,33.6,42.5,23
E00048542,3.3,18.2,76.9,1.7
E00048543,0,1.9,82.5,15.5
E00048544,0,27.9,65.8,6.3
E00048545,0,17.1,79.3,3.6
E00048546,0,12.6,76.4,11
E00048547,2.6,9.5,82.8,5.2
E00048548,5.4,73,17.6,4.1
E00048549,6.9,14.7,70.6,7.8
E00048550,0,5.3,83.5,11.3
E00048551,1.9,21.5,72,4.7
E00048552,19.8,16.7,50,13.5
E00048553,4.8,34.1,47.6,13.5
E00048554,1,62.4,32.7,4
E00048555,1.7,21.1,67.4,9.7
E00048556,4.3,2.6,78.6,14.5
E00048557,11.8,19.9,60.3,8.1
E00048558,5.7,10.4,72.6,11.3
E00048560,1.7,32.2,56.8,9.3
E00048561,2,33.8,58.1,6.1
E00048562,0,25.7,65.1,9.2
E00048563,3.8,9.9,66.4,19.8
E00048564,1.9,9.7,64.3,24
E00048565,1.1,8.2,78,12.6
E00048566,48.4,12.9,28.2,10.5
E00048567,5.9,33.3,44.4,16.3
E00048568,5,14.4,62.7,17.9
E00048569,7.9,2.4,81.9,7.9
E00048571,0,2.6,90.5,6.9
E00048572,1.9,7.5,80.2,10.4
E00048577,0,24.8,68.4,6.8
E00048578,1.7,35.5,52.9,9.9
E00048579,3.5,28.7,60,7.8
E00048580,1.8,7.3,84.4,6.4
E00048581,9.5,8.8,52,29.7
E00048582,3.3,27.9,56.8,12
E00048696,7.1,31.9,56.6,4.4
E00048697,0.8,48.9,46.6,3.8
E00048710,4.7,15,74.8,5.6
E00048711,4.3,6,74.4,15.4
E00048712,1.9,20.4,71.8,5.8
E00048713,0.9,17.4,76.5,5.2
E00048714,81.9,13.3,4.8,0
E00048715,0,29.8,67.8,2.5
E00048716,1,5.2,86.5,7.3
E00048717,0,5,90.1,5
E00048718,0,18.1,48.6,33.3
E00048719,3.3,15,75,6.7
E00048720,0,11.3,62.3,26.4
E00048722,9.9,34.7,45.5,9.9
E00048723,2.8,26.6,69.7,0.9
E00048724,0.9,46.5,50.9,1.8
