areacd,in_full_time_education-001,in_full_time_education-002
E00048204,23.2,76.8
E00048205,15.1,84.9
E00048209,14.6,85.4
E00048210,19.1,80.9
E00048211,15,85
E00048213,23.2,76.8
E00048214,16.1,83.9
E00048215,10.9,89.1
E00048216,22.4,77.6
E00048217,17.7,82.3
E00048218,24.9,75.1
E00048219,24,76
E00048220,17.7,82.3
E00048221,26.7,73.3
E00048222,20.8,79.2
E00048223,16.2,83.8
E00048224,9.6,90.4
E00048225,25.8,74.2
E00048226,17.8,82.2
E00048227,17.7,82.3
E00048228,20.9,79.1
E00048229,18,82
E00048230,23.3,76.7
E00048231,21,79
E00048232,22.6,77.4
E00048234,19.6,80.4
E00048248,18.5,81.5
E00048249,12.8,87.2
E00048250,8.8,91.2
E00048251,16.9,83.1
E00048252,21.6,78.4
E00048422,25.5,74.5
E00048423,32.8,67.2
E00048432,28.4,71.6
E00048433,21.7,78.3
E00048436,29.7,70.3
E00048437,31.9,68.1
E00048438,27,73
E00048439,30,70
E00048440,31.3,68.8
E00048441,29.3,70.7
E00048442,26.8,73.2
E00048444,24,76
E00048446,31.4,68.6
E00048526,22.8,77.2
E00048527,21.1,78.9
E00048528,23.2,76.8
E00048532,31.6,68.4
E00048533,19.3,80.7
E00048534,30.5,69.5
E00048535,21.9,78.1
E00048536,26.9,73.1
E00048537,16.8,83.2
E00048538,20.2,79.8
E00048539,20.8,79.2
E00048540,22.3,77.7
E00048541,20.6,79.4
E00048542,25.2,74.8
E00048543,19.9,80.1
E00048544,28.8,71.2
E00048545,28.7,71.3
E00048546,17.9,82.1
E00048547,27.2,72.8
E00048548,25.3,74.7
E00048549,25.7,74.3
E00048550,22.6,77.4
E00048551,26,74
E00048552,29,71
E00048553,24.4,75.6
E00048554,18.5,81.5
E00048555,27.9,72.1
E00048556,21,79
E00048557,31.9,68.1
E00048558,25.1,74.9
E00048560,28.2,71.8
E00048561,22.5,77.5
E00048562,24.7,75.3
E00048563,20.1,79.9
E00048564,21.8,78.2
E00048565,20.3,79.7
E00048566,20.5,79.5
E00048567,22.4,77.6
E00048568,27.1,72.9
E00048569,26.8,73.2
E00048571,30.8,69.2
E00048572,29.4,70.6
E00048577,24.6,75.4
E00048578,31,69
E00048579,33,67
E00048580,23.5,76.5
E00048581,10.1,89.9
E00048582,19.9,80.1
E00048696,18.4,81.6
E00048697,23.2,76.8
E00048710,20.7,79.3
E00048711,26.8,73.2
E00048712,27,73
E00048713,21.9,78.1
E00048714,4.1,95.9
E00048715,21,79
E00048716,24.9,75.1
E00048717,23.1,76.9
E00048718,22.8,77.2
E00048719,26.1,73.9
E00048720,26.2,73.8
E00048722,18.9,81.1
E00048723,24,76
E00048724,21,79
E00048725,25,75
E00048726,22.5,77.5
E00158168,16.7,83.3
E00158169,12.9,87.1
E00158427,18.5,81.5
E00158428,28.9,71.1
E00158429,22,78
E00158432,13.2,86.8
E00158434,19.6,80.4
E00158437,17.1,82.9
E00158442,30.8,69.2
E00158443,5.5,94.5
E00158444,13.6,86.4
E00158445,17.9,82.1
E00158446,19.7,80.3
E00158447,30.3,69.7
E00158470,13,87
E00158471,14.6,85.4
E00158472,20,80
E00158474,22.2,77.8
E00158475,10.7,89.3
E00158477,8.8,91.2
E00158478,18.2,81.8
E00158479,14.3,85.7
E00158481,22.8,77.2
E00158482,30.4,69.6
E00158483,21.3,78.8
E00158484,30.1,69.9
E00158485,14.1,85.9
E00158487,26.8,73.2
E00158488,19.7,80.3
E00158489,15.7,84.3
E00158558,27.4,72.6
E00158559,6.3,93.7
E00158580,14.6,85.4
E00165813,29.2,70.8
E00165814,14.3,85.7
E00168294,18.1,81.9
E00168296,18.4,81.6
E00168298,16.5,83.5
E00168299,18.5,81.5
E00168300,24.9,75.1
E00168301,21.2,78.8
E00172158,24.1,75.9
E00172159,23.4,76.6
E00172160,32.6,67.4
E00172161,32.8,67.2
E00185041,28.5,71.5
E00185046,54.8,45.2
E00185054,27.7,72.3
E00185073,18.5,81.5
E00185080,29,71
E00185116,30.4,69.6
E00185117,28.1,71.9
E00185121,22.5,77.5
E00185127,24.3,75.7
E00186976,24.8,75.2
E00186999,20.9,79.1
