areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00149399,0.8,0.4,0.4,98,0.4
E00149400,0,0,1.3,98.4,0.3
E00149401,0,0.6,0,99.4,0
E00149402,0,0,0.3,99.4,0.3
E00149403,0,0.3,2.8,97,0
E00149404,0.6,0.3,0.3,98.4,0.3
E00149405,0.8,0,0,98.9,0.4
E00149406,0.8,0.4,1.9,96.9,0
E00149407,0.4,0,3,96.6,0
E00149408,0.5,0,0.5,99.1,0
E00149409,0,0,1.3,98.4,0.3
E00149410,1.4,0,0.6,96.1,1.9
E00149411,0,0,1,99,0
E00149436,1.7,1.1,0,97.2,0
E00149437,0.6,0,2.7,96.6,0
E00149438,0.5,0,1.4,97.1,1
E00149442,2.6,0,1.9,95.5,0
E00149443,1.4,0,1,97.2,0.3
E00149444,1.1,0,0,98.9,0
E00149445,1.5,0.4,2.6,95.2,0.4
E00149446,2,0.4,0.4,97.2,0
E00149447,1.6,0,2.2,96.2,0
E00149448,3.6,1.4,1.1,93.9,0
E00149450,1,0,0,98.7,0.3
E00149451,0,0.7,0,99.3,0
E00149452,1.3,0,1,97.7,0
E00149453,0,0,0,97.6,2.4
E00149454,0,0,2.8,97.2,0
E00149455,0.8,0.4,3.8,94.1,0.8
E00149456,0.7,0,2.3,96.7,0.3
E00149457,0,0,0.4,99.6,0
E00149458,0,0,0.4,99.6,0
E00149459,0,0,0,100,0
E00149460,0,0.4,2.7,96.5,0.4
E00149461,1,0,2,97,0
E00149462,0,0.5,0,99.5,0
E00149463,0,0,0,100,0
E00149464,1.4,0.5,4.7,93.4,0
E00149465,0,0,1.7,98.3,0
E00149466,0,0,0.5,99.5,0
E00149467,2.8,0,4.1,93.1,0
E00149468,0,0,3,97,0
E00149488,0,0,0.6,99.4,0
E00149499,0.3,0,1,98.7,0
E00149500,0,0,0.4,99.6,0
E00149502,0.3,0,0,99.5,0.3
E00149508,0,0,0.4,99.6,0
E00149509,1.2,0.4,1.2,96.4,0.8
E00149510,0.4,0,0.8,98.4,0.4
E00149511,0,0,1.5,97,1.5
E00149513,1.9,0,0,98.1,0
E00166047,0,0,0.9,99.1,0
E00166049,0.6,0,1.3,98.1,0
E00166050,0.3,0.3,3,95.5,0.9
E00171421,0.7,0.7,1.5,97.1,0
W00005608,1.4,0,2.7,95.7,0.3
W00005609,0.9,0.4,2.2,96,0.4
W00005610,1.9,0.4,1.6,96.1,0
W00005611,3.6,1.7,2.3,91.1,1.3
W00005613,0.4,0,1.6,98.1,0
W00005614,0.5,0.5,0,99,0
W00005615,2.7,0,3.4,91.9,2
W00005616,0.9,0.3,2.3,95.9,0.6
W00005617,1.9,1.3,1.9,93.3,1.6
W00005618,0,0.3,0.7,99,0
W00005619,0.7,0,2.9,96.3,0
W00005620,1.1,0.7,3.7,93.8,0.7
W00005621,0.7,0,1,98.3,0
W00005622,0,0,1.2,98.1,0.8
W00005623,0,0,0,99.6,0.4
W00005624,0.6,0.3,4.1,95,0
W00005820,0,0.3,1.7,97.3,0.7
W00005821,0,0,2,98,0
W00005902,1,0.6,2.3,96.1,0
W00005903,0.8,0.5,2.1,96.5,0
W00005905,2,0,2,95.6,0.5
W00005906,1.4,0.3,1.4,95.7,1.1
W00005907,0.4,0.4,3,96.3,0
W00005908,0.4,0,0,99.2,0.4
W00005909,1.8,0,1.4,96.5,0.4
W00005910,0.4,0,0,99.6,0
W00005911,0.8,0,2.3,97,0
W00005913,0.6,0,1.3,97.5,0.6
W00005914,0.5,0,2.2,96.8,0.5
W00005915,0.4,0,0.4,99.3,0
W00005916,0.4,0.4,1.1,98.1,0
W00005917,0,0,0,100,0
W00005928,0,0.2,2,97.3,0.4
W00009829,2.3,3.5,4.6,88.8,0.8
W00009830,0.4,0,0.7,97.5,1.4
W00009835,0,0.4,2.3,97.3,0
W00009847,0,0,2.4,97.3,0.3
W00009848,1.2,1.2,1.6,96,0
W00009849,0,0.3,3.2,96.5,0
W00010504,2.1,0,5.1,92.8,0
W00010505,0,0.4,3.8,95.7,0
W00010508,1.1,0.5,3.4,95,0
W00010513,1.6,0.8,5.2,91.3,1.2
W00010525,2.3,0.4,3.1,93.5,0.8
W00010530,5.5,0,3.5,91,0
W00010539,2.6,0,1.6,95.4,0.3
W00010543,1.4,1.8,4.7,90.9,1.1
W00010564,1.5,0,2.1,95.1,1.2
W00010576,3.1,0.8,2.3,93.5,0.4
W00010582,5.5,0.3,2.7,91.4,0
W00010590,1.9,2.4,3.9,90.3,1.5
W00010617,4.1,0,2.8,93.1,0
W00010622,1.8,0.4,5.5,92.3,0
W00010634,0,0,2,97.8,0.2
W00010647,2.2,1.3,3.5,93,0
