areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00149399,55.6,13.9,13.2,17.4
E00149400,52.9,19.9,1.5,25.7
E00149401,31.3,16.2,33.3,19.2
E00149402,68.7,14.7,5.5,11
E00149403,18,15.1,55.8,11
E00149404,46,33.1,8.6,12.2
E00149405,16.3,11.6,10.1,62
E00149406,38.1,23,12.7,26.2
E00149407,67.2,19,2.6,11.2
E00149408,67.6,19,1.9,11.4
E00149409,31.9,33.3,20.8,13.9
E00149410,41,28.3,13.3,17.5
E00149411,25,28.9,28.1,18
E00149436,50,15.2,14.1,20.7
E00149437,52,20.2,17,10.8
E00149438,54.5,23.8,4,17.8
E00149442,36.6,11.5,5.2,46.6
E00149443,74.3,14.5,1.3,9.9
E00149444,60.7,8.4,4.7,26.2
E00149445,74,16.4,2.1,7.5
E00149446,56.4,26.5,4.3,12.8
E00149447,40.8,6,8.2,45.1
E00149448,27.7,20.5,1.8,50
E00149450,50.9,31.8,10.9,6.4
E00149451,53.1,23.4,3.9,19.5
E00149452,59.5,15.9,4,20.6
E00149453,37.7,22.1,0.8,39.3
E00149454,28,13.6,35.2,23.2
E00149455,21.7,18.9,39.6,19.8
E00149456,53.8,15.8,1.3,29.1
E00149457,73.6,16.3,2.3,7.8
E00149458,60.5,21.1,6.1,12.3
E00149459,38.3,8.7,16.5,36.5
E00149460,48.7,28.7,6.1,16.5
E00149461,47.7,27.3,10.2,14.8
E00149462,81.5,5.6,6.5,6.5
E00149463,76.1,12.8,2.6,8.5
E00149464,68.5,16.2,3.6,11.7
E00149465,47.4,32.5,3.5,16.7
E00149466,73.3,13.3,1.9,11.4
E00149467,9.3,12,63,15.7
E00149468,56.6,17.2,6.6,19.7
E00149488,66.5,21.2,4.1,8.2
E00149499,49.6,26,4.6,19.8
E00149500,37.9,23.4,12.1,26.6
E00149502,32.6,26.9,28.6,12
E00149508,57.2,11.6,23.9,7.2
E00149509,31.8,13.9,2.6,51.7
E00149510,52.7,14.4,6.8,26
E00149511,35.1,15.6,23.4,26
E00149513,26.7,22.2,2.2,48.9
E00166047,7.7,2.6,85.5,4.3
E00166049,43.4,21.1,6.6,28.9
E00166050,30.8,13.1,2.3,53.8
E00171421,50,11.5,2,36.5
W00005608,32.5,64,0.5,3
W00005609,55.3,22.7,5.3,16.7
W00005610,19.3,29.8,36.8,14
W00005611,29.1,34.3,3,33.6
W00005613,69.9,24.8,0.9,4.4
W00005614,64.9,23.7,0.9,10.5
W00005615,19.3,37,0,43.6
W00005616,34.1,50,1.4,14.5
W00005617,43.2,44.7,2.3,9.8
W00005618,58.3,37.1,0.8,3.8
W00005619,42.9,52.9,0,4.2
W00005620,41.5,30,0.8,27.7
W00005621,53,45.3,0.9,0.9
W00005622,67.9,17.3,1.2,13.6
W00005623,65.3,32.2,0,2.5
W00005624,21.2,39.4,3.8,35.6
W00005820,32.4,44.6,1.4,21.6
W00005821,25.8,37.4,0,36.8
W00005902,43.4,33.3,7,16.3
W00005903,38.2,36,0.6,25.3
W00005905,21.4,21.4,38.8,18.4
W00005906,60.9,30.5,0,8.6
W00005907,64,25.6,0,10.4
W00005908,43.8,30.4,8.9,17
W00005909,63.1,28.7,0.8,7.4
W00005910,61.7,29.9,0,8.4
W00005911,32.4,26.1,35.1,6.3
W00005913,59,29.5,0,11.5
W00005914,44,39.6,0.6,15.7
W00005915,46.5,39.4,0.8,13.4
W00005916,56.2,27.3,1.7,14.9
W00005917,60,30.8,0.8,8.3
W00005928,31.9,23.8,32.4,11.9
W00009829,32.4,29.5,1.9,36.2
W00009830,33.1,26.8,22.8,17.3
W00009835,40.6,48.5,2,8.9
W00009847,30,58.2,3.6,8.2
W00009848,23.7,59.4,10.1,6.8
W00009849,34.1,47.6,3.2,15.1
W00010504,6.3,79.4,4.8,9.5
W00010505,35.3,28.4,21.6,14.7
W00010508,19.1,56.7,9.6,14.6
W00010513,20.3,37.5,22.7,19.5
W00010525,11.7,62.5,10,15.8
W00010530,11.5,61.5,5.4,21.5
W00010539,14.8,71.3,12,1.9
W00010543,36.8,40.8,9.6,12.8
W00010564,30.1,37,14.4,18.5
W00010576,13.1,51.5,22.3,13.1
W00010582,9.6,70.4,10.4,9.6
W00010590,7.6,39.7,29,23.7
W00010617,25.8,30.3,30.3,13.6
W00010622,6.2,53.1,36.3,4.4
W00010634,39,54.7,1.3,5
W00010647,7.1,75.6,7.9,9.4
