areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00149399,24.7,36.1,7.5,26.4,5.3
E00149400,23.6,42.4,5.4,22.5,6.2
E00149401,21.8,44.2,6.1,25.9,2
E00149402,16.8,38.6,7,33.7,3.9
E00149403,28.3,46.7,6.3,13.7,5
E00149404,17.1,47.1,5.8,27.6,2.3
E00149405,23.5,38.2,7.4,27.2,3.7
E00149406,20.2,43.7,8,25.8,2.3
E00149407,19.9,35.4,6.3,33.5,4.9
E00149408,23.4,42.7,7.3,26,0.5
E00149409,23.1,47.5,5.7,20.4,3.3
E00149410,19,51,6.8,20.1,3.1
E00149411,22.6,50.6,5.9,19.2,1.7
E00149436,17.2,30.7,8.6,41.1,2.5
E00149437,18,43.2,8.3,25.2,5.3
E00149438,12.7,47.6,6.9,32.8,0
E00149442,26.2,36.2,8.9,23.8,5
E00149443,15.4,31.8,3.9,46.1,2.9
E00149444,26.4,25.3,6.7,32,9.6
E00149445,12.7,37.7,10,35.4,4.2
E00149446,19.1,40.5,2.3,35.5,2.7
E00149447,22.1,39,6.2,27.6,5.2
E00149448,27.4,38,5.5,22.4,6.8
E00149450,26.5,43.1,5.8,21.5,3.1
E00149451,32.6,43.7,5.4,16.5,1.9
E00149452,32.3,32.7,6.2,24.6,4.2
E00149453,19.9,50.6,4.8,19.9,4.8
E00149454,22.9,45.7,9,20.6,1.8
E00149455,18.8,54.3,6.5,18.8,1.6
E00149456,18.1,34.7,3.5,40.5,3.1
E00149457,18.2,38.5,8.5,30.8,4
E00149458,25,45.1,7.4,18.6,3.9
E00149459,22.8,41.4,8,24.7,3.1
E00149460,19.4,48.4,5.1,24.9,2.3
E00149461,16.2,47.3,7.5,24.5,4.6
E00149462,28.6,33.2,9.7,24,4.6
E00149463,22.1,30.4,10.3,27.8,9.5
E00149464,19.4,37.2,6.8,31.9,4.7
E00149465,14.3,53.7,5.6,23.4,3
E00149466,17.6,36.3,4.7,36.3,5.2
E00149467,27.5,47.2,3.6,19.7,2.1
E00149468,14.5,46.4,7.7,28.5,2.9
E00149488,11.9,33.1,8.8,44.1,2.2
E00149499,15.2,45.5,7,28.4,3.9
E00149500,15.1,45.7,7,30.2,2
E00149502,19.2,50.3,9.7,18.2,2.6
E00149508,26.8,32.9,11,26.3,3.1
E00149509,20.1,38.9,11.4,28.4,1.3
E00149510,14.8,42.8,8.3,31.4,2.6
E00149511,23.6,42.2,5,26.7,2.3
E00149513,24.4,41.1,2.2,25.6,6.7
E00166047,22.2,49.9,6.3,17.8,3.8
E00166049,19.4,48.5,6.7,20.9,4.5
E00166050,32.3,39.6,5.8,14.1,8.3
E00171421,18.3,48.2,5.6,24.3,3.6
W00005608,8.8,35.6,4.4,50,1.2
W00005609,18.6,34.2,7.5,35.2,4.5
W00005610,27.1,41.5,6.3,21.3,3.9
W00005611,13.8,49.6,6.5,27.6,2.4
W00005613,16.6,29.5,7.4,44.2,2.3
W00005614,17.9,31.6,6.1,39.8,4.6
W00005615,11.2,42.1,4.5,40,2.1
W00005616,8.5,42.6,5.3,43.3,0.4
W00005617,10,46.2,3.5,37.7,2.7
W00005618,10.9,32.5,7.9,43.8,4.9
W00005619,10.3,31.8,5.4,50.7,1.8
W00005620,17.4,31.4,8.9,39.8,2.5
W00005621,7.8,32.9,6.9,49.8,2.6
W00005622,15.5,38.9,7.5,34.5,3.6
W00005623,13.3,33.6,8.7,43.2,1.2
W00005624,14.6,54.2,2,27.7,1.6
W00005820,10,51.8,3.2,31.1,4
W00005821,10.2,50.5,4.7,30.2,4.4
W00005902,17.6,46.6,5,25.2,5.7
W00005903,9.5,49.5,6.5,31.4,3.1
W00005905,25.6,44.2,5.1,22.4,2.6
W00005906,15.4,31.8,4.5,44.4,3.9
W00005907,19.7,43.3,8.7,25.6,2.8
W00005908,24,43.8,8.7,21.6,1.9
W00005909,14.5,40.2,8,32.5,4.8
W00005910,22.3,31.7,9.4,33.7,3
W00005911,18,42.4,5.5,29,5.1
W00005913,16.1,43.4,5.1,30.7,4.7
W00005914,15.7,39.1,6.1,35.9,3.2
W00005915,16.6,41.5,8.3,31.5,2.1
W00005916,18.3,43.8,7.6,24.6,5.8
W00005917,22,31.7,7.9,33.9,4.4
W00005928,19.4,48.5,6.9,23.8,1.4
W00009829,21.6,33.5,5.5,37.6,1.8
W00009830,18.5,44.8,8.6,25.4,2.6
W00009835,7.1,39.5,3.8,49,0.5
W00009847,10.4,48.1,3.7,36.1,1.7
W00009848,9.4,48.3,3.8,36.8,1.7
W00009849,11.7,47.1,2.9,36.3,2.1
W00010504,3.5,44.3,2.6,48.7,0.9
W00010505,19.3,48.8,6.3,21.3,4.3
W00010508,7.7,43.2,4.9,43.9,0.4
W00010513,12.9,53.2,2,28.9,3
W00010525,9.3,45.4,2.9,42.4,0
W00010530,10.3,39.7,3.1,45.5,1.3
W00010539,7.2,44,2.4,42.6,3.8
W00010543,21.5,44.4,1.8,30.5,1.8
W00010564,23.9,41.3,4.3,27.5,2.9
W00010576,10,47.9,2.4,39.3,0.5
W00010582,5.6,43.3,3.9,47.2,0
W00010590,9.9,54.4,1.1,34.1,0.5
W00010617,16.6,40.5,6.1,35.6,1.2
W00010622,9,49,5.5,34.5,2
W00010634,7.7,43.1,6.6,42.6,0
W00010647,4.6,39.8,2.5,51,2.1
