areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00149399,88.6,4.9,2.4,4.1
E00149400,89.6,5,3,2.3
E00149401,90.1,5.6,1.9,2.5
E00149402,91.3,4.5,2.6,1.6
E00149403,88,3.5,3.7,4.8
E00149404,86.9,8.3,2.2,2.6
E00149405,91.3,3.8,1.7,3.3
E00149406,92.7,2.4,0.8,4
E00149407,92.5,2.2,1.3,4
E00149408,88.8,6.3,2,2.9
E00149409,90.2,5.5,2.3,2
E00149410,91.9,3.5,0.6,4.1
E00149411,92.1,2.9,2.9,2.2
E00149436,87.6,6.7,1.7,3.9
E00149437,87.8,6.3,2.2,3.7
E00149438,85.9,7.8,2,4.4
E00149442,89.7,3.3,2.7,4.3
E00149443,91.5,5.3,1.1,2.1
E00149444,92.7,3.4,0.6,3.4
E00149445,86,8.1,1.8,4.1
E00149446,92.4,4.6,1.3,1.7
E00149447,94.1,1.3,2.3,2.3
E00149448,88.8,7.1,0.4,3.7
E00149450,91.8,5.7,1.4,1.1
E00149451,93.8,3.6,1.1,1.5
E00149452,91.6,4.9,0.7,2.8
E00149453,94.2,1.1,2.2,2.5
E00149454,89.1,4.6,1.7,4.6
E00149455,89.6,5.9,1.4,3.2
E00149456,91.3,3.8,1.4,3.5
E00149457,88.5,4.2,3.1,4.2
E00149458,83.9,10.1,2.3,3.7
E00149459,89.9,2.8,1.7,5.6
E00149460,89.1,7.7,2,1.2
E00149461,88.5,5.6,3.1,2.8
E00149462,84.5,7.2,2.4,5.8
E00149463,88.6,6.6,2.2,2.6
E00149464,88.5,4.3,4.3,2.9
E00149465,88.3,6.6,2.6,2.6
E00149466,85.9,5.9,2.9,5.4
E00149467,85.8,4.9,3.6,5.8
E00149468,92.7,3.9,0.9,2.6
E00149488,89.4,6.9,0.9,2.9
E00149499,90.6,4,2.3,3
E00149500,89.3,6.7,2.2,1.8
E00149502,90.5,5.3,1.4,2.8
E00149508,86.8,6.6,0.4,6.2
E00149509,88.2,5.7,4.1,2
E00149510,86.3,5.8,3.3,4.6
E00149511,89.5,3.2,2.9,4.5
E00149513,86.9,4,6.1,3
E00166047,90.6,4,2.3,3.1
E00166049,86.1,6.3,0.7,6.9
E00166050,92.7,3.4,0.6,3.4
E00171421,87.6,2.6,2.6,7.1
W00005608,85.9,6.8,1.7,5.6
W00005609,91.9,5,2.3,0.9
W00005610,87.4,5.3,2,5.3
W00005611,87.2,6.6,3.1,3.1
W00005613,84.2,7.9,1.6,6.3
W00005614,84.1,7.2,3.4,5.3
W00005615,91,4.9,2.1,2.1
W00005616,93,4.8,0.6,1.5
W00005617,89.7,5,2,3.3
W00005618,84.9,9.4,3.4,2.3
W00005619,87.8,8,1.1,3.1
W00005620,90.9,5.3,1.9,1.9
W00005621,89.2,7.2,1.4,2.2
W00005622,86,6.2,3.1,4.7
W00005623,85.2,8.2,2.7,3.9
W00005624,91.3,4.8,1.9,1.9
W00005820,88.3,7.4,1.8,2.5
W00005821,86.6,7.8,2.8,2.8
W00005902,86.8,5.3,3.3,4.6
W00005903,87.8,8.6,1.4,2.2
W00005905,88.3,7.4,1.6,2.7
W00005906,86.6,8,2.4,3
W00005907,86.9,6,1.5,5.6
W00005908,90.6,3.8,1.7,3.8
W00005909,87.5,7.5,1.8,3.2
W00005910,91.1,4,0.9,4
W00005911,83.5,7.1,4.7,4.7
W00005913,87,6,2.7,4.3
W00005914,89.4,6.1,1.9,2.5
W00005915,88.5,6.1,2.7,2.7
W00005916,92,6.4,0.4,1.2
W00005917,88.6,4.1,3.3,4.1
W00005928,86,4.8,2.3,6.9
W00009829,93.1,3.3,1.2,2.4
W00009830,85.3,8.1,1.8,4.8
W00009835,88.3,6.5,3.2,2
W00009847,92.4,3.8,1.4,2.4
W00009848,90.7,4.9,2,2.4
W00009849,89.6,4,2.7,3.7
W00010504,94.8,1.9,1.9,1.5
W00010505,89.4,4,2.2,4.4
W00010508,89.6,7.1,1.5,1.8
W00010513,91.6,6.2,0.4,1.8
W00010525,94.9,1.3,2.1,1.7
W00010530,94.6,4,0.4,1.1
W00010539,95.5,1.1,1.5,1.9
W00010543,89.8,4.7,1.6,3.9
W00010564,91.6,3.2,2.6,2.6
W00010576,90,5.6,0.9,3.5
W00010582,93.8,3.1,1.9,1.2
W00010590,93.4,2,1.5,3.1
W00010617,90,4.7,3,2.3
W00010622,91.9,3.4,2.6,2.1
W00010634,89.4,6.6,0.9,3.1
W00010647,93.8,4.4,0.4,1.5
