areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00149399,7.1,81.2,11.7
E00149400,5.6,78.2,16.2
E00149401,7.6,83.5,8.9
E00149402,7.5,84.9,7.5
E00149403,16.5,64.6,19
E00149404,13.8,72.4,13.8
E00149405,19.7,64.8,15.5
E00149406,11.7,74.8,13.5
E00149407,11.7,82.8,5.5
E00149408,7.6,79.7,12.7
E00149409,15.3,70.3,14.4
E00149410,11.8,69.3,18.9
E00149411,16.9,58.4,24.7
E00149436,11,69.9,19.2
E00149437,9.1,72.7,18.2
E00149438,15.5,70.9,13.6
E00149442,9.7,71.7,18.6
E00149443,8.9,82.2,8.9
E00149444,5.2,82.8,11.9
E00149445,7,87.7,5.3
E00149446,6.6,80.2,13.2
E00149447,6.6,78.4,15
E00149448,7.5,56.1,36.4
E00149450,9.2,56.3,34.5
E00149451,10.1,68.1,21.7
E00149452,6.4,71.9,21.6
E00149453,19.8,59.4,20.8
E00149454,10.4,68.7,20.9
E00149455,13.1,72.6,14.3
E00149456,2.7,89.3,8
E00149457,5.7,85.1,9.1
E00149458,8.1,80.6,11.3
E00149459,3.8,75,21.2
E00149460,12.1,70.3,17.6
E00149461,11,72.9,16.1
E00149462,6.4,86.6,7
E00149463,8.7,83.7,7.6
E00149464,3.2,86.4,10.4
E00149465,5.2,80.5,14.3
E00149466,6.5,79.7,13.8
E00149467,9.1,70.9,20
E00149468,9.6,82.5,7.9
E00149488,10.2,79.7,10.2
E00149499,8.4,79.4,12.1
E00149500,12,71,17
E00149502,7.2,76.1,16.7
E00149508,12.1,73.3,14.5
E00149509,11.4,78.9,9.6
E00149510,11.7,78.6,9.7
E00149511,12.3,79,8.7
E00149513,2.1,89.4,8.5
E00166047,22.1,53.3,24.6
E00166049,9.9,73.2,16.9
E00166050,9.6,47.3,43.1
E00171421,2.5,87.9,9.6
W00005608,11.8,72.3,16
W00005609,7.8,81.7,10.4
W00005610,9,62.2,28.8
W00005611,13.5,60.6,26
W00005613,14.6,67,18.4
W00005614,8.9,76.6,14.5
W00005615,11.3,64.5,24.2
W00005616,17.2,61.6,21.2
W00005617,10.4,67.7,21.9
W00005618,10.9,71,18.1
W00005619,8.6,75.3,16.1
W00005620,3.4,73.3,23.3
W00005621,13.7,72.6,13.7
W00005622,6.7,83.5,9.8
W00005623,5.7,78.6,15.7
W00005624,13.9,65.3,20.8
W00005820,7.7,74.7,17.6
W00005821,15.5,72.6,11.9
W00005902,10,71.5,18.5
W00005903,15.9,66.7,17.4
W00005905,6.6,61.5,31.9
W00005906,10.6,77.5,11.9
W00005907,8.1,79.7,12.2
W00005908,5.2,76.3,18.6
W00005909,8.7,81,10.3
W00005910,9.2,74.8,16
W00005911,13.4,68.8,17.9
W00005913,9.3,73.6,17.1
W00005914,7.9,72.8,19.3
W00005915,6.7,79,14.3
W00005916,7.8,80.9,11.3
W00005917,9.3,76.4,14.3
W00005928,8.8,64.7,26.5
W00009829,14.5,59,26.5
W00009830,9.2,71.7,19.2
W00009835,10.3,74.4,15.4
W00009847,18.9,56.8,24.3
W00009848,16,59.5,24.4
W00009849,15.1,72.1,12.8
W00010504,31.4,48.6,20
W00010505,10.8,62.4,26.9
W00010508,10.4,77.1,12.5
W00010513,18.3,64.8,16.9
W00010525,30,47.5,22.5
W00010530,23.1,64.1,12.8
W00010539,8.5,63.8,27.7
W00010543,7.1,72.9,20
W00010564,12.7,55.9,31.4
W00010576,25,47.9,27.1
W00010582,27.9,55.8,16.3
W00010590,14.8,57.4,27.8
W00010617,6.3,68.5,25.2
W00010622,24.5,44.9,30.6
W00010634,16.3,61.5,22.2
W00010647,23.9,69.6,6.5
