areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00149399,25.9,48.3,23.1,2.8
E00149400,24.3,41.2,25,9.6
E00149401,31.3,48.5,12.1,8.1
E00149402,14.8,55.6,23.5,6.2
E00149403,38.2,35.3,18.5,8.1
E00149404,13.9,47.4,27.7,10.9
E00149405,38.3,43.8,14.8,3.1
E00149406,21.1,49.2,21.9,7.8
E00149407,14.7,46.6,27.6,11.2
E00149408,19.8,39.6,29.2,11.3
E00149409,20.8,39.6,24.3,15.3
E00149410,15.6,54.4,19.4,10.6
E00149411,23.6,40.2,26.8,9.4
E00149436,16.1,49.5,25.8,8.6
E00149437,15.2,47.3,24.1,13.4
E00149438,10,46,31,13
E00149442,37.2,47.1,11.5,4.2
E00149443,16.4,47.4,25.7,10.5
E00149444,31.5,45.4,18.5,4.6
E00149445,11,49.3,28.1,11.6
E00149446,13.7,49.6,25.6,11.1
E00149447,40.8,46.2,9.8,3.3
E00149448,26.1,47,18.3,8.7
E00149450,13.5,33.3,33.3,19.8
E00149451,32,44.5,18.8,4.7
E00149452,25,53.9,13.3,7.8
E00149453,12.3,50,22.1,15.6
E00149454,19,52.4,23,5.6
E00149455,21.5,44.9,23.4,10.3
E00149456,23.1,46.8,16,14.1
E00149457,10.1,52.7,27.9,9.3
E00149458,18.4,46.5,27.2,7.9
E00149459,39.1,49.6,10.4,0.9
E00149460,23.5,43.5,22.6,10.4
E00149461,9.4,46.1,31.3,13.3
E00149462,15.3,62.9,17.7,4
E00149463,10,54.2,26.7,9.2
E00149464,16.5,53.9,17.4,12.2
E00149465,11.4,38.6,36.8,13.2
E00149466,8.6,60,21,10.5
E00149467,38.7,41.5,10.4,9.4
E00149468,14.4,47.5,27.1,11
E00149488,7.1,39.4,38.2,15.3
E00149499,21.5,31.5,27.7,19.2
E00149500,25,54.8,12.1,8.1
E00149502,18.9,46.9,26.3,8
E00149508,22.9,47.1,22.1,7.9
E00149509,30.5,53.6,12.6,3.3
E00149510,18.6,53.8,24.1,3.4
E00149511,27.1,45.2,21.9,5.8
E00149513,2.2,56.5,23.9,17.4
E00166047,29.7,38.1,21.2,11
E00166049,13.3,46.7,33.3,6.7
E00166050,30.7,50.4,12.6,6.3
E00171421,18.9,61.5,15.5,4.1
W00005608,2,48.7,35.5,13.7
W00005609,28.5,49.2,16.9,5.4
W00005610,30.7,45.6,16.7,7
W00005611,20.3,49.6,24.1,6
W00005613,8.2,37.3,41.8,12.7
W00005614,14.2,49.6,30.1,6.2
W00005615,20.4,45.9,26.5,7.2
W00005616,16.7,40.6,29.7,13
W00005617,11.3,38.3,38.3,12
W00005618,11.4,36.4,39.4,12.9
W00005619,12.8,35.9,35,16.2
W00005620,16.9,51.5,25.4,6.2
W00005621,11.1,26.5,47,15.4
W00005622,22.2,51.9,21,4.9
W00005623,8.6,32.8,37.9,20.7
W00005624,16.7,48.5,28,6.8
W00005820,14.2,56.7,22.7,6.4
W00005821,22.6,47.7,24.5,5.2
W00005902,15,40.2,26,18.9
W00005903,6.2,49.2,32.8,11.9
W00005905,30.2,47.9,14.6,7.3
W00005906,5.3,34.4,41.1,19.2
W00005907,6.3,41.3,34.9,17.5
W00005908,15.2,43.8,32.1,8.9
W00005909,7.4,37.7,40.2,14.8
W00005910,9.1,46.4,35.5,9.1
W00005911,17,42.9,17.9,22.3
W00005913,7.9,33.1,38.8,20.1
W00005914,5.7,34.4,36.3,23.6
W00005915,5.5,40.2,41.7,12.6
W00005916,6.6,47.1,31.4,14.9
W00005917,10.7,42.1,34.7,12.4
W00005928,18.6,35.5,32.8,13.1
W00009829,20.2,40.4,27.9,11.5
W00009830,25.4,39.2,24.6,10.8
W00009835,4,37.6,42.6,15.8
W00009847,7.1,22.3,53.6,17
W00009848,5.3,36.5,43.3,14.9
W00009849,3.9,39.4,41.7,15
W00010504,7,51.6,37.5,3.9
W00010505,20.7,50,17.2,12.1
W00010508,5.7,43.3,47.1,3.8
W00010513,25.2,52.8,17.3,4.7
W00010525,11.5,53.3,32.8,2.5
W00010530,3.8,54.6,36.9,4.6
W00010539,8.3,31.2,50.5,10.1
W00010543,13.4,52.8,24.4,9.4
W00010564,15.5,44.6,29.7,10.1
W00010576,16,54.2,26,3.8
W00010582,7.5,59,28.4,5.2
W00010590,32.6,50.8,15.9,0.8
W00010617,17.4,42.4,27.3,12.9
W00010622,12.4,39.8,34.5,13.3
W00010634,2.5,26.9,51.9,18.8
W00010647,6.3,47.2,40.2,6.3
