areacd,heating_type_3a-001,heating_type_3a-002
E00149399,0,100
E00149400,1.5,98.5
E00149401,1,99
E00149402,0.6,99.4
E00149403,1.7,98.3
E00149404,2.2,97.8
E00149405,3.1,96.9
E00149406,1.6,98.4
E00149407,1.7,98.3
E00149408,1,99
E00149409,3.4,96.6
E00149410,1.2,98.8
E00149411,0.8,99.2
E00149436,1.1,98.9
E00149437,1.4,98.6
E00149438,0,100
E00149442,2.6,97.4
E00149443,0,100
E00149444,0.9,99.1
E00149445,0.7,99.3
E00149446,2.6,97.4
E00149447,2.7,97.3
E00149448,3.5,96.5
E00149450,0.9,99.1
E00149451,2.3,97.7
E00149452,0.8,99.2
E00149453,3.3,96.7
E00149454,2.4,97.6
E00149455,0.9,99.1
E00149456,2.6,97.4
E00149457,0.8,99.2
E00149458,2.6,97.4
E00149459,4.3,95.7
E00149460,4.3,95.7
E00149461,0.8,99.2
E00149462,2.4,97.6
E00149463,0,100
E00149464,0,100
E00149465,2.6,97.4
E00149466,1.9,98.1
E00149467,0.9,99.1
E00149468,3.4,96.6
E00149488,2.4,97.6
E00149499,0,100
E00149500,4.8,95.2
E00149502,0,100
E00149508,2.1,97.9
E00149509,6.6,93.4
E00149510,2.1,97.9
E00149511,0,100
E00149513,4.5,95.5
E00166047,0.9,99.1
E00166049,0,100
E00166050,3.9,96.1
E00171421,0,100
W00005608,0,100
W00005609,4.5,95.5
W00005610,0.9,99.1
W00005611,0,100
W00005613,0,100
W00005614,2.7,97.3
W00005615,2.2,97.8
W00005616,0.7,99.3
W00005617,0.8,99.2
W00005618,0,100
W00005619,0,100
W00005620,1.6,98.4
W00005621,0,100
W00005622,1.8,98.2
W00005623,0,100
W00005624,0.8,99.2
W00005820,0,100
W00005821,0.6,99.4
W00005902,6.2,93.8
W00005903,0,100
W00005905,1,99
W00005906,2,98
W00005907,0,100
W00005908,2.7,97.3
W00005909,0.8,99.2
W00005910,0,100
W00005911,0,100
W00005913,0,100
W00005914,1.3,98.7
W00005915,0,100
W00005916,0,100
W00005917,1.7,98.3
W00005928,0,100
W00009829,3.8,96.2
W00009830,0.8,99.2
W00009835,0,100
W00009847,0,100
W00009848,0.5,99.5
W00009849,0,100
W00010504,0,100
W00010505,0,100
W00010508,0.6,99.4
W00010513,3.2,96.8
W00010525,0.8,99.2
W00010530,1.5,98.5
W00010539,0,100
W00010543,0.8,99.2
W00010564,2.1,97.9
W00010576,2.3,97.7
W00010582,3,97
W00010590,0.8,99.2
W00010617,0,100
W00010622,0,100
W00010634,0,100
W00010647,0.8,99.2
