areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00149399,99.3,0.7,0
E00149400,82.8,16.4,0.7
E00149401,69.4,30.6,0
E00149402,93.2,6.8,0
E00149403,67.4,32.6,0
E00149404,89.8,10.2,0
E00149405,24.4,75.6,0
E00149406,68.3,31.7,0
E00149407,77.6,22.4,0
E00149408,96.2,3.8,0
E00149409,92.4,7.6,0
E00149410,79.6,20.4,0
E00149411,75.8,24.2,0
E00149436,86,14,0
E00149437,96,2.7,1.3
E00149438,89.1,10.9,0
E00149442,33.9,66.1,0
E00149443,65.6,34.4,0
E00149444,36.4,62.7,0.9
E00149445,85.6,13.7,0.7
E00149446,99.1,0,0.9
E00149447,21.9,78.1,0
E00149448,40.2,59.8,0
E00149450,94.5,5.5,0
E00149451,28.7,71.3,0
E00149452,61.1,38.9,0
E00149453,69.4,30.6,0
E00149454,96.8,3.2,0
E00149455,72.1,27.9,0
E00149456,56.4,43.6,0
E00149457,100,0,0
E00149458,98.3,1.7,0
E00149459,31.9,68.1,0
E00149460,91.4,7.8,0.9
E00149461,86.3,13.7,0
E00149462,100,0,0
E00149463,90.6,9.4,0
E00149464,100,0,0
E00149465,91,9,0
E00149466,95.3,4.7,0
E00149467,83.3,16.7,0
E00149468,94.4,5.6,0
E00149488,98.2,1.8,0
E00149499,92.3,6.2,1.5
E00149500,79.8,20.2,0
E00149502,79.3,20.7,0
E00149508,72.7,24.5,2.8
E00149509,48,52,0
E00149510,82.2,13,4.8
E00149511,78.6,21.4,0
E00149513,100,0,0
E00166047,93.2,6.8,0
E00166049,97.3,2.7,0
E00166050,28.2,70.2,1.5
E00171421,28.4,71.6,0
W00005608,95.9,4.1,0
W00005609,34.8,65.2,0
W00005610,75.4,24.6,0
W00005611,82,18,0
W00005613,98.2,1.8,0
W00005614,61.9,38.1,0
W00005615,51.9,48.1,0
W00005616,91.2,8.8,0
W00005617,97.7,2.3,0
W00005618,100,0,0
W00005619,99.2,0.8,0
W00005620,42,58,0
W00005621,99.1,0.9,0
W00005622,53.1,46.9,0
W00005623,96.6,3.4,0
W00005624,93.9,6.1,0
W00005820,100,0,0
W00005821,91.6,8.4,0
W00005902,88.4,11.6,0
W00005903,100,0,0
W00005905,34.7,65.3,0
W00005906,79.7,6.5,13.7
W00005907,95.2,4.8,0
W00005908,93.8,6.2,0
W00005909,100,0,0
W00005910,99.1,0.9,0
W00005911,92.7,5.5,1.8
W00005913,98.6,1.4,0
W00005914,98.7,1.3,0
W00005915,98.4,1.6,0
W00005916,99.2,0.8,0
W00005917,99.2,0.8,0
W00005928,93.4,6.6,0
W00009829,59,41,0
W00009830,66.1,33.9,0
W00009835,87.1,12.9,0
W00009847,98.2,1.8,0
W00009848,100,0,0
W00009849,100,0,0
W00010504,89.1,10.2,0.8
W00010505,62.4,37.6,0
W00010508,98.7,1.3,0
W00010513,66.9,33.1,0
W00010525,75.4,24.6,0
W00010530,100,0,0
W00010539,100,0,0
W00010543,91.1,8.1,0.8
W00010564,95.2,4.8,0
W00010576,90.7,9.3,0
W00010582,72.9,26.3,0.8
W00010590,16.9,83.1,0
W00010617,74.4,25.6,0
W00010622,84.1,15.9,0
W00010634,100,0,0
W00010647,98.4,1.6,0
