geography_code,sex-001,sex-002
E00136780,51.1,48.9
E00136781,49.9,50.1
E00136782,51.7,48.3
E00136783,50.7,49.3
E00136784,50.5,49.5
E00136785,49.1,50.9
E00136786,49.1,50.9
E00136787,49.8,50.2
E00136791,54.6,45.4
E00136792,54.7,45.3
E00136793,52.7,47.3
E00136813,49.8,50.2
E00136814,49.2,50.8
E00136815,52.3,47.7
E00136816,49.6,50.4
E00136817,52,48
E00136818,47.5,52.5
E00136822,51.2,48.8
E00137044,48.9,51.1
E00153723,59.6,40.4
E00153724,51,49
E00153725,54.1,45.9
E00153726,59.7,40.3
E00153727,53.7,46.3
E00153728,50.9,49.1
E00153729,56.7,43.3
E00153730,54.2,45.8
E00153731,58.6,41.4
E00153732,54.6,45.4
E00153733,49.5,50.5
E00153734,56.5,43.5
E00153735,54.4,45.6
E00153736,53.8,46.2
E00153737,51.1,48.9
E00153860,54.7,45.3
E00153862,53.4,46.6
E00153864,51.6,48.4
E00153867,51.1,48.9
E00153868,51.3,48.7
E00153869,49,51
E00153875,48.8,51.2
E00153876,52,48
E00153877,53.1,46.9
E00153916,52.3,47.7
E00153917,52,48
E00153918,50.6,49.4
E00153919,52.3,47.7
E00153920,50.7,49.3
E00153921,55.6,44.4
E00153922,47.3,52.7
E00153923,47.1,52.9
E00153924,47.5,52.5
E00153925,51,49
E00153926,49,51
E00153927,51.2,48.8
E00153928,50.2,49.8
E00153929,52.1,47.9
E00153930,49.5,50.5
E00153931,52.1,47.9
E00153932,54.1,45.9
E00153934,51.6,48.4
E00153935,54.3,45.7
E00153936,50.4,49.6
E00153937,51.7,48.3
E00153987,48,52
E00153989,49.3,50.7
E00153990,46.4,53.6
E00153991,51.1,48.9
E00153992,51.1,48.9
E00153994,54.8,45.2
E00154006,48.4,51.6
E00154007,50.3,49.7
E00154008,50,50
E00154009,52.1,47.9
E00154010,49.3,50.7
E00154011,52.5,47.5
E00154012,48.9,51.1
E00154014,47.8,52.2
E00154015,50.7,49.3
E00154016,52.3,47.7
E00154017,55.1,44.9
E00154046,51.8,48.2
E00154047,52.1,47.9
E00154048,51.2,48.8
E00154050,56.4,43.6
E00154051,53.8,46.2
E00154054,49.8,50.2
E00154055,50.9,49.1
E00154056,53,47
E00154057,53.7,46.3
E00154058,49.1,50.9
E00154059,51.6,48.4
E00154068,50.4,49.6
E00154069,54.9,45.1
E00154070,53.8,46.2
E00154071,50.7,49.3
E00154072,52.6,47.4
E00154073,51.2,48.8
E00154074,50.5,49.5
E00154075,51.6,48.4
E00154076,49.8,50.2
E00154077,50,50
E00154107,50.3,49.7
E00154108,47.2,52.8
E00154109,45.2,54.8
E00154110,54.5,45.5
E00154111,54.9,45.1
E00154112,50.8,49.2
E00154113,49.4,50.6
E00154114,54.8,45.2
E00154130,50.6,49.4
E00154131,48.9,51.1
E00154132,53.2,46.8
E00154133,50,50
E00154134,53.7,46.3
E00154135,51.4,48.6
E00154136,52.8,47.2
E00154137,47.9,52.1
E00154138,49.1,50.9
E00154139,52.1,47.9
E00154140,51.3,48.7
E00154141,52.5,47.5
E00154142,54.7,45.3
E00154143,53.4,46.6
E00154144,58.5,41.5
E00154145,53.1,46.9
E00154146,50.7,49.3
E00154147,45.2,54.8
E00154148,55.1,44.9
E00154149,55.8,44.2
E00154150,55.3,44.7
E00154151,52.2,47.8
E00154152,51.2,48.8
E00154153,50,50
E00154154,49.8,50.2
E00154155,57.4,42.6
E00154156,53.1,46.9
E00154157,54.4,45.6
E00154158,53.1,46.9
E00154159,56,44
E00154160,52.3,47.7
E00154161,52.8,47.2
E00154162,51.8,48.2
E00154163,54.5,45.5
E00154164,48.2,51.8
E00154165,47.6,52.4
E00154166,49.1,50.9
E00154167,48.7,51.3
E00154168,46.7,53.3
E00154169,53.6,46.4
E00154170,50.4,49.6
E00154171,51.6,48.4
E00154172,51.9,48.1
E00154173,50,50
E00154174,53.9,46.1
E00154175,52.6,47.4
E00154176,54.1,45.9
E00154177,47.2,52.8
E00154178,50.4,49.6
E00154179,45.9,54.1
E00154180,56.1,43.9
E00154181,49.9,50.1
E00154182,52.9,47.1
E00154183,56.6,43.4
E00154184,49.1,50.9
E00154185,51.6,48.4
E00154186,50,50
E00154187,52.4,47.6
E00154188,45.2,54.8
E00154189,53,47
E00154190,53.6,46.4
E00154191,56.1,43.9
E00154192,47.1,52.9
E00154193,54,46
E00154194,46.6,53.4
E00154195,54.9,45.1
E00154196,51.9,48.1
E00154197,51.8,48.2
E00154198,52,48
E00154199,54.5,45.5
E00154200,53.2,46.8
E00154201,50.5,49.5
E00154202,52.1,47.9
E00154203,50.8,49.2
E00154204,48.9,51.1
E00154205,53.6,46.4
E00154206,46.5,53.5
E00154207,52.6,47.4
E00154208,51.4,48.6
E00154209,50.8,49.2
E00154210,49.7,50.3
E00154211,52.1,47.9
E00154212,49.8,50.2
E00154213,51.6,48.4
E00154214,49.1,50.9
E00154216,51.9,48.1
E00154217,52.4,47.6
E00154218,51.7,48.3
E00154220,51.4,48.6
E00154221,53.6,46.4
E00154222,54.4,45.6
E00154223,52.2,47.8
E00154225,48.7,51.3
E00154226,50.1,49.9
E00154227,51.3,48.7
E00154228,50.4,49.6
E00154229,54.2,45.8
E00154230,50.8,49.2
E00154231,48.5,51.5
E00154232,53,47
E00154233,46.5,53.5
E00154234,54.3,45.7
E00154251,48.5,51.5
E00154252,51.8,48.2
E00154253,51.2,48.8
E00154254,53.6,46.4
E00154255,52.7,47.3
E00154256,55.8,44.2
E00154257,49.2,50.8
E00154258,49.1,50.9
E00154259,49.2,50.8
E00154260,51.6,48.4
E00154261,47.9,52.1
E00154262,49.8,50.2
E00154263,51.6,48.4
E00154264,53.9,46.1
E00154265,52.2,47.8
E00154266,55.5,44.5
E00154267,57.1,42.9
E00154268,51.6,48.4
E00154269,46.9,53.1
E00154270,46.9,53.1
E00154275,56.5,43.5
E00154278,49.7,50.3
E00154280,52.9,47.1
E00154281,55.5,44.5
E00154282,55.7,44.3
E00154283,46.4,53.6
E00154284,50.1,49.9
E00154285,49.6,50.4
E00154287,48.3,51.7
E00154288,49.4,50.6
E00154289,47,53
E00154290,37.9,62.1
E00154297,49.6,50.4
E00154298,52.7,47.3
E00154299,53.3,46.7
E00154301,53.5,46.5
E00154302,51.7,48.3
E00154303,50.7,49.3
E00154304,50.2,49.8
E00154305,51.7,48.3
E00154306,49.3,50.7
E00154307,53,47
E00154308,49.6,50.4
E00154309,50.4,49.6
E00154310,52.4,47.6
E00154311,48.9,51.1
E00154312,53.6,46.4
E00154313,50.4,49.6
E00154314,41.3,58.7
E00154315,49.7,50.3
E00154316,46.4,53.6
E00154317,46,54
E00154318,39.8,60.2
E00154319,48.9,51.1
E00154320,46.6,53.4
E00154321,47.1,52.9
E00154322,54.3,45.7
E00154323,50,50
E00154324,53.7,46.3
E00154325,54.3,45.7
E00154326,51.3,48.7
E00154327,51.7,48.3
E00154328,51.5,48.5
E00154329,55.7,44.3
E00154330,54,46
E00154331,50.8,49.2
E00154332,54.4,45.6
E00154333,50.5,49.5
E00154334,41.5,58.5
E00154335,47.2,52.8
E00154336,56.2,43.8
E00154337,49.1,50.9
