geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00136780,100,0,0,0
E00136781,98.7,1.3,0,0
E00136782,98.4,0.8,0.8,0
E00136783,100,0,0,0
E00136784,96.6,3.4,0,0
E00136785,97.5,1.2,0,1.2
E00136786,97.8,1.5,0,0.7
E00136787,96.7,1.7,0,1.7
E00136791,97.1,0.7,0,2.2
E00136792,99.2,0.8,0,0
E00136793,99.3,0,0,0.7
E00136813,100,0,0,0
E00136814,98.8,1.2,0,0
E00136815,96.9,1.5,0,1.5
E00136816,97.8,2.2,0,0
E00136817,98.2,1.2,0.6,0
E00136818,99.3,0.7,0,0
E00136822,98.2,1.8,0,0
E00137044,98.3,0,0,1.7
E00153723,99.1,0,0,0.9
E00153724,100,0,0,0
E00153725,98.7,1.3,0,0
E00153726,97.1,2,0,1
E00153727,100,0,0,0
E00153728,96.1,2,0,2
E00153729,99,1,0,0
E00153730,98.7,1.3,0,0
E00153731,97.7,2.3,0,0
E00153732,93.9,1.7,0,4.3
E00153733,100,0,0,0
E00153734,96.3,2.8,0.9,0
E00153735,98.4,1.6,0,0
E00153736,99,1,0,0
E00153737,100,0,0,0
E00153860,98.6,1.4,0,0
E00153862,99,0,0,1
E00153864,100,0,0,0
E00153867,99,1,0,0
E00153868,100,0,0,0
E00153869,94.6,1.4,0,4.1
E00153875,97.9,1.4,0.7,0
E00153876,98.3,1.7,0,0
E00153877,97.4,2.6,0,0
E00153916,96.9,0,0,3.1
E00153917,98.3,0.9,0.9,0
E00153918,98.3,0.8,0,0.8
E00153919,91.9,1.6,0.5,5.9
E00153920,97.6,2.4,0,0
E00153921,98.3,0,0,1.7
E00153922,85.6,1.5,1.5,11.4
E00153923,100,0,0,0
E00153924,93.7,2.8,0.7,2.8
E00153925,99.2,0,0,0.8
E00153926,97,2.3,0,0.8
E00153927,93.4,1.5,0.7,4.4
E00153928,99.1,0.9,0,0
E00153929,96.9,0,2.1,1
E00153930,97.6,0.8,1.6,0
E00153931,93.2,2.3,1.5,3
E00153932,95.4,2.9,0.6,1.1
E00153934,95.2,1.4,0.7,2.7
E00153935,97.4,1.7,0,0.9
E00153936,97.9,1.6,0,0.5
E00153937,96.3,0.6,0.6,2.4
E00153987,96.6,2.2,0,1.1
E00153989,98.8,0,1.3,0
E00153990,98.1,1,0,1
E00153991,100,0,0,0
E00153992,98.7,1.3,0,0
E00153994,99.1,0.9,0,0
E00154006,99,1,0,0
E00154007,97.5,1.3,0,1.3
E00154008,100,0,0,0
E00154009,100,0,0,0
E00154010,100,0,0,0
E00154011,97.8,1.1,1.1,0
E00154012,98.2,1.8,0,0
E00154014,97.5,1,1,0.5
E00154015,94.6,3,1.8,0.6
E00154016,98,0.7,0,1.3
E00154017,95.2,2,1.4,1.4
E00154046,100,0,0,0
E00154047,98.9,0.5,0,0.5
E00154048,100,0,0,0
E00154050,97.5,1.7,0,0.8
E00154051,95.8,2.5,1.7,0
E00154054,97.7,0.8,0,1.5
E00154055,96.6,0.6,0,2.9
E00154056,99.2,0,0.8,0
E00154057,99.2,0.8,0,0
E00154058,95,1.4,1.4,2.1
E00154059,99.3,0.7,0,0
E00154068,96.1,1.6,0,2.4
E00154069,100,0,0,0
E00154070,98.2,1.8,0,0
E00154071,96.4,1.8,0,1.8
E00154072,98.2,0.6,0,1.2
E00154073,99.4,0,0,0.6
E00154074,100,0,0,0
E00154075,97.6,2.4,0,0
E00154076,97.1,1,1.5,0.5
E00154077,99.2,0.8,0,0
E00154107,97.9,0.7,0,1.4
E00154108,96.6,3.4,0,0
E00154109,100,0,0,0
E00154110,97,3,0,0
E00154111,97.3,0,0,2.7
E00154112,99.3,0,0,0.7
E00154113,100,0,0,0
E00154114,99.2,0,0,0.8
E00154130,98.3,1.2,0,0.6
E00154131,99.4,0,0,0.6
E00154132,98.3,0,0,1.7
E00154133,100,0,0,0
E00154134,99.2,0.8,0,0
E00154135,100,0,0,0
E00154136,99,0,0,1
E00154137,98.9,1.1,0,0
E00154138,85.5,2.6,0,11.8
E00154139,97.2,0,0,2.8
E00154140,98,0.7,0.7,0.7
E00154141,98.1,0.6,0,1.3
E00154142,98.3,0,0,1.7
E00154143,98.4,0.8,0,0.8
E00154144,99.3,0.7,0,0
E00154145,100,0,0,0
E00154146,98.3,0.8,0.8,0
E00154147,95.9,1.2,0.6,2.3
E00154148,97.4,0.7,0,2
E00154149,98.5,1.5,0,0
E00154150,99.2,0.8,0,0
E00154151,99.1,0,0,0.9
E00154152,96.9,0.8,0.8,1.6
E00154153,98.5,0.8,0,0.8
E00154154,100,0,0,0
E00154155,99.2,0.8,0,0
E00154156,98.7,1.3,0,0
E00154157,97.6,0.8,0.8,0.8
E00154158,100,0,0,0
E00154159,95.2,3.2,1.6,0
E00154160,99.4,0,0.6,0
E00154161,100,0,0,0
E00154162,99.2,0.8,0,0
E00154163,99.2,0,0.8,0
E00154164,99.2,0.8,0,0
E00154165,97.6,0.8,0,1.6
E00154166,99.2,0.8,0,0
E00154167,97.1,1,0,1.9
E00154168,99.2,0.8,0,0
E00154169,99.2,0.8,0,0
E00154170,98.7,1.3,0,0
E00154171,100,0,0,0
E00154172,99.3,0,0,0.7
E00154173,100,0,0,0
E00154174,100,0,0,0
E00154175,99.3,0.7,0,0
E00154176,99,1,0,0
E00154177,97.7,2.3,0,0
E00154178,100,0,0,0
E00154179,100,0,0,0
E00154180,97.9,1.1,0,1.1
E00154181,96.7,2,0.7,0.7
E00154182,98,2,0,0
E00154183,97.5,2.5,0,0
E00154184,97.9,0,0,2.1
E00154185,95.4,0.7,1.3,2.6
E00154186,97.1,1.4,0,1.4
E00154187,99.3,0.7,0,0
E00154188,95.3,2.4,0,2.4
E00154189,94.2,2.2,0,3.6
E00154190,99.3,0,0,0.7
E00154191,98.3,1.7,0,0
E00154192,94.9,1.5,1.5,2.2
E00154193,96,0.8,0.8,2.4
E00154194,99.2,0,0,0.8
E00154195,96.2,1.5,0,2.3
E00154196,99.2,0.8,0,0
E00154197,94.6,2,0,3.4
E00154198,94.5,3.1,0,2.3
E00154199,98.4,0,1.6,0
E00154200,99.3,0.7,0,0
E00154201,99.3,0,0.7,0
E00154202,97.8,0.7,0,1.5
E00154203,99.2,0.8,0,0
E00154204,100,0,0,0
E00154205,99.2,0,0,0.8
E00154206,100,0,0,0
E00154207,100,0,0,0
E00154208,97,3,0,0
E00154209,99.3,0.7,0,0
E00154210,100,0,0,0
E00154211,99.2,0.8,0,0
E00154212,95.8,1.7,0.8,1.7
E00154213,100,0,0,0
E00154214,99.4,0,0,0.6
E00154216,99.1,0.9,0,0
E00154217,97.2,1.4,0.7,0.7
E00154218,98.4,1.6,0,0
E00154220,97.5,1.7,0.8,0
E00154221,98.4,0.8,0,0.8
E00154222,100,0,0,0
E00154223,97.5,1.7,0.8,0
E00154225,100,0,0,0
E00154226,100,0,0,0
E00154227,100,0,0,0
E00154228,98.5,0,0.7,0.7
E00154229,97.4,1.7,0,0.9
E00154230,98.1,1.9,0,0
E00154231,97.2,1.4,0.7,0.7
E00154232,100,0,0,0
E00154233,100,0,0,0
E00154234,99.5,0.5,0,0
E00154251,99.3,0.7,0,0
E00154252,100,0,0,0
E00154253,98.3,1.7,0,0
E00154254,100,0,0,0
E00154255,99.2,0,0,0.8
E00154256,100,0,0,0
E00154257,99.3,0.7,0,0
E00154258,98.4,0.8,0,0.8
E00154259,98.5,1.5,0,0
E00154260,97.8,0.5,0,1.6
E00154261,97.4,1,1,0.5
E00154262,95.1,2.4,0,2.4
E00154263,99.3,0.7,0,0
E00154264,99.2,0.8,0,0
E00154265,97.6,0.6,0,1.8
E00154266,97.8,1.4,0,0.7
E00154267,98.1,0.9,0,0.9
E00154268,92.6,2.7,2,2.7
E00154269,95.3,1.6,1.6,1.6
E00154270,95.3,0.8,0.8,3.1
E00154275,94.4,1.9,0.6,3.1
E00154278,99.3,0,0,0.7
E00154280,92.6,1.7,0.8,5
E00154281,95.4,3.1,0.8,0.8
E00154282,99.3,0,0,0.7
E00154283,96.4,2.7,0,0.9
E00154284,93.1,1.1,1.1,4.6
E00154285,96.1,2.6,0,1.3
E00154287,97.1,0,1.4,1.4
E00154288,94.7,2.3,2.3,0.8
E00154289,95.8,0.7,1.4,2.1
E00154290,89.6,2.6,0.5,7.3
E00154297,98.3,1.7,0,0
E00154298,98.3,1.1,0,0.6
E00154299,99.3,0,0,0.7
E00154301,99.2,0,0.8,0
E00154302,99.3,0.7,0,0
E00154303,99,0,1,0
E00154304,98.1,1.9,0,0
E00154305,97.6,0.8,0,1.6
E00154306,99.1,0,0,0.9
E00154307,100,0,0,0
E00154308,98.3,0.9,0.9,0
E00154309,99.1,0,0,0.9
E00154310,99.3,0,0.7,0
E00154311,100,0,0,0
E00154312,100,0,0,0
E00154313,99.2,0,0.8,0
E00154314,93.9,0.6,0.6,4.8
E00154315,99.2,0,0.8,0
E00154316,95.4,0.7,0,3.9
E00154317,97.9,0.7,0.7,0.7
E00154318,88.7,4,0,7.3
E00154319,97.9,1.4,0,0.7
E00154320,89,6.2,0,4.8
E00154321,100,0,0,0
E00154322,97.6,0.8,0,1.6
E00154323,97.7,1.6,0,0.8
E00154324,95.5,2.7,0,1.8
E00154325,94.2,2.5,0.8,2.5
E00154326,97.1,1.4,0,1.4
E00154327,98.4,0.8,0,0.8
E00154328,92.2,3.1,1.6,3.1
E00154329,96.8,1.6,0,1.6
E00154330,97.8,0.7,1.4,0
E00154331,95.4,0.7,0,3.9
E00154332,99.1,0.9,0,0
E00154333,97.6,0,0.8,1.6
E00154334,94.1,2.2,1.6,2.2
E00154335,96.7,0.8,0,2.5
E00154336,100,0,0,0
E00154337,97.8,1.5,0.7,0
E00154338,99.3,0.7,0,0
E00154349,97.9,0,0,2.1
E00154350,94.3,0.7,1.4,3.6
E00154351,92.1,3.1,0.8,3.9
E00154352,97.7,1.5,0,0.8
E00154356,98.5,1.5,0,0
E00154357,97.9,1.4,0,0.7
E00154358,97.7,0.8,1.6,0
E00154359,96,3.2,0.8,0
E00154360,94.4,1.6,0,4
E00154361,94.9,1.5,0,3.7
E00154362,97.2,0.7,1.4,0.7
E00154363,96.7,1.6,0,1.6
E00154364,94.5,0.8,1.6,3.1
E00154365,98.1,0.9,0,0.9
E00154366,93.5,0.9,0,5.6
E00154372,99.2,0,0,0.8
E00154373,99.3,0.7,0,0
E00154374,98.5,0.8,0.8,0
E00154386,99.2,0,0,0.8
E00154387,99.4,0.6,0,0
E00154388,94.5,0.7,0.7,4.1
E00154389,99.3,0,0,0.7
E00154390,99.1,0,0.9,0
E00154391,100,0,0,0
E00154392,100,0,0,0
E00154398,99.3,0.7,0,0
E00154399,99.2,0.8,0,0
E00154400,99.3,0.7,0,0
E00154401,98.4,0,0.8,0.8
E00154402,98.5,0.8,0,0.8
E00154403,97.6,2.4,0,0
E00154404,100,0,0,0
E00154405,100,0,0,0
E00154406,97.7,1.6,0.8,0
E00154407,99.3,0.7,0,0
E00154408,100,0,0,0
E00154409,100,0,0,0
E00154410,98.3,1.7,0,0
E00154411,98.8,0.6,0,0.6
E00154412,99.2,0,0.8,0
E00154413,100,0,0,0
E00154414,98.2,0.9,0.9,0
E00154415,100,0,0,0
E00154416,98.4,0.8,0,0.8
E00154417,97,1.5,0,1.5
E00154418,98.4,1.6,0,0
E00154419,96.8,0.8,0.8,1.6
E00154420,99.1,0.9,0,0
E00154421,100,0,0,0
E00154422,99.1,0,0,0.9
E00154423,96.1,1.6,0.8,1.6
E00154424,98.2,1.8,0,0
E00154425,99.3,0.7,0,0
E00154426,96.7,1.6,0.8,0.8
E00154427,99.1,0.9,0,0
E00154428,99.1,0.9,0,0
