geography_code,in_full_time_education-001,in_full_time_education-002
E00136780,12.4,87.6
E00136781,8.8,91.2
E00136782,9.4,90.6
E00136783,15,85
E00136784,14.6,85.4
E00136785,10.5,89.5
E00136786,8.2,91.8
E00136787,22.2,77.8
E00136791,9.5,90.5
E00136792,18.7,81.3
E00136793,19.5,80.5
E00136813,12.7,87.3
E00136814,14.9,85.1
E00136815,19.1,80.9
E00136816,15.4,84.6
E00136817,13.1,86.9
E00136818,18.2,81.8
E00136822,9.4,90.6
E00137044,14.2,85.8
E00153723,1.2,98.8
E00153724,9.4,90.6
E00153725,4.8,95.2
E00153726,5.9,94.1
E00153727,15.9,84.1
E00153728,0,100
E00153729,4.8,95.2
E00153730,6.7,93.3
E00153731,13.5,86.5
E00153732,17.7,82.3
E00153733,21.2,78.8
E00153734,13.5,86.5
E00153735,4.7,95.3
E00153736,8.1,91.9
E00153737,10.5,89.5
E00153860,9.5,90.5
E00153862,20.4,79.6
E00153864,18.5,81.5
E00153867,10.2,89.8
E00153868,17.5,82.5
E00153869,11.6,88.4
E00153875,16.6,83.4
E00153876,10,90
E00153877,16.8,83.2
E00153916,5.5,94.5
E00153917,11.1,88.9
E00153918,13.3,86.7
E00153919,13.5,86.5
E00153920,16.1,83.9
E00153921,20.8,79.2
E00153922,10.9,89.1
E00153923,9.9,90.1
E00153924,14.7,85.3
E00153925,16.9,83.1
E00153926,17,83
E00153927,7.7,92.3
E00153928,14.1,85.9
E00153929,29.5,70.5
E00153930,12,88
E00153931,17.6,82.4
E00153932,12.1,87.9
E00153934,21.7,78.3
E00153935,14.5,85.5
E00153936,11.5,88.5
E00153937,13.3,86.7
E00153987,10.3,89.7
E00153989,6.4,93.6
E00153990,13.8,86.2
E00153991,7.2,92.8
E00153992,12.4,87.6
E00153994,18,82
E00154006,11.6,88.4
E00154007,12.6,87.4
E00154008,11.6,88.4
E00154009,13.7,86.3
E00154010,13,87
E00154011,15.8,84.2
E00154012,14.1,85.9
E00154014,24,76
E00154015,20.7,79.3
E00154016,18.4,81.6
E00154017,23.6,76.4
E00154046,12.4,87.6
E00154047,14.5,85.5
E00154048,18.1,81.9
E00154050,25.6,74.4
E00154051,26.3,73.7
E00154054,11.4,88.6
E00154055,10.7,89.3
E00154056,14.2,85.8
E00154057,10.1,89.9
E00154058,9.7,90.3
E00154059,9.6,90.4
E00154068,13,87
E00154069,12.7,87.3
E00154070,13.9,86.1
E00154071,12.6,87.4
E00154072,10.5,89.5
E00154073,12.5,87.5
E00154074,5,95
E00154075,12.8,87.2
E00154076,15.9,84.1
E00154077,13.4,86.6
E00154107,13.5,86.5
E00154108,11.8,88.2
E00154109,21.2,78.8
E00154110,7.4,92.6
E00154111,15.3,84.7
E00154112,14.3,85.7
E00154113,13.9,86.1
E00154114,11.2,88.8
E00154130,7.6,92.4
E00154131,9.8,90.2
E00154132,5.7,94.3
E00154133,5.6,94.4
E00154134,5,95
E00154135,19.3,80.7
E00154136,11.5,88.5
E00154137,10.4,89.6
E00154138,13.8,86.2
E00154139,15.6,84.4
E00154140,17.5,82.5
E00154141,6.7,93.3
E00154142,13.4,86.6
E00154143,16.3,83.7
E00154144,19.3,80.7
E00154145,14.8,85.2
E00154146,10.1,89.9
E00154147,11.7,88.3
E00154148,17.1,82.9
E00154149,8.1,91.9
E00154150,19.5,80.5
E00154151,11.2,88.8
E00154152,14.8,85.2
E00154153,20.1,79.9
E00154154,15.6,84.4
E00154155,9.3,90.7
E00154156,22.7,77.3
E00154157,14.3,85.7
E00154158,8.3,91.7
E00154159,27.8,72.2
E00154160,23.1,76.9
E00154161,19.7,80.3
E00154162,21.1,78.9
E00154163,20.7,79.3
E00154164,14.6,85.4
E00154165,12.3,87.7
E00154166,18.2,81.8
E00154167,20,80
E00154168,11.7,88.3
E00154169,16.8,83.2
E00154170,20,80
E00154171,19.6,80.4
E00154172,9.1,90.9
E00154173,18,82
E00154174,13,87
E00154175,21.9,78.1
E00154176,9.6,90.4
E00154177,13.2,86.8
E00154178,15.7,84.3
E00154179,13.9,86.1
E00154180,12.4,87.6
E00154181,14.3,85.7
E00154182,6.6,93.4
E00154183,12.7,87.3
E00154184,13.7,86.3
E00154185,15.8,84.2
E00154186,20.2,79.8
E00154187,10.2,89.8
E00154188,17.3,82.7
E00154189,7,93
E00154190,16.7,83.3
E00154191,7.4,92.6
E00154192,10.4,89.6
E00154193,22.4,77.6
E00154194,16,84
E00154195,20,80
E00154196,18.7,81.3
E00154197,10.5,89.5
E00154198,16.8,83.2
E00154199,28,72
E00154200,20.8,79.2
E00154201,16.8,83.2
E00154202,14,86
E00154203,13.9,86.1
E00154204,13.7,86.3
E00154205,10.8,89.2
E00154206,12.3,87.7
E00154207,10.4,89.6
E00154208,17.4,82.6
E00154209,9.5,90.5
E00154210,13.5,86.5
E00154211,17.9,82.1
E00154212,11.4,88.6
E00154213,15.3,84.7
E00154214,22.2,77.8
E00154216,18.8,81.2
E00154217,22.9,77.1
E00154218,18.2,81.8
E00154220,20.4,79.6
E00154221,17.6,82.4
E00154222,6,94
E00154223,15.1,84.9
E00154225,14.3,85.7
E00154226,14.7,85.3
E00154227,10,90
E00154228,21.7,78.3
E00154229,25.8,74.2
E00154230,24.3,75.7
E00154231,15.5,84.5
E00154232,16.5,83.5
E00154233,6.1,93.9
E00154234,20.3,79.7
E00154251,10.7,89.3
E00154252,5.4,94.6
E00154253,15.2,84.8
E00154254,16.4,83.6
E00154255,4.6,95.4
E00154256,9.5,90.5
E00154257,24.9,75.1
E00154258,14.8,85.2
E00154259,20.7,79.3
E00154260,19.2,80.8
E00154261,12,88
E00154262,16,84
E00154263,9.6,90.4
E00154264,9.4,90.6
E00154265,16.2,83.8
E00154266,8.1,91.9
E00154267,7.1,92.9
E00154268,18.6,81.4
E00154269,19.4,80.6
E00154270,13.9,86.1
E00154275,18.4,81.6
E00154278,19.7,80.3
E00154280,25.1,74.9
E00154281,23.7,76.3
E00154282,6.8,93.2
E00154283,22.3,77.7
E00154284,23,77
E00154285,16.3,83.7
E00154287,23.7,76.3
E00154288,20.9,79.1
E00154289,17.9,82.1
E00154290,14.9,85.1
E00154297,14.6,85.4
E00154298,30,70
E00154299,10.4,89.6
