areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00043747,93.8,1.9,4.3
E00043750,94.2,1.4,4.3
E00043752,95.1,0.3,4.6
E00043757,93.4,0.7,5.9
E00043768,91.9,1.1,7
E00043770,88.2,0.3,11.5
E00043771,95,0.3,4.7
E00043772,69.9,0.7,29.4
E00043773,68.3,3.1,28.6
E00043779,96.3,1.7,2
E00043780,76.2,0.4,23.3
E00043784,91.3,0.4,8.3
E00043785,92.7,0.4,6.9
E00043787,88.4,0.7,10.8
E00043788,96.5,0,3.5
E00043789,63.9,0,36.1
E00043790,84.8,0,15.2
E00043791,78.9,0.4,20.7
E00043792,68.9,0,31.1
E00043793,75.7,0.4,23.9
E00043794,80.6,0.5,18.9
E00043796,80.9,0.7,18.3
E00043827,81,0,19
E00043828,72.8,0.3,26.9
E00043830,66.8,1.8,31.5
E00043833,83.8,0,16.3
E00043834,68.4,0,31.6
E00043843,83.7,1.8,14.5
E00043846,85.7,0.7,13.6
E00043847,86.4,0.3,13.3
E00043848,74.5,0.4,25.2
E00043849,79.9,1.9,18.2
E00043850,77.5,0.4,22.1
E00043851,80.6,2.2,17.3
E00044089,69.6,0.8,29.6
E00044090,70,0,30
E00044091,87.8,0.3,11.9
E00044092,82.6,1,16.4
E00044093,92.3,0,7.7
E00044094,78.2,0.6,21.2
E00044095,80,0.5,19.5
E00044096,93.3,1,5.7
E00044097,86.3,2.4,11.3
E00044098,82.9,2.1,14.9
E00044099,83,0.9,16.1
E00044100,83.9,0,16.1
E00044101,87.6,0.7,11.7
E00044102,84.3,1.5,14.2
E00044103,76.1,2.7,21.2
E00044104,91.9,0.8,7.2
E00044105,87.4,3.4,9.2
E00044106,92.6,0.7,6.8
E00044109,77.5,0.4,22
E00044111,83.5,1.2,15.2
E00044112,85.7,0.4,13.9
E00044113,92.2,0.3,7.5
E00044176,78.4,1.7,19.9
E00044178,81.9,0.8,17.3
E00044179,68.5,6.2,25.3
E00044180,63.7,4.9,31.4
E00044181,63.3,7,29.6
E00044182,71.3,2,26.7
E00044183,73.1,2.6,24.4
E00044187,60.3,15.9,23.8
E00044188,66.5,7.4,26
E00044190,71.2,14.2,14.6
E00044193,66.6,10.8,22.6
E00044194,64,7.5,28.5
E00044195,61.7,3.3,35
E00044196,64,8.2,27.7
E00044198,57.1,10.7,32.2
E00044199,60.1,2.7,37.2
E00044201,76.6,7,16.3
E00044202,78,9.2,12.9
E00044204,56.2,22.1,21.7
E00044205,63.4,19.3,17.4
E00044206,71.8,13.8,14.4
E00044207,67.1,13.6,19.3
E00044208,73.9,8.3,17.8
E00044209,69.5,9.4,21.1
E00044210,67.8,3.1,29.1
E00044211,60.3,2.3,37.4
E00044212,71.6,0.7,27.6
E00044213,75.9,1.2,23
E00044214,88.9,1,10.1
E00044216,62.5,0.9,36.6
E00044217,69.8,2.1,28.1
E00044218,86.3,2.6,11.1
E00044219,90.8,0.7,8.6
E00044220,82.6,1.4,16
E00044221,69,4.8,26.2
E00044222,88.7,1.6,9.6
E00044224,82.5,1.7,15.8
E00044226,83.9,3.2,12.9
E00044227,72.1,5.3,22.5
E00044228,72,0.4,27.6
E00044230,63,1.7,35.3
E00044231,72.8,1.8,25.4
E00044232,74.5,3,22.5
E00044233,64.5,3.6,31.9
E00044234,80.1,0.8,19.2
E00044235,71.8,4,24.2
E00044236,92.7,2.4,4.9
E00044237,68.1,0.8,31.2
E00044238,93.1,0.8,6.2
E00044239,70.8,1.2,28.1
E00044240,92.3,0.4,7.4
E00044241,86.6,4.4,9
E00044283,80,0.4,19.6
E00044284,83.8,2.1,14
E00044285,91.9,0,8.1
E00044286,92.3,0.6,7.1
E00044287,90.9,0,9.1
E00044288,89.1,1.3,9.7
E00044289,83.5,0.8,15.7
E00044290,87.5,0,12.5
E00044291,85.1,0.3,14.6
E00044292,77.2,1.5,21.3
E00044293,80.8,0.5,18.7
E00044294,87.8,0.9,11.3
E00044295,86.3,1.2,12.5
E00044296,88.9,1.4,9.6
E00044297,91.5,0,8.5
E00044298,89.6,0.8,9.5
E00044299,89.7,2.4,7.9
E00044300,93.3,2.4,4.2
E00044301,91.4,0.7,7.9
E00044302,88.4,3,8.6
E00044303,89,1.1,9.9
E00044304,88.1,0.7,11.2
E00044305,88.7,1.4,9.9
E00044306,85.3,1.1,13.7
E00044307,87.8,2.4,9.9
E00044308,84.4,0.6,15
E00044309,90.3,0.6,9
E00044310,87.1,0.4,12.5
E00044311,88.5,0.7,10.7
E00044312,89.4,0.3,10.2
E00044313,90.9,0.7,8.4
E00044314,89.2,0.4,10.4
E00044315,89.4,0.3,10.3
E00044316,91.5,0,8.5
E00044350,66,5.5,28.5
E00044351,59.8,5.2,34.9
E00044352,66.3,1.8,31.9
E00044353,70.7,7.4,21.8
E00044354,76.9,1.6,21.6
E00044355,84.1,2,13.9
E00044356,75.8,4.8,19.3
E00044357,62.4,5.8,31.7
E00044358,87.4,1.9,10.7
E00044359,57.2,6.6,36.1
E00044360,58.5,5.8,35.7
E00044361,66.9,5.3,27.8
E00044362,85.1,1.3,13.6
E00044363,87.8,2.1,10.1
E00044364,53,4.9,42.1
E00044365,63.2,7.6,29.2
E00044366,85.5,2.2,12.3
E00044367,72.8,2.7,24.6
E00044368,91.1,1.9,7.1
E00044369,67.8,5.8,26.4
E00044370,89.3,0.5,10.1
E00044371,89.6,0.3,10.1
E00044372,89.5,0.4,10.2
E00044373,75.2,7.9,16.9
E00044374,66.1,6.7,27.2
E00044375,67.1,0.6,32.3
E00044376,68,6.7,25.3
E00044377,58.8,6.5,34.7
E00044378,74.1,4.1,21.8
E00044379,63.9,9.4,26.7
E00044381,50,18.3,31.7
E00044382,68.1,4.9,27
E00044383,84.7,5.4,9.9
E00044384,51.6,20.5,28
E00044498,87.2,0.8,12
E00044499,86.6,1.6,11.8
E00044500,79.1,0,20.9
E00044501,81.4,2.4,16.2
E00044502,82.3,3.2,14.5
E00044511,85.4,0,14.6
E00044516,77.2,1,21.8
E00044517,72.8,2,25.2
E00044518,90.5,3.2,6.3
E00044519,84.4,2.6,13
E00044520,69.7,1.6,28.7
E00044521,76.9,0.4,22.7
E00044522,68.8,2.5,28.7
E00044523,77.8,2.4,19.9
E00044524,82.6,3.4,14.1
E00044525,69.2,0,30.8
E00044526,80.5,1.4,18.2
E00044527,73.3,0,26.7
E00044528,88.8,0.3,10.9
E00044529,79.1,0.4,20.6
E00044530,82.1,0.9,17
E00044531,74,2.2,23.8
E00044532,82.4,0.8,16.7
E00044533,76.8,0.8,22.4
E00044534,76.5,2.8,20.7
E00044535,79.1,2.1,18.8
E00044536,79.3,2,18.7
E00044537,60.4,3.2,36.4
E00044538,71.6,1.3,27.1
E00044539,92.9,2.5,4.6
E00044540,92.7,2.4,4.9
E00044541,94.7,0.7,4.6
E00044578,88.1,0.3,11.6
E00044579,89,1.5,9.5
E00044580,89.4,0,10.6
E00044581,89.7,0.6,9.7
E00044582,89.1,0.4,10.5
E00044583,91.3,0,8.7
E00044584,84.7,0.7,14.6
E00044585,82.4,0.3,17.3
E00044587,92.3,0.7,7
E00044588,89,1.4,9.6
E00044589,59.2,5.3,35.4
E00044590,73.8,2.3,23.8
E00044591,85.7,0.4,14
E00044592,78.9,0.3,20.7
E00044593,73.7,1.5,24.7
E00044594,55.6,3.1,41.3
E00044595,73.2,4.5,22.3
E00044596,88.5,0.4,11.1
E00044597,91.4,1.9,6.7
E00044598,92.2,1,6.8
E00044599,84.8,1.6,13.7
E00044600,88.7,6,5.3
E00044601,89.5,2.1,8.4
E00044602,85,1.4,13.6
E00044603,94.9,0.3,4.8
E00044604,90.5,0,9.5
E00044605,92.2,1.1,6.7
E00044606,91.4,0.7,7.8
E00044607,90.2,0,9.8
E00044608,88.3,1.1,10.5
E00044610,91.7,0.6,7.7
E00044611,90.4,0.4,9.2
E00044612,92.5,0.3,7.2
E00044613,79.5,3.8,16.7
E00044614,90.3,0.6,9.1
E00044615,81.9,1.2,17
E00044616,81.3,0.7,18
E00044617,81.9,0,18.1
E00044618,87,2.7,10.4
E00044619,88.8,2.6,8.6
E00044620,83.3,1.1,15.6
E00044621,81.9,1.4,16.7
E00044622,84.2,1.6,14.2
E00044623,89.7,3.1,7.3
E00044624,89.1,1.5,9.5
E00044625,78.4,0.8,20.8
E00044626,86.9,2.6,10.5
E00044627,92.5,1.2,6.3
E00044628,87.5,0,12.5
E00044629,78.5,6.9,14.6
E00044630,86.1,3.3,10.5
E00044631,86.1,1.5,12.4
E00044632,78.5,8.5,13.1
E00044633,78.9,2,19.1
E00044634,58.5,21.3,20.2
E00044635,71.9,5.2,22.9
E00044636,77.2,0.4,22.4
E00044637,71.6,13.2,15.2
E00044638,83.3,1.9,14.8
E00044639,88.9,1.6,9.5
E00044640,75.9,0,24.1
E00044641,69.4,3.7,26.9
E00044642,51.5,17.5,31
E00044644,92.4,0,7.6
E00044645,87.3,0,12.7
E00044646,77,0.2,22.8
E00044647,89.8,0,10.2
E00044648,85.1,0,14.9
