areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00043747,87.9,6.7,1.6,3.8
E00043750,89.4,5.8,2.9,1.8
E00043752,86.1,9.9,2.8,1.2
E00043757,89.2,5.7,2.2,2.9
E00043768,91.8,4.7,1.8,1.8
E00043770,89.2,7.4,1,2.4
E00043771,85.9,9.3,2,2.8
E00043772,86.3,1.9,5.3,6.5
E00043773,88.4,1.9,4.5,5.2
E00043779,92.8,4.5,1,1.7
E00043780,88.3,5.4,0.4,5.8
E00043784,89.7,5.5,2.9,1.8
E00043785,87,5.9,2.1,5
E00043787,88.5,6.9,1.9,2.7
E00043788,91.5,4.9,1.6,2
E00043789,91.2,4.1,4.1,0.6
E00043790,88.7,4.9,2.6,3.8
E00043791,85.2,6.6,3.9,4.4
E00043792,87.6,2.6,5.2,4.7
E00043793,88.8,2.4,4.9,3.9
E00043794,86.4,5.1,5.7,2.8
E00043796,87.6,4.1,4.1,4.1
E00043827,89.1,5.1,4.3,1.6
E00043828,86.8,4,4.8,4.4
E00043830,88.5,3.3,4.6,3.6
E00043833,86.1,5.5,5.5,2.9
E00043834,86.9,4.6,1.9,6.6
E00043843,90.2,4.7,3.2,1.9
E00043846,90.2,3,3,3.8
E00043847,87.1,6.3,1.7,4.9
E00043848,91,4.1,2.6,2.2
E00043849,86.2,5.6,1.9,6.3
E00043850,89.9,3.7,2.6,3.7
E00043851,88.5,6.5,1.5,3.4
E00044089,80.2,7.4,6.2,6.2
E00044090,89.3,5.6,1.4,3.7
E00044091,86.7,6.8,1.4,5
E00044092,89,4,3,4
E00044093,91.2,4.6,0.7,3.5
E00044094,86.8,4.4,3.4,5.3
E00044095,89.7,4.4,2.5,3.4
E00044096,83.3,12.3,1,3.4
E00044097,87.4,6.3,2.4,3.9
E00044098,87.8,4.8,3,4.4
E00044099,88.4,5.4,3.1,3.1
E00044100,90.6,2.3,3.5,3.5
E00044101,93.3,3,0.7,3
E00044102,88.1,4.3,4.3,3.4
