areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00033012,86.3,10.1,3.6
E00033692,78.1,15,6.9
E00034353,71.2,15.9,12.9
E00034358,66.2,17.4,16.5
E00034359,76.8,16.2,6.9
E00034361,65.7,23.1,11.1
E00034362,63.4,21.1,15.5
E00036010,80.6,12.3,7.1
E00036011,83,13.1,3.9
E00036012,82.4,12.7,4.9
E00036013,78.2,13.2,8.6
E00036014,90.7,7.2,2.1
E00036015,80.5,10.4,9.1
E00036016,84.5,12.6,2.9
E00036017,82.7,13.4,3.8
E00036018,90,7.5,2.5
E00036019,83,12.4,4.6
E00036020,79.5,11.6,8.8
E00036021,75.2,17.4,7.4
E00036022,84.9,10.6,4.5
E00036023,87.1,10.1,2.8
E00036024,76.1,17.4,6.5
E00036025,72.8,16.7,10.4
E00036026,86.1,10.4,3.6
E00036027,88.9,7.9,3.2
E00036028,81.7,13.6,4.7
E00036029,81.1,13,5.9
E00036030,91.9,6.5,1.6
E00036031,89,7.9,3.1
E00036032,86.7,10.7,2.6
E00036033,68.8,15.1,16.1
E00036034,84.9,12.7,2.4
E00036035,67.5,18.4,14.1
E00036036,81.4,13.7,4.9
E00036037,78.8,13.2,8
E00036038,76.4,16.3,7.3
E00036039,87.3,9.4,3.3
E00036040,88.9,8.7,2.4
E00036041,82.7,13.4,3.9
E00036042,85.6,10.5,4
E00036043,86.3,10.3,3.4
E00036044,81.2,10.9,7.8
E00036045,88.9,7.2,3.9
E00036046,86.8,9.4,3.8
E00036047,86.7,9.5,3.7
E00036048,83.7,11,5.3
E00036049,83.3,12.3,4.4
E00036050,67.7,21.4,10.9
E00036051,69.1,16.8,14.1
E00036052,82.3,11.2,6.5
E00036053,80,14.6,5.4
E00036054,84.8,10.3,4.8
E00036055,85.2,9.7,5.2
E00036056,74,13.1,12.8
E00036057,75.7,13.3,11
E00036058,66,18.4,15.6
E00036059,73.8,13.1,13.1
E00036060,80.9,10.8,8.3
E00036061,75.8,15.5,8.7
E00036062,72.2,16.6,11.2
E00036063,71.9,18.9,9.2
E00036064,71,17.9,11.1
E00036066,86.7,8.8,4.4
E00036067,73.5,16,10.4
E00036069,78.2,15.6,6.2
E00036070,76.5,16.7,6.8
E00036071,63.4,22.8,13.8
E00036072,76.2,15.4,8.4
E00036073,62.8,26.3,10.9
E00036074,66.5,22.6,10.9
E00036075,73.3,12.6,14.1
E00036076,67,19,14
E00036077,71.3,20,8.8
E00036078,73.4,10.9,15.8
E00036079,75.1,15.7,9.2
E00036080,83,9.6,7.4
E00036081,83.7,6.2,10.1
E00036082,65.6,16.8,17.6
E00036083,80,10.9,9.1
E00036084,77.6,14.9,7.5
E00036085,78.4,13.8,7.9
E00036086,72.7,17.1,10.2
E00036087,73.5,17.6,8.8
E00036088,68.1,17.3,14.5
E00036089,78.1,12.5,9.5
E00036090,69.2,18.1,12.7
E00036091,65.2,17.6,17.2
E00036092,75.8,16.5,7.7
E00036093,56.3,21.8,21.8
E00036095,71.3,16,12.7
E00036096,73,21.3,5.7
E00036097,68.3,19.4,12.3
E00036098,74.8,18.4,6.8
E00036099,71.4,14.6,14
E00036100,75.7,12.6,11.8
E00036101,74.2,14.5,11.4
E00036102,74.5,18,7.5
E00036103,68.8,17.2,14
E00036104,75.7,14.1,10.3
E00036105,71.9,19.6,8.5
E00036107,74.2,17.6,8.2
E00036111,78.6,12.7,8.7
E00036112,81.8,10.7,7.5
E00036113,63.7,22.5,13.9
E00036114,73.5,18.2,8.3
E00036115,60.1,23.6,16.2
E00036116,77.8,14.2,8.1
E00036117,76,13.4,10.6
E00036118,66.9,20.5,12.7
E00036119,70.7,18.3,11.1
E00036120,74.7,16.2,9.1
E00036121,64.7,19.2,16.1
E00036122,54.7,18.1,27.2
E00036123,63.5,17.3,19.2
E00036124,66.4,17.5,16.1
E00036125,80.1,11.3,8.6
E00036126,69.9,17.8,12.3
E00036127,62.9,24.8,12.2
E00036128,71.8,15.7,12.5
E00036129,73.3,17.9,8.8
E00036130,68.2,18.8,13.1
E00036131,70.2,19.5,10.3
E00036132,68.1,22.1,9.8
E00036133,54.9,25.8,19.2
E00036134,66,19.3,14.7
E00036135,63.4,23.1,13.4
E00036136,78.7,14,7.4
E00036137,80.2,10.5,9.4
E00036138,80.5,13.6,6
E00036139,70.3,18.3,11.4
E00036140,82.7,11.3,5.9
E00036141,74.3,16.9,8.8
E00036146,77,14.8,8.1
E00036147,81.3,11.6,7.1
E00036148,64.6,14.1,21.4
E00036149,75.4,19,5.6
E00036156,82.6,11,6.3
E00036157,88.4,9.5,2.2
E00036163,77.8,13.6,8.6
E00036172,70,16.3,13.7
E00036173,76.3,18.2,5.5
E00036174,60.1,20.9,19
E00036175,76.1,14.6,9.3
E00036176,72.3,18.2,9.5
E00036177,79.9,14.4,5.7
E00036178,76.3,16.7,6.9
E00036179,75.1,18.1,6.9
E00036180,79,14,7
E00036181,83.2,9.6,7.2
E00036182,76.5,16.2,7.3
E00036183,78.9,13.9,7.1
E00036184,67.1,19.4,13.6
E00036185,77,13.6,9.5
E00036186,62.8,23.2,14
E00036187,80.7,13.6,5.7
E00036188,85.9,9.8,4.3
E00036189,81.3,12.1,6.6
E00036190,78.2,13.8,7.9
E00036191,86,10.5,3.5
E00036192,86.7,8.9,4.4
E00036193,82.4,11.2,6.3
E00036195,83.4,12.5,4.1
E00036196,86.7,10.3,3
E00036197,86.3,9.2,4.6
E00036199,59.5,17.4,23.2
E00036200,81.4,13.9,4.6
E00036201,85.9,9.1,4.9
E00036202,82.8,14.7,2.5
E00036203,82.6,13.4,4
E00036220,59.8,21.2,19
E00036221,87.5,7,5.6
E00036222,73,20.9,6.1
E00036223,83.2,13.7,3.2
E00036224,77.8,12.2,10.1
E00036225,77.8,14.9,7.3
E00036226,85.2,10.4,4.4
E00036227,79.1,14.9,6.1
