areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00033012,91.9,1.2,0,7
E00033692,95.5,2.8,0,1.7
E00034353,98.5,0.7,0,0.7
E00034358,96.4,1.8,0,1.8
E00034359,91.7,4.6,0,3.7
E00034361,97.3,0.9,0,1.8
E00034362,99.1,0.9,0,0
E00036010,100,0,0,0
E00036011,99.3,0,0,0.7
E00036012,98.7,0.6,0,0.6
E00036013,97.3,1.8,0.9,0
E00036014,98.3,0,0,1.7
E00036015,97.7,0,1.5,0.8
E00036016,100,0,0,0
E00036017,95.7,1.4,0.7,2.2
E00036018,97.7,0.8,0.8,0.8
E00036019,98.6,0.7,0,0.7
E00036020,99.3,0,0,0.7
E00036021,94.6,2.7,2,0.7
E00036022,96.9,1.6,0,1.6
E00036023,96.6,1.7,0,1.7
E00036024,98.5,0.8,0.8,0
E00036025,98.5,0,0.8,0.8
E00036026,98.3,0,0,1.7
E00036027,98.5,0.8,0.8,0
E00036028,99.2,0.8,0,0
E00036029,96.2,2.3,0.8,0.8
E00036030,100,0,0,0
E00036031,98.4,0,0,1.6
E00036032,97,3,0,0
E00036033,98.5,0.8,0,0.8
E00036034,98.3,0.8,0.8,0
E00036035,100,0,0,0
E00036036,96.5,2.7,0,0.9
E00036037,99.3,0.7,0,0
E00036038,100,0,0,0
E00036039,98.3,1.7,0,0
E00036040,100,0,0,0
E00036041,98.2,1.8,0,0
E00036042,100,0,0,0
E00036043,100,0,0,0
E00036044,96.6,2.5,0,0.8
E00036045,97.4,0.9,0.9,0.9
E00036046,98.1,1,0,1
E00036047,97.3,0.9,0,1.8
E00036048,99.1,0.9,0,0
E00036049,94.3,1.9,0,3.8
E00036050,97.4,1.7,0,0.9
E00036051,98.2,0.9,0,0.9
E00036052,97.1,2.9,0,0
E00036053,95.3,3.1,0,1.6
E00036054,99.2,0.8,0,0
E00036055,97.6,1.6,0,0.8
E00036056,99.1,0,0,0.9
E00036057,96.5,0.9,0,2.6
E00036058,97.3,0,0.9,1.8
E00036059,96.8,0,0.8,2.4
E00036060,97.3,1.3,0,1.3
E00036061,98.1,0,0.9,0.9
E00036062,97.5,1.9,0,0.6
E00036063,88.2,0.8,7.6,3.4
E00036064,97.8,0,0,2.2
E00036066,98.1,1.3,0,0.6
E00036067,100,0,0,0
E00036069,92.7,0.8,1.6,4.8
E00036070,97.5,0.8,0,1.6
E00036071,97.3,2,0,0.7
E00036072,95.5,1.5,1.5,1.5
E00036073,94.4,5.6,0,0
E00036074,99.1,0,0,0.9
E00036075,92.6,0,1.1,6.3
E00036076,94.2,2.5,0.8,2.5
E00036077,96.5,2.6,0.9,0
E00036078,96.9,1.6,0,1.6
E00036079,84.3,4.4,1,10.3
E00036080,98.2,0.9,0,0.9
E00036081,96.9,0,2.1,1
E00036082,91.2,1.5,0,7.3
E00036083,97.5,0,0,2.5
E00036084,94.7,3.8,0,1.5
E00036085,94,3.3,1.3,1.3
E00036086,94.7,3.5,0,1.8
E00036087,98.5,0,1.5,0
E00036088,98.4,0,0,1.6
E00036089,98.3,0.6,1.2,0
E00036090,98.5,0.7,0,0.7
E00036091,98.6,0,0,1.4
E00036092,92.2,3.5,0.9,3.5
E00036093,94.7,0,1.8,3.5
E00036095,95,0,2.2,2.9
E00036096,94.5,0.7,0,4.8
E00036097,92.2,3.7,0,4.1
E00036098,90.1,0,2,7.9
E00036099,94.5,4.3,0,1.2
E00036100,96.2,1.9,0,1.9
E00036101,94.5,3.3,0,2.2
E00036102,91.9,1.5,1.5,5.1
E00036103,94.5,1.6,0,3.9
E00036104,98,0,1,1
E00036105,92.7,2.6,0.7,4
E00036107,90.8,4.6,2.8,1.8
E00036111,95.2,0.8,0.8,3.2
E00036112,92.7,0,1.3,6
E00036113,96.4,0.6,0,3
E00036114,95.9,2,0,2
E00036115,96.8,1.9,0,1.3
E00036116,90.5,4.5,0.6,4.5
E00036117,95.4,0,0.7,3.9
E00036118,91.3,1,0,7.8
E00036119,94.5,1.4,0,4.1
E00036120,85.7,1.3,3.9,9.1
E00036121,89,1.7,1.2,8.1
E00036122,97.8,0.7,0,1.5
E00036123,87.1,0.8,0.8,11.3
E00036124,90.8,3.4,0,5.9
E00036125,87.7,2.3,0.8,9.2
E00036126,94,0.5,0.5,5.1
E00036127,72.3,2.9,3.6,21.2
E00036128,94.4,0.7,2.1,2.8
E00036129,88.5,6.9,0.8,3.8
E00036130,82.7,2.1,1,14.1
E00036131,85.6,1.5,1,11.8
E00036132,86,2.8,1.4,9.8
E00036133,95.5,0,0,4.5
E00036134,91.9,2.2,0.7,5.2
E00036135,88.7,1.4,1.4,8.5
E00036136,78.6,7.6,4.1,9.7
E00036137,79.9,6.7,4,9.4
E00036138,72.2,11.3,6,10.6
E00036139,92.7,0,0.7,6.6
E00036140,83.7,7.4,2.2,6.7
E00036141,99.3,0.7,0,0
E00036146,97.3,0.7,0,2
E00036147,99.2,0,0,0.8
E00036148,97.5,2,0.5,0
E00036149,98.4,0.8,0,0.8
E00036156,100,0,0,0
E00036157,98.3,0.9,0.9,0
E00036163,98.5,1.5,0,0
E00036172,97.3,1.8,0.9,0
E00036173,93.9,3.8,0,2.3
E00036174,98.5,0.7,0,0.7
E00036175,98,0.7,0.7,0.7
E00036176,97.6,0,0,2.4
E00036177,91,2.8,0,6.2
E00036178,97.1,1.4,0.7,0.7
E00036179,94.1,2.6,0,3.3
E00036180,98.4,0.8,0.8,0
E00036181,95.9,0.7,0,3.4
E00036182,97.6,2.4,0,0
E00036183,98.5,0.7,0.7,0
E00036184,97.6,0.8,0,1.6
E00036185,99.3,0,0,0.7
E00036186,98.1,0.6,0,1.3
E00036187,95.8,0.7,0.7,2.8
E00036188,97.5,0.8,0,1.7
E00036189,97.2,0.7,0,2.1
E00036190,97.7,2.3,0,0
E00036191,99.2,0.8,0,0
E00036192,98.5,1.5,0,0
E00036193,98.3,1.7,0,0
E00036195,98.6,0.7,0.7,0
E00036196,99.2,0,0,0.8
E00036197,98.1,1.9,0,0
E00036199,100,0,0,0
E00036200,97,2.3,0,0.8
E00036201,99.2,0.8,0,0
E00036202,97.5,0.8,1.7,0
E00036203,99.2,0.8,0,0
E00036220,97.7,0,0.8,1.6
E00036221,98.2,0.9,0,0.9
E00036222,96.9,1,0,2.1
E00036223,99.2,0.8,0,0
E00036224,94.8,1.5,0.7,3
E00036225,98.4,0,0,1.6
E00036226,96,2,0.7,1.3
E00036227,94.1,3.7,0,2.2
E00036228,95.6,2.9,0,1.5
E00036229,98.2,1.8,0,0
E00036230,95.8,0.8,2.5,0.8
E00036231,96.8,1.6,0,1.6
E00036232,99.2,0,0,0.8
E00036233,98.1,0,1,1
E00036234,96.9,1.6,0.8,0.8
E00036235,96.4,0,1.2,2.4
E00036236,98.3,1.7,0,0
E00036237,93.2,1.7,2.6,2.6
E00036238,99.2,0.8,0,0
E00036239,98.5,0.7,0,0.7
E00036240,96.5,2.7,0,0.9
E00036241,98.4,0,0,1.6
E00036242,96.9,1.5,0,1.5
E00036243,98.5,0.8,0.8,0
E00036244,98.4,0.8,0,0.8
E00036245,97,1.5,0,1.5
E00036246,96.1,1.6,0.8,1.6
E00036247,96.1,1.7,0.6,1.7
E00036248,97.3,2.7,0,0
E00036249,94.7,3.3,0,2
E00036251,97.5,0,0.8,1.7
E00036252,97.7,2.3,0,0
E00036253,96.9,1,0,2.1
E00036254,97.4,0.7,1.3,0.7
E00036255,98.4,0.8,0,0.8
E00036256,95,3.6,0,1.4
E00036257,95.2,0.6,0.6,3.6
E00036258,99.3,0,0,0.7
E00036259,94.3,3.3,0,2.4
E00036260,96.8,0.6,0.6,1.9
E00036261,97.9,0,0,2.1
E00036262,96.4,1.5,0,2.2
E00036263,100,0,0,0
E00036264,95.3,2.3,0.8,1.6
E00036265,98.8,0.6,0,0.6
E00036266,97.5,0,0,2.5
E00036267,96.2,2.3,0,1.5
E00036268,97.8,1.4,0.7,0
E00036269,96,1.5,0.5,2
E00036270,96.4,1.2,0,2.4
E00036271,99.1,0,0.9,0
E00036272,97.3,1.8,0,0.9
E00036273,99,0,0,1
E00036274,96.2,0,1,2.9
E00036275,99.1,0,0,0.9
E00036276,100,0,0,0
E00036277,96.6,1.7,0,1.7
E00036278,93.2,2.8,1.1,2.8
E00036279,100,0,0,0
E00036280,95.6,3.6,0.7,0
E00036281,100,0,0,0
E00036282,99.3,0.7,0,0
E00036283,100,0,0,0
E00036284,99.1,0.9,0,0
E00036285,98.5,0.7,0,0.7
E00036286,96.3,0.7,1.5,1.5
E00036287,100,0,0,0
E00036288,97.2,2.1,0,0.7
E00036289,97,1.5,0,1.5
E00036290,96.7,3.3,0,0
E00036291,98.2,0.9,0,0.9
E00036338,99.2,0.8,0,0
E00036339,91.4,2.1,0.5,5.9
E00036340,97,1.2,1.2,0.6
E00036341,100,0,0,0
E00036342,98.4,0.8,0,0.8
E00036343,96.2,0.8,1.5,1.5
E00036344,98.5,1.5,0,0
E00036345,96.4,0,0.7,2.9
E00036346,96,1.6,1.6,0.8
E00036347,96.4,1.2,0.6,1.8
E00036348,96.9,3.1,0,0
E00036349,97.2,1.7,0,1.1
E00036350,97.1,2.2,0,0.7
E00036351,100,0,0,0
E00036352,100,0,0,0
E00036353,100,0,0,0
E00036354,94.4,2.2,0,3.3
E00036355,97,2.3,0.8,0
E00036356,95.2,1.4,1.4,2
E00036357,98.5,1.5,0,0
E00036358,88.9,8.5,1.7,0.9
E00036359,96.3,1.5,0.7,1.5
E00036360,99.2,0.8,0,0
E00036361,93.9,2,0.5,3.5
E00036362,99.2,0,0,0.8
E00036363,93.7,1.6,0,4.7
E00036364,93.7,1.6,0,4.8
E00036365,92,1.8,1.8,4.5
E00036366,91.9,2.5,0,5.6
E00036367,91.7,2.8,0.9,4.6
E00036368,96.1,2.3,0,1.6
E00036369,93.5,2.4,0,4
E00036370,93.1,0,0,6.9
E00036371,96.7,1.3,0,2
E00036372,96.8,0.8,0,2.4
E00036373,94.6,2,0,3.4
E00036374,96.6,2,0,1.4
E00036375,98.5,0,0,1.5
E00036376,97.2,0.7,1.4,0.7
E00036377,94.9,0.6,0,4.5
E00036378,97.3,0,1.8,0.9
E00036379,98.9,0,0.5,0.5
E00036380,97.7,0,0,2.3
E00036381,100,0,0,0
E00036382,97.6,0,1.6,0.8
E00036383,99.2,0,0,0.8
E00036388,98,1.4,0.7,0
E00036389,100,0,0,0
