areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00033012,64.4,26.4,9.2,0,0
E00033692,63.1,25.1,7.3,4.5,0
E00034353,24.3,36.8,28.7,10.3,0
E00034358,26.1,35.2,23.6,13.3,1.8
E00034359,33.6,42.1,16.8,7.5,0
E00034361,22.5,45,26.1,6.3,0
E00034362,27.1,38.3,27.1,7.5,0
E00036010,51.2,31.8,15.5,0.8,0.8
E00036011,53.7,30.6,12.9,2.7,0
E00036012,54.2,32.9,9.7,3.2,0
E00036013,30.1,34.5,23.9,11.5,0
E00036014,67.8,26.1,5.2,0.9,0
E00036015,48.5,34.6,14,2.9,0
E00036016,57,30.4,10.1,2.5,0
E00036017,52.2,37.7,6.5,3.6,0
E00036018,62.1,34.1,3.8,0,0
E00036019,58.9,29.1,11.3,0.7,0
E00036020,38,35.9,20.4,5.6,0
E00036021,51,35,13.3,0,0.7
E00036022,54.8,34.9,9.5,0.8,0
E00036023,62.8,29.8,7.4,0,0
E00036024,48.1,42.6,9.3,0,0
E00036025,38.9,26.7,26,8.4,0
E00036026,59.2,31.7,9.2,0,0
E00036027,60.2,30.1,8.3,1.5,0
E00036028,54.6,37.8,5,2.5,0
E00036029,50,34.4,12.5,3.1,0
E00036030,72.6,21.4,6,0,0
E00036031,59.7,33.9,6.5,0,0
E00036032,57.6,31.1,8.3,3,0
E00036033,32.3,33.1,24.8,9.8,0
E00036034,62.3,27,10.7,0,0
E00036035,43.3,25,25,6.7,0
E00036036,44.2,38.9,10.6,6.2,0
E00036037,47.8,31.9,16.7,3.6,0
E00036038,34.1,37.4,20.3,8.1,0
E00036039,64,29.8,6.1,0,0
E00036040,66.4,28,5.6,0,0
E00036041,53.2,32.4,12.6,1.8,0
E00036042,65.9,26.4,7.8,0,0
E00036043,59,34.4,5.7,0.8,0
E00036044,48.3,39,10.2,2.5,0
E00036045,63.8,28.4,6.9,0.9,0
E00036046,59.4,28.3,11.3,0.9,0
E00036047,54.9,37.2,7.1,0.9,0
E00036048,50.8,30.5,14.4,4.2,0
E00036049,54.8,31.7,10.6,2.9,0
E00036050,30.2,40.5,17.2,10.3,1.7
E00036051,39.4,30.3,22.9,7.3,0
E00036052,41,32.4,20,6.7,0
E00036053,46.9,40,10.8,2.3,0
E00036054,55.6,28.2,13.7,2.4,0
E00036055,50,33.9,12.1,4,0
E00036056,25,29.3,27.6,17.2,0.9
E00036057,33.9,35.7,23,7.4,0
E00036058,22.5,28.8,22.5,25.2,0.9
E00036059,22.8,31.7,31.7,13.8,0
E00036060,37.2,23.6,27.7,10.8,0.7
E00036061,36.1,36.1,21.3,5.6,0.9
E00036062,33.7,33.7,25.2,6.7,0.6
E00036063,38.3,38.3,17.5,5.8,0
E00036064,23,45.2,23.7,7.4,0.7
E00036066,61.7,28.6,8.4,1.3,0
E00036067,35.6,27.3,25,11.4,0.8
E00036069,35.5,31.5,18.5,14.5,0
E00036070,22.8,47.2,26,4.1,0
E00036071,20.8,44.3,24.2,10.7,0
E00036072,47.8,24.6,22.4,5.2,0
E00036073,30,37.9,22.9,8.6,0.7
E00036074,23.1,36.8,29.1,11.1,0
E00036075,26.8,30.9,25.8,14.4,2.1
E00036076,30.6,20.7,23.1,24.8,0.8
E00036077,33.1,36.4,22.9,7.6,0
E00036078,30.2,30.2,30.2,8.7,0.8
E00036079,37.3,26.9,24.4,10.9,0.5
E00036080,52.3,31.2,12.8,3.7,0
E00036081,38.1,25.8,30.9,4.1,1
E00036082,28.1,31.7,30.2,10.1,0
E00036083,46.7,29.5,17.2,5.7,0.8
E00036084,34.8,39.4,19.7,6.1,0
E00036085,38.4,36.4,19.9,4.6,0.7
E00036086,29.8,32.5,33.3,4.4,0
E00036087,31.6,41.2,19.1,8.1,0
E00036088,24.2,29.5,28.4,17.9,0
E00036089,41.7,29.7,21.7,6.9,0
E00036090,29.4,28.7,29.4,12.5,0
E00036091,30.1,43.4,21.7,4.9,0
E00036092,27,35.1,23.4,13.5,0.9
E00036093,21.4,25.9,42.9,9.8,0
E00036095,31.9,37,19.6,10.9,0.7
E00036096,36.1,27.8,24.3,11.1,0.7
E00036097,25.7,33.5,27.5,13.3,0
E00036098,35.5,30.9,25.7,6.6,1.3
E00036099,27.3,34.2,28,10.6,0
E00036100,34.6,29.6,23.3,12.6,0
E00036101,36.6,35,16.9,11.5,0
E00036102,33.3,36.2,18.8,11.6,0
E00036103,37.5,27.3,24.2,10.9,0
E00036104,31.7,37.6,20.8,9.9,0
E00036105,49.3,35.3,14,1.3,0
E00036107,31.2,33.9,24.8,10.1,0
E00036111,43.2,33.6,19.2,4,0
E00036112,47.7,30.9,16.8,4,0.7
E00036113,26.9,38.9,24.6,9,0.6
E00036114,36.5,37.8,19.6,6.1,0
E00036115,14.7,39.1,30.1,15.4,0.6
E00036116,41.9,34.6,19.6,3.9,0
E00036117,32.7,35.9,23.5,7.8,0
E00036118,37.3,33.3,16.7,12.7,0
E00036119,30,39.6,20.7,7.4,2.3
E00036120,24.7,37.7,27.3,10.4,0
E00036121,25,34.9,27.3,12.2,0.6
E00036122,23.3,24.1,34.6,18,0
E00036123,17.1,26,37.4,17.1,2.4
E00036124,22.6,37.4,27,13,0
E00036125,34.4,39.8,19.5,6.3,0
E00036126,32.4,36.6,20.4,10.6,0
E00036127,24.3,25,31.6,17.6,1.5
E00036128,18.3,35.9,36.6,9.2,0
E00036129,31,37.2,22.5,7.8,1.6
E00036130,27.7,29.7,24.1,16.9,1.5
E00036131,26.2,35.4,25.6,12.8,0
E00036132,31.9,31.9,20.8,14.6,0.7
E00036133,18,35.1,36,9.9,0.9
E00036134,20,40.7,25.9,13.3,0
E00036135,23.9,35.2,28.9,12,0
E00036136,35.6,34.2,19.2,11,0
E00036137,37.4,29.9,20.4,12.2,0
E00036138,34.4,37.1,19.9,8.6,0
E00036139,30.9,33.1,29.4,5.9,0.7
E00036140,40.4,41.2,14,4.4,0
E00036141,39.3,41.4,17.1,2.1,0
E00036146,38.4,31.1,20.5,9.9,0
E00036147,46,33.1,16.9,4,0
E00036148,39.4,37.4,18.7,4.4,0
E00036149,51.6,25,15.6,7.8,0
E00036156,53.7,39,6.6,0.7,0
E00036157,60.7,28.2,11.1,0,0
E00036163,38.8,34.3,19.4,6,1.5
E00036172,29.7,36,22.5,11.7,0
E00036173,40.3,41.1,14.7,3.9,0
E00036174,27.2,27.2,27.9,17.6,0
E00036175,38.3,35.6,16.8,9.4,0
E00036176,36.5,42.1,15.1,5.6,0.8
E00036177,39.9,38.2,13.5,8.4,0
E00036178,34.5,35.3,22.3,7.9,0
E00036179,41.8,34.6,15.7,7.8,0
E00036180,51.2,35.7,10.9,2.3,0
E00036181,42.8,33.8,18.6,4.8,0
E00036182,44.8,33.6,15.2,6.4,0
E00036183,40.7,36.3,18.5,4.4,0
E00036184,26.6,34.7,26.6,12.1,0
E00036185,41.4,39.3,12.1,7.1,0
E00036186,40,32.5,21.3,6.3,0
E00036187,57.4,23.4,11.3,7.8,0
E00036188,52.9,32.8,11.8,2.5,0
E00036189,48.6,29.3,18.6,3.6,0
E00036190,44.4,43.7,9.5,1.6,0.8
E00036191,53.8,40,6.2,0,0
E00036192,63.7,28.9,7.4,0,0
E00036193,57.5,34.3,6.6,1.7,0
E00036195,55.8,32.6,11.6,0,0
E00036196,56.5,34.4,9.2,0,0
E00036197,58.1,32.4,9.5,0,0
E00036199,35.9,21.8,23.2,18.3,0.7
E00036200,45.5,32.6,19.7,2.3,0
E00036201,55.6,36.5,5.6,2.4,0
E00036202,61.9,30.5,7.6,0,0
E00036203,53.4,34.6,9,3,0
E00036220,32.6,28.7,33.3,5.4,0
E00036221,65.5,26.5,8,0,0
E00036222,38.9,42.1,15.8,3.2,0
E00036223,55,35.8,9.2,0,0
E00036224,43.8,37.2,15.3,3.6,0
E00036225,40.5,42.7,16,0.8,0
E00036226,52,37.2,8.8,2,0
E00036227,49.3,36.8,14,0,0
E00036228,33.6,35,27,4.4,0
E00036229,64.9,25.4,7.9,1.8,0
E00036230,59.3,28,11,1.7,0
E00036231,41.1,31.5,21,6.5,0
E00036232,52.5,34.4,9.8,3.3,0
E00036233,39.4,39.4,18.3,2.9,0
