geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00005280,19.5,46.6,30.1,3.8
E00005282,10.8,50.8,27.5,10.8
E00005285,12.2,54.5,25.2,8.1
E00005286,27.1,51.1,15.8,6
E00005337,12.9,48.3,29.3,9.5
E00005364,20.1,48.7,24,7.1
E00005365,35.7,41.7,19,3.6
E00005368,38.9,38.9,15.1,7.1
E00005369,26,43.9,21.1,8.9
E00005370,32.5,40.4,21.1,6.1
E00005371,58.6,33.6,6.3,1.6
E00005372,41.1,38.3,16.8,3.7
E00005373,21.6,40,30.4,8
E00005374,27.3,41.4,22.7,8.6
E00005375,34.6,45.8,17.8,1.9
E00005376,22.8,50.9,20.2,6.1
E00005377,56,32,9,3
E00005378,29.1,37,27.6,6.3
E00005379,29.4,47.6,15.1,7.9
E00005380,33.1,39.7,20.7,6.6
E00005381,16.5,35.4,33.1,15
E00005382,55.3,28.2,7.8,8.7
E00005383,27.3,35.9,27.3,9.4
E00005384,28.6,43.7,17.6,10.1
E00005385,19.4,47.8,19.4,13.4
E00005386,29.9,37.6,22.2,10.3
E00005387,40.8,43.1,12.3,3.8
E00005388,28.1,42.1,21.5,8.3
E00005390,21.3,46.1,26.2,6.4
E00005393,17.7,46.8,24.2,11.3
E00005394,22.6,41.1,28.2,8.1
E00005395,27,40.5,15.9,16.7
E00005482,11.6,41.3,37,10.1
E00005483,6.3,37.5,37.5,18.8
E00005484,10.7,46,33.3,10
E00005485,11.7,35.9,34.4,18
E00005486,14.4,51.2,28,6.4
E00005487,8.3,45.8,31.7,14.2
E00005488,9.2,37.5,40,13.3
E00005490,41.2,42,14.5,2.3
E00005491,10.9,39.5,35.7,14
E00005492,19.8,43.8,26.4,9.9
E00005496,19.2,43.2,28.8,8.9
E00005497,9.4,45.7,30.7,14.2
E00005499,22.2,36.5,32.5,8.7
E00005500,9,37.4,35.5,18.1
E00005501,15,36.2,35.4,13.4
E00005502,12,44,26.4,17.6
E00005503,7.9,38.1,33.3,20.6
E00005504,10.9,32.8,35.9,20.3
E00005505,20.9,48.8,20.9,9.3
E00005507,5.8,33.8,42.9,17.5
E00005509,8.2,39.6,34.3,17.9
E00005510,22.9,51.1,16.8,9.2
E00005512,7.6,43.2,40.7,8.5
E00005513,8.8,41.6,37.6,12
E00005515,4.6,31.3,39.7,24.4
E00005516,4.2,30.8,48.3,16.7
E00005517,12.6,42.5,32.3,12.6
E00005518,5.1,29.1,49.6,16.2
E00005576,7.2,50.4,33.1,9.4
E00005577,9.9,42.1,33.6,14.5
E00005578,8,52.7,29.3,10
E00005579,13.9,49.6,25.5,10.9
E00005580,4.7,24.4,40.2,30.7
E00005581,8.7,34.6,41.7,15
E00005582,19.8,44.1,27,9
E00005583,7.4,32.8,39.3,20.5
E00005585,8.7,42.6,34.8,13.9
E00005586,9.5,46.6,26.7,17.2
E00005587,17.2,37.7,32.8,12.3
E00005588,11.1,45.2,31.7,11.9
E00005589,12.1,41.1,35.5,11.3
E00005590,18,49.3,22,10.7
E00005591,11.2,49.1,27.6,12.1
E00005592,7.5,26,50,16.4
E00005603,8.3,47.5,34.2,10
E00005606,29.9,46,16.8,7.3
E00157276,18.4,31,31.6,19
E00157294,20.1,47.8,24.6,7.5
E00157296,11.7,41.7,35.8,10.8
E00157297,15.6,33.6,36.7,14.1
E00157298,7.1,45.2,38.1,9.5
E00157299,10,44.6,33.8,11.5
E00157300,13.8,47.9,32.9,5.4
E00157308,9.2,53.5,30.3,7
E00157309,16.3,35.6,32.5,15.6
E00157310,15.5,38.8,31.8,14
E00157311,13.9,42.8,31.9,11.4
E00157312,10,40.8,30.8,18.5
E00157313,24.1,43.8,25,7.1
E00157314,32.5,44.7,14.6,8.1
E00157315,4.8,28.8,42.3,24
E00157316,16.1,34.2,34.9,14.8
E00157317,6.7,40,40,13.3
E00157318,8.6,40.8,36.2,14.5
E00157319,5.3,45.9,39.8,9
E00157320,12.9,43.9,29.5,13.6
E00157321,25.1,44.3,22.4,8.2
E00157322,9.5,27.8,42.1,20.6
E00157323,3.1,36.5,39,21.4
E00157324,0.8,28.2,46.6,24.4
E00157325,3.3,49,34,13.7
E00157326,7.9,48.4,32.5,11.1
E00157327,19.2,43.2,27.2,10.4
E00157328,12.2,39.8,30.1,17.9
E00157329,4.5,43.3,32.8,19.4
E00157330,5.1,35.9,45.3,13.7
E00157331,14,37.5,32.4,16.2
E00157332,10.7,33.6,28.9,26.8
E00157333,5.1,48.5,39.7,6.6
E00157346,16.1,59.3,22,2.5
E00157347,18.1,58.8,19.3,3.8
E00157348,9.3,45.7,34.1,10.9
E00157349,18.6,45,28.7,7.8
E00157350,19.5,61,16.5,3
E00157352,5.3,44.7,25.8,24.2
E00157353,13.8,60,20,6.2
E00157355,21.7,47.3,26.4,4.7
E00157356,17.3,60.3,17.9,4.5
E00157357,17.7,46.3,27.2,8.8
E00157360,2.7,24.8,35.4,37.2
E00157361,0,29.8,43.5,26.7
E00170412,13.8,42.2,31.9,12.1
E00170413,21.4,65,12.8,0.9
E00170414,18,53.2,27,1.8
E00170421,9.4,35.4,33.3,21.9
E00170422,9.4,32.1,34,24.5
E00170425,3.4,35,39.3,22.2
E00174957,8.6,50,27.6,13.8
E00174959,8.6,37.1,39.7,14.7
E00190495,18.9,62.3,16.4,2.5
E00190498,13.4,54.5,27.6,4.5
