geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00005280,89.9,2.9,7.2
E00005282,87.8,1.6,10.6
E00005285,84.2,2.1,13.7
E00005286,83,1.4,15.5
E00005337,89.8,3.4,6.8
E00005364,90.1,1.8,8.1
E00005365,85,0.8,14.2
E00005368,76.3,2.7,21
E00005369,87.7,2.9,9.4
E00005370,88.9,1.9,9.2
E00005371,85.8,1.2,13
E00005372,88.3,0,11.7
E00005373,88.3,1,10.7
E00005374,92.7,0.8,6.5
E00005375,92,1.3,6.8
E00005376,89,1.9,9.1
E00005377,87.6,0.9,11.5
E00005378,90.8,2.7,6.5
E00005379,91.5,1.2,7.3
E00005380,89.7,2.3,8
E00005381,86.4,2.9,10.7
E00005382,93.5,0,6.5
E00005383,86.1,2.1,11.8
E00005384,90.6,0,9.4
E00005385,88.8,2.5,8.7
E00005386,93.4,0.3,6.3
E00005387,91,1.8,7.2
E00005388,90.5,0.8,8.8
E00005390,81.7,2.7,15.6
E00005393,87.2,1.4,11.5
E00005394,85,4.5,10.5
E00005395,96.4,0.6,3.1
E00005482,91,3.2,5.8
E00005483,92.7,1.9,5.4
E00005484,92.3,2.6,5.1
E00005485,93.4,2.7,3.8
E00005486,93.1,2.1,4.8
E00005487,91.9,3.2,4.9
E00005488,86.5,6,7.4
E00005490,92.8,1.7,5.5
E00005491,92.6,5.9,1.5
E00005492,92.9,0.3,6.7
E00005496,92.1,0.3,7.6
E00005497,89.5,4.4,6.1
E00005499,93.1,2.6,4.3
E00005500,94.3,0.7,5
E00005501,93.2,1.7,5.1
E00005502,88.4,3.6,8.1
E00005503,91.7,3.2,5.1
E00005504,96.2,1.3,2.6
E00005505,86.2,2.4,11.4
E00005507,93.1,3.1,3.8
E00005509,92.6,2.6,4.7
E00005510,94.9,0,5.1
E00005512,91.5,1.8,6.7
E00005513,94.3,2.7,3
E00005515,90.6,2.6,6.8
E00005516,95,1.5,3.6
E00005517,88.3,3.7,8
E00005518,95.4,0.9,3.8
E00005576,97.3,0.3,2.4
E00005577,95.9,1.4,2.7
E00005578,94.1,2.3,3.6
E00005579,91.1,2.9,6
E00005580,93.8,1.8,4.5
E00005581,93,2.1,4.8
E00005582,85.6,3.8,10.7
E00005583,94.2,1.8,3.9
E00005585,96.1,1.1,2.8
E00005586,93,2.3,4.7
E00005587,88.8,3.4,7.9
E00005588,86.3,6.4,7.3
E00005589,94,0.6,5.3
E00005590,92.3,1.5,6.2
E00005591,97.4,0.7,1.9
E00005592,94.6,0.3,5.2
E00005603,90.6,3.2,6.1
E00005606,78.1,6.3,15.6
E00157276,98,0.3,1.7
E00157294,91.2,1.8,7.1
E00157296,94,3.1,2.8
E00157297,90.8,1.9,7.3
E00157298,90.3,2.5,7.2
E00157299,95.1,2.3,2.6
E00157300,90.5,1.6,7.9
E00157308,93.6,1.5,4.9
E00157309,95.2,0.5,4.3
E00157310,94.5,0.9,4.5
E00157311,94.1,1.5,4.4
E00157312,90.6,2,7.4
E00157313,93,0.4,6.6
E00157314,97.7,0,2.3
E00157315,95.5,1.9,2.6
E00157316,95.8,1.6,2.6
E00157317,97.1,0.3,2.6
E00157318,98.5,0.7,0.7
E00157319,95.9,0.6,3.5
E00157320,94.8,0,5.2
E00157321,95.3,2.2,2.5
E00157322,96.2,0,3.8
E00157323,88.9,2.4,8.7
E00157324,96.5,0.6,2.9
E00157325,85.8,3.2,10.9
E00157326,94,2.3,3.7
E00157327,95.9,1.2,2.8
E00157328,92.2,2.4,5.4
E00157329,94.1,2.3,3.7
E00157330,89.2,4.9,5.9
E00157331,91.4,1.3,7.3
E00157332,90.9,3.9,5.2
E00157333,95.8,1,3.1
E00157346,86.4,1.8,11.8
E00157347,88.9,3,8.1
E00157348,88.9,3.7,7.4
E00157349,92.1,2.1,5.8
E00157350,92.2,1.2,6.6
E00157352,92.9,1.8,5.3
E00157353,90.3,3.1,6.7
E00157355,93.5,1.1,5.5
E00157356,91.5,3.6,4.9
E00157357,92.9,1.4,5.7
E00157360,90.2,3.9,5.9
E00157361,94.3,1.9,3.8
E00170412,90.8,2.3,6.9
E00170413,89.9,2.4,7.7
E00170414,90,3.6,6.4
E00170421,93.6,0,6.4
E00170422,95.4,0.7,3.9
E00170425,89.5,5.6,4.9
E00174957,91.6,1.3,7
E00174959,91.3,3.5,5.2
E00190495,92.1,2.3,5.6
E00190498,85.6,3.4,10.9
