areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00003110,13.3,6.4,9.2,70.7,0.4
E00003111,18.9,4.4,2,73.3,1.5
E00003112,6.4,7.6,4.2,80.3,1.5
E00003113,7.2,1.4,5.3,83.9,2.2
E00003114,4,4.8,2.4,85.9,2.8
E00003115,2.9,3.3,1.2,86.1,6.6
E00003124,8.1,4.7,5.8,79.3,2
E00003125,8.2,4.6,3.9,79.7,3.6
E00003146,14.3,9.5,4.5,69.2,2.5
E00003147,5.5,9.6,6.9,77.7,0.3
E00003148,6.1,2.2,3.6,83.1,5
E00003149,3.6,5.6,4.5,84.3,2
E00003150,5.2,5.9,3.1,84.7,1
E00003151,16.8,3.6,1.5,75.9,2.2
E00003152,8.8,4.4,3.4,83.4,0
E00003153,7.8,6.5,7.1,77.6,1
E00003154,14.7,3.6,4.4,76.3,1
E00003155,2.2,2.8,2.5,92.5,0
E00003156,2.7,0,1.3,95.6,0.3
E00003157,1.9,1.4,1.9,94.8,0
E00003158,0.2,3.8,6,90.1,0
E00003159,0,3.1,2.2,93.8,0.8
E00003160,3.8,1.4,4.1,90.7,0
E00003161,1.7,0.7,4.1,91.4,2.1
E00003162,2.7,7,3.5,86.7,0
E00003163,0.2,0,1.5,98.3,0
E00003164,2.3,0,4.2,93.2,0.3
E00003165,2,0.8,1.7,94.6,0.8
E00003166,1.5,3.3,3.8,90.7,0.8
E00003167,0.8,6.3,4.6,88.3,0
E00003168,0,0.9,0.6,97.9,0.6
E00003169,1,0,1.4,97.3,0.3
E00003170,4.1,0.9,5.1,89.4,0.5
E00003171,2.5,4.6,5,87.9,0
E00003172,3.9,0.3,0.9,94.8,0
E00003173,0,4.8,7.9,87.3,0
E00003174,1.3,0.3,2.6,94.5,1.3
E00003176,2.7,1.4,2.2,92.3,1.4
E00003177,1.6,6.6,0.9,90.9,0
E00003178,1.6,2.6,1.6,94.1,0
E00003179,0.6,2.3,2.6,94.5,0
E00003180,0.6,0,1.5,97.9,0
E00003181,3.1,4.1,3.6,88.4,0.7
E00003182,2,4.7,2.5,90,0.7
E00003183,3.1,0.8,3.9,91.9,0.3
E00003184,1.9,0,1.2,96.9,0
E00003185,13.4,3.5,3.3,78.7,1.1
E00003186,6,1.8,2.8,85.2,4.2
E00003187,7.9,1.1,1.3,88.1,1.6
E00003188,2.7,2.7,3.1,89.4,2.1
E00003189,7,2.8,7,82.2,0.9
E00003190,10.7,8.4,7.4,72.2,1.3
E00003191,10.3,5,2.6,81.5,0.6
E00003192,4.3,2,6.3,85.8,1.7
E00003194,9.3,8.2,5.6,70.9,5.9
E00003195,6.3,7.1,7.9,75.8,3
E00003196,10.7,9.8,4.1,73.7,1.8
E00003197,3.7,9.1,7,77.5,2.6
E00003198,6.8,14.7,8.1,69.6,0.8
E00003199,6.2,4.8,9.3,76.4,3.4
E00003200,10.8,3.2,3.5,81.7,0.8
E00003201,9.2,3.1,11.1,75.2,1.5
E00003202,8.3,10.5,5.1,74.7,1.3
E00003203,9.7,5.4,3.7,78.3,3
E00003204,10,5.4,5.6,75.4,3.7
E00003206,5.8,9.5,8,74.8,1.8
E00003207,8.2,2.3,4.1,80.1,5.3
E00003208,7.1,9.4,6.1,72.8,4.5
E00003209,5.6,2.9,4.6,84.6,2.3
E00003210,4.6,12.8,8.8,70.7,3
E00003211,9.1,4.2,4.4,82.3,0
E00003212,4.7,11.9,7.5,75,0.9
E00003213,6.8,3.9,8.8,76.3,4.2
E00003214,11.9,6.3,2,77.9,2
E00003215,0.8,5.2,6.5,82.9,4.7
E00003216,7.3,5.2,3.8,79.7,3.8
E00003217,4.4,5.7,6.7,81.5,1.7
E00003218,9.6,9,4.5,73.1,3.9
E00003219,4.5,1.3,1.9,91.9,0.3
E00003220,8.3,4.7,4.3,80.1,2.5
E00003221,12.8,6.4,4,74.7,2.1
E00003222,3.2,2.3,2.3,92,0.3
E00003223,5.9,2.8,2.1,87.4,1.7
E00003224,1,0,0.6,97.4,1
E00003225,7.7,2.1,1.7,85,3.5
E00003226,3.1,3.9,2.7,89.6,0.8
E00003227,1.5,0,0,97,1.5
E00003228,5.4,0,2.2,90.5,1.9
E00003229,10.1,2.5,4,83.1,0.3
E00003230,6.1,1.1,1.8,90.5,0.5
E00003231,3.1,2.1,3.6,89.7,1.5
E00003237,10.7,14,8,64.8,2.5
E00003238,14,4.3,3.7,74.3,3.7
E00003239,22.6,5.7,6.5,60.3,4.9
E00003240,11.4,7.4,6.4,74.2,0.7
E00003267,6.3,4.9,5.5,80.2,3
E00003268,7.8,4.6,5.4,81,1.2
E00003269,12.9,9.4,4.7,72.1,0.9
E00003270,19.9,9,5.5,63.7,2
E00003271,10.9,6.6,9,71.3,2.2
E00003272,3.3,7.1,5.9,82.5,1.2
E00003273,9.8,7.5,8.7,72.5,1.4
E00003275,7.2,7.6,7.6,74.6,3
E00003276,21,5.2,7.1,60.4,6.4
E00003277,2.6,3.2,10.8,80.2,3.2
E00003278,17.5,4.4,7.5,68.9,1.7
E00003279,20.1,7.1,9.2,61.9,1.7
E00003285,9.9,3.9,3.5,82.4,0.4
E00003286,15.8,3.2,1.9,78.2,0.9
E00003287,10.6,0,2.1,85.9,1.3
E00003288,13.5,4.3,3.4,78.7,0
E00003289,16.1,0,5.2,76.8,1.9
E00003290,19.3,2,4.1,74.6,0
E00003291,1.6,0.3,0.3,97.7,0
E00003292,2.2,3.4,1.1,92.7,0.6
E00003293,12.4,5.6,5,76,0.9
E00003294,14.4,1.5,3.3,80.8,0
E00003295,9.4,4.2,3.9,79.2,3.3
E00003296,20.2,4.5,2.7,72,0.6
E00003297,11,3.6,2.7,80.3,2.4
E00003298,16,1.5,1.8,80.7,0
E00003299,21,2.2,1.9,71.5,3.4
E00003300,10.5,4,0.6,80.6,4.3
E00003301,18.4,0.9,2.4,75.3,3
E00003302,12.2,0,3.7,82.4,1.7
E00003303,7.2,2.4,4.2,83.8,2.4
E00003304,7.1,0.4,1.5,89.5,1.5
E00003305,8.3,0.9,2.1,88,0.6
E00003306,3.8,1.6,1.9,90.9,1.9
E00003307,5.3,0.3,3.6,90.2,0.6
E00003308,4.4,2.6,2,91,0
E00003309,6.1,3,2,88.6,0.3
E00003310,15.9,2,2.9,77.8,1.4
E00003311,17.1,1.1,5.7,76,0
E00003312,8.2,1.1,2.6,86.4,1.7
E00003313,19.2,2.9,3.8,74,0
E00003314,21.6,2.8,3.1,71.6,0.8
E00003315,11.2,2.8,4.7,81,0.3
E00003316,24.8,7.8,3,62.1,2.4
E00003318,18.1,2.9,4.7,74,0.3
E00003319,7.9,0,3.7,88.2,0.3
E00003320,9.8,2.8,5.2,78.8,3.4
E00003321,22,2.3,1.9,71.8,1.9
E00003322,16.6,1,2.9,76.6,2.9
E00003323,24.4,6.8,3.7,63.1,2
E00003324,13,1.8,4.4,80.2,0.6
E00003325,22.7,2.9,2.4,69.9,2.1
E00003326,28.4,2.6,2.3,63.3,3.4
E00003327,6.1,2,2,87.1,2.7
E00003328,8.3,4.4,2.5,81.5,3.3
E00003331,11.3,0,5.2,77.4,6.1
E00003332,17.9,8.8,4.2,60.3,8.8
E00003345,17.3,8.5,5.6,63.6,5
E00003493,7.4,19.9,5.1,64,3.6
E00003494,2.5,29.5,8.4,58.2,1.4
E00003495,6.9,15.8,6.9,70.4,0
E00003496,4.7,3.1,3.4,84.8,4
E00003497,15.4,2.4,3.2,78.9,0
E00003498,13.8,3.7,7,74.2,1.3
E00003499,5.5,4.8,1.7,86.9,1
E00003500,20.4,5.8,2.6,69.3,1.8
E00003501,4.9,12.3,5.8,76.6,0.3
E00003502,5,13.3,4.3,73.7,3.7
E00003503,8.7,14.3,3.8,70.4,2.8
E00003504,6.9,16.4,4,70.7,2
E00003505,4.2,12.6,5.8,74.8,2.6
E00003506,4,15.7,2.3,76.3,1.7
E00003507,9,6.8,2.3,81.4,0.5
E00003508,3.8,18.5,6.4,69.1,2.2
E00003509,13.5,14.3,4.1,65.3,2.8
E00003510,14.9,10.7,4.9,67.5,1.9
E00003512,4.7,29.2,7.2,59,0
E00003513,4,30.4,6.1,59.4,0
E00003514,8.8,20.6,4.4,65.7,0.5
E00003516,7.9,23.7,2.7,60.5,5.2
E00003517,8.5,12.7,5.4,70.1,3.3
E00003518,11.9,7.6,2.3,75,3.2
E00003519,5.4,7.2,2.2,82.2,2.9
E00003520,5.3,0.3,2.4,91.7,0.3
E00003521,8.9,14.4,4,69.9,2.8
E00003522,8.9,1.8,6.4,81.8,1.1
E00003523,4.9,17.9,2.1,72.6,2.4
E00003524,8.7,7.2,4.7,78.2,1.3
E00003525,5.4,7,5.4,78.7,3.5
E00003526,4.5,12.5,6.5,72.2,4.3
E00003527,8,9.1,1.9,76.9,4.2
E00003528,4.7,4.1,3.6,84.9,2.7
E00003529,2.8,8.3,2.2,86.4,0.3
E00003530,4.1,2.4,5.9,87.1,0.6
E00003531,12.9,6.8,4.1,74.7,1.5
E00003532,7.9,0,1.3,90.4,0.4
E00003533,7,3,2.2,86.7,1.1
E00003534,2.8,5.6,2.4,89.2,0
E00003535,8.4,2.4,2.4,86.5,0.4
E00003536,18.7,5,3.2,71.9,1.1
E00003537,9.2,14.5,2.1,71.7,2.5
E00003538,4,5.5,0.5,89.4,0.5
E00003539,5.5,2.3,0.5,91.8,0
E00003543,4.8,16.3,3,71.9,3.9
