areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00003110,14,57,24.6,4.4
E00003111,9.4,40.6,34.4,15.6
E00003112,31.3,41,19.4,8.3
E00003113,8.3,46.7,34.2,10.8
E00003114,19.8,47.4,25,7.8
E00003115,8.5,45.1,29.3,17.1
E00003124,16.9,41.1,35.5,6.5
E00003125,9.2,44.2,30.8,15.8
E00003146,8.7,45.9,33.9,11.5
E00003147,14,48.2,28.1,9.6
E00003148,18.4,54.6,22.7,4.3
E00003149,30.3,47.7,18.9,3
E00003150,12.4,62,20.7,5
E00003151,14.5,50.4,28.2,6.8
E00003152,12.3,43.9,34.2,9.6
E00003153,9.6,55.3,23.7,11.4
E00003154,6.9,38.9,39.6,14.6
E00003155,9.7,33.8,38.6,17.9
E00003156,11.2,37.6,37.6,13.6
E00003157,11.1,33.3,41.7,13.9
E00003158,13.3,39,29.7,17.9
E00003159,0.8,23.8,50.8,24.6
E00003160,7.5,32.5,35.8,24.2
E00003161,11.5,57.6,19.4,11.5
E00003162,31.7,52,13.8,2.4
E00003163,7.4,28.7,41.9,22.1
E00003164,12.1,31.9,37.6,18.4
E00003165,0.8,33.1,46,20.2
E00003166,6.7,36.9,37.6,18.8
E00003167,6.6,34.6,37.5,21.3
E00003168,16.9,43.1,26.9,13.1
E00003169,10.4,39.3,37.8,12.6
E00003170,40.7,45.5,10.6,3.3
E00003171,3.5,33.6,43.4,19.5
E00003172,8.1,30.9,41.5,19.5
E00003173,6.3,45.3,29.7,18.8
E00003174,7.5,31.7,40,20.8
E00003176,4.6,38.2,35.1,22.1
E00003177,4.2,38.7,43.7,13.4
E00003178,5.2,37.9,42.2,14.7
E00003179,4.2,35.6,44.9,15.3
E00003180,9,23.8,40.2,27
E00003181,3.7,31.5,38.9,25.9
E00003182,7.4,29.7,45.9,16.9
E00003183,12.1,41.1,29.8,17
E00003184,17.5,40.6,29.4,12.6
E00003185,8.3,16.5,38.3,36.8
E00003186,5.1,35.6,39,20.3
E00003187,6,19.4,36.6,38.1
E00003188,5.6,33.8,40.7,19.9
E00003189,23,59.6,15.2,2.2
E00003190,22,56.5,19,2.4
E00003191,26.6,43.6,24.3,5.5
E00003192,20.6,56.3,19,4
E00003194,12.4,45,29.5,13.2
E00003195,17,52.9,24.8,5.2
E00003196,31.3,43.3,19.3,6
E00003197,20.3,40.5,27.5,11.8
E00003198,15.6,47.7,26.6,10.2
E00003199,20.3,38.2,26.8,14.6
E00003200,21.6,52.5,18.5,7.4
E00003201,22.7,48.7,25.2,3.4
E00003202,12,42.4,31.2,14.4
E00003203,23,38.1,32.5,6.3
E00003204,9.8,42.9,33.8,13.5
E00003206,28.8,49.2,15.2,6.8
E00003207,13.7,53.2,28.2,4.8
E00003208,39.7,44,12.9,3.4
