areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00003110,88.1,5.9,5.9
E00003111,91.3,1.7,6.9
E00003112,94.7,2.3,3
E00003113,92.2,1.9,5.9
E00003114,90.8,3.2,6
E00003115,92.9,2.5,4.6
E00003124,91.2,1.4,7.5
E00003125,89.9,2.6,7.5
E00003146,86.5,4.3,9.2
E00003147,86.3,3.4,10.3
E00003148,87.9,2.2,9.9
E00003149,84.4,3.4,12.2
E00003150,91.3,4.2,4.5
E00003151,91.2,3.3,5.5
E00003152,93.6,2.3,4
E00003153,93.2,0.7,6.1
E00003154,85.1,5.9,9
E00003155,95.2,1.4,3.4
E00003156,97.7,0.3,2
E00003157,96.4,1.4,2.2
E00003158,97.2,0.8,2
E00003159,93.3,1.7,5
E00003160,94.9,2.4,2.7
E00003161,95.3,1,3.7
E00003162,94.2,0.8,5.1
E00003163,97.5,0.3,2.3
E00003164,97.1,0.3,2.6
E00003165,97.2,0.3,2.6
E00003166,95.7,1.3,3
E00003167,94.7,1.3,4.1
E00003168,95.5,0.9,3.6
E00003169,97,0.7,2.4
E00003170,96.3,0,3.7
E00003171,94.1,0.9,5
E00003172,99.1,0,0.9
E00003173,97.4,0.9,1.7
E00003174,97.4,0,2.6
E00003176,94.5,2.2,3.3
E00003177,98.1,1.3,0.6
E00003178,95.4,0,4.6
E00003179,93.6,1,5.4
E00003180,95,1.5,3.6
E00003181,93.3,2.2,4.6
E00003182,96.3,0.7,3
E00003183,97.2,0.6,2.2
E00003184,99.1,0.3,0.6
E00003185,91.6,0,8.4
E00003186,95.1,1.4,3.5
E00003187,97.4,0.8,1.8
E00003188,92.9,2.1,5
E00003189,89,1.6,9.4
E00003190,81,4.4,14.6
E00003191,85.8,3.4,10.8
E00003192,88.7,2.6,8.6
E00003194,85.4,2.3,12.4
E00003195,91.6,0.8,7.6
E00003196,89.2,2.3,8.5
E00003197,91.3,1.4,7.3
E00003198,85.4,4.7,9.9
E00003199,88.5,3.7,7.9
E00003200,88.4,2.7,8.9
E00003201,88.9,4.6,6.5
E00003202,92,0.8,7.2
E00003203,90.3,3.7,6
E00003204,88,5.4,6.6
E00003206,89.9,1.2,8.8
E00003207,84.2,4.4,11.4
E00003208,93.2,2.6,4.2
E00003209,90.5,2.3,7.2
E00003210,90.9,4,5.2
E00003211,89.8,1.8,8.4
E00003212,85.6,2.5,11.9
E00003213,90.2,2.3,7.5
E00003214,84.3,2,13.8
E00003215,94.2,0.8,5
E00003216,91.9,5.6,2.5
E00003217,94.4,2.6,3
E00003218,92.2,2.1,5.7
E00003219,95.2,1,3.9
E00003220,87.7,2.1,10.2
E00003221,87.6,2.7,9.7
E00003222,94.6,1.3,4.1
E00003223,94.1,2.1,3.8
E00003224,95.8,0.3,3.9
E00003225,95.2,2.1,2.8
E00003226,90.3,4.2,5.4
E00003227,94.7,0.8,4.5
E00003228,90.5,4.4,5
E00003229,88,3.4,8.6
E00003230,89.4,4.2,6.3
E00003231,90.4,1.5,8.1
E00003237,80,4.6,15.5
E00003238,77.5,6.3,16.1
E00003239,70.2,5.7,24.1
