areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00003110,92.1,5.2,2.8
E00003111,86.4,11,2.6
E00003112,89,3.4,7.6
E00003113,84.7,5.3,10
E00003114,80.8,8.8,10.4
E00003115,91.7,4.6,3.8
E00003124,86.1,7.8,6.1
E00003125,89.2,8.5,2.3
E00003146,89.2,9,1.8
E00003147,85.8,7.8,6.4
E00003148,87.1,9.9,3
E00003149,70.7,14.6,14.6
E00003150,89.9,4.2,5.9
E00003151,88.7,5.8,5.5
E00003152,93.6,4.7,1.7
E00003153,90.2,5.1,4.7
E00003154,90.9,6.2,2.8
E00003155,87.4,5.1,7.6
E00003156,88.1,2,9.9
E00003157,90.6,3.6,5.8
E00003158,88.7,3.2,8.2
E00003159,90.2,5,4.8
E00003160,90.3,3.1,6.6
E00003161,85.7,3.4,10.9
E00003162,83.3,6.2,10.5
E00003163,91.5,2.3,6.3
E00003164,87.1,2.3,10.6
E00003165,92.6,2.3,5.1
E00003166,87.3,4.3,8.4
E00003167,86.7,4.6,8.7
E00003168,86.4,3.6,10.1
E00003169,91.3,3.4,5.4
E00003170,77.9,4.1,18
E00003171,83.9,5.6,10.6
E00003172,89,3.4,7.6
E00003173,87.5,2.8,9.7
E00003174,90.3,3.2,6.5
E00003176,87.4,3.3,9.3
E00003177,89.8,1.9,8.3
E00003178,89.9,4.6,5.6
E00003179,86.2,5.1,8.7
E00003180,88.1,2.4,9.5
E00003181,88.4,4.3,7.2
E00003182,91.3,3,5.7
E00003183,87.5,1.7,10.9
E00003184,90.4,0.6,9
E00003185,91.8,6.8,1.4
E00003186,94,2.5,3.6
E00003187,94.7,3.2,2.1
E00003188,91.3,5.6,3.1
E00003189,77.3,14.1,8.6
E00003190,78,15.1,6.9
E00003191,82.5,10.2,7.4
E00003192,89.7,6.6,3.7
E00003194,80.8,12,7.2
E00003195,88.3,5.2,6.5
E00003196,75.1,10.6,14.4
E00003197,80.6,9.1,10.3
E00003198,79.3,11,9.7
E00003199,83.4,8.2,8.5
E00003200,84.3,10,5.7
E00003201,87,5.4,7.7
E00003202,88.8,6.1,5.1
E00003203,86.6,5.4,8
E00003204,84.2,9.5,6.3
E00003206,73.4,10.4,16.2
E00003207,75.9,14.9,9.2
E00003208,67.2,6.8,26
E00003209,81.6,6.3,12.2
E00003210,81.4,7,11.6
E00003211,83.8,10.5,5.8
E00003212,72,10.6,17.4
E00003213,85.4,9.4,5.2
E00003214,79.1,13,7.9
E00003215,83.5,6,10.5
E00003216,95.1,2.1,2.8
E00003217,88.3,4,7.7
E00003218,86,6,8.1
E00003219,93.3,3.8,2.9
E00003220,87.6,8.8,3.5
E00003221,87.2,8.3,4.6
E00003222,93,4.5,2.5
E00003223,92.8,3.8,3.4
E00003224,94.2,4.5,1.3
E00003225,91.3,3.8,4.9
E00003226,91.2,6.1,2.7
E00003227,89.8,3.8,6.4
E00003228,91.8,6.3,1.9
E00003229,82,11.3,6.7
E00003230,86.5,7.7,5.8
E00003231,87.8,6.6,5.6
E00003237,74.1,20,6
E00003238,79.2,16.5,4.3
E00003239,72.2,25.5,2.4
E00003240,77.4,15.8,6.7
E00003267,86.3,5.2,8.5
E00003268,87.6,8,4.4
E00003269,77.5,16.9,5.6
E00003270,71.9,22.7,5.4
E00003271,74.9,19.9,5.2
E00003272,82,8.4,9.6
E00003273,78.5,13.7,7.8
E00003275,81.5,11.3,7.2
E00003276,70.9,24.7,4.4
E00003277,80.8,12,7.2
E00003278,90.9,6.6,2.5
E00003279,81.3,13.8,4.8
E00003285,82.3,8.1,9.5
E00003286,85.4,9.6,5.1
E00003287,92.3,5.9,1.9
E00003288,90.4,3.8,5.8
E00003289,89.7,5.5,4.8
E00003290,91.6,4.8,3.6
E00003291,86.5,2.3,11.2
E00003292,75.3,6.2,18.5
E00003293,83.6,10.7,5.7
E00003294,88.6,7,4.4
E00003295,85.5,7.6,6.9
E00003296,93.1,4.8,2.1
E00003297,87.6,7.4,5
E00003298,89.3,6.4,4.3
E00003299,76.1,17.2,6.7
E00003300,80.2,8.2,11.6
E00003301,86.7,9.7,3.6
E00003302,91.8,5.9,2.3
E00003303,84.7,10.8,4.5
E00003304,85,5.2,9.7
E00003305,86.1,6.1,7.9
E00003306,84.1,7.2,8.8
E00003307,91.4,2.4,6.2
E00003308,94.8,2.6,2.6
E00003309,90,6.4,3.7
E00003310,90.8,5.5,3.7
E00003311,86.1,9.7,4.1
E00003312,87.1,9.7,3.2
E00003313,85.8,11.1,3.2
E00003314,79.9,12.5,7.6
E00003315,90,5,5
E00003316,75.3,16.8,8
E00003318,77.2,8.5,14.3
E00003319,92.4,4.7,2.9
E00003320,82.7,7.4,9.9
E00003321,79.4,14.8,5.8
E00003322,86.2,6.8,7.1
E00003323,75,18.6,6.4
E00003324,82.4,8.5,9.1
E00003325,87.4,7.9,4.7
E00003326,84.9,12,3.1
E00003327,84.6,6,9.4
E00003328,87.1,9.1,3.9
E00003331,91.6,4.5,3.9
E00003332,91.6,6.5,1.9
E00003345,89.1,5,5.9
E00003493,66.1,15.6,18.3
E00003494,68.9,16.2,14.8
E00003495,76.6,5.3,18
E00003496,83.3,8.3,8.3
E00003497,85.8,7.3,6.9
E00003498,80,10.8,9.1
E00003499,82.1,5.9,12.1
E00003500,80.2,8.8,11
E00003501,75.6,13.5,10.9
E00003502,77,12.7,10.3
E00003503,66.4,14.8,18.8
E00003504,85.9,8.9,5.2
E00003505,73.5,13.9,12.6
E00003506,69.1,13.3,17.6
E00003507,70.9,17,12.1
E00003508,76.5,10.8,12.8
E00003509,72.8,12.9,14.3
E00003510,79.5,13.1,7.4
E00003512,67.7,14.6,17.7
E00003513,69.8,12.9,17.3
E00003514,70.2,13.2,16.6
E00003516,71.4,12.5,16.1
E00003517,72.5,16.2,11.3
E00003518,71.1,17.5,11.4
E00003519,75,11.8,13.2
E00003520,83.5,5.9,10.6
E00003521,69.8,14.8,15.4
E00003522,80.7,9.6,9.6
E00003523,63.8,14.6,21.6
E00003524,78.8,9.6,11.7
E00003525,84.7,6.7,8.6
E00003526,69.5,11.4,19.1
E00003527,83.2,9.5,7.3
E00003528,76.4,8.4,15.2
E00003529,78.4,4.6,17
E00003530,72.4,13.5,14.1
E00003531,73.8,15.6,10.6
E00003532,80.3,8,11.8
E00003533,78.1,9.5,12.4
E00003534,84.6,2.8,12.6
E00003535,88.6,5.5,5.9
E00003536,82.7,8.6,8.6
E00003537,83.7,5.7,10.6
E00003538,83.2,6.6,10.2
E00003539,83.7,5,11.3
E00003543,72.5,15.4,12.1
E00003545,77,6.9,16.1
E00003546,94.1,4.4,1.5
E00003554,77.9,10.1,12.1
E00003555,78.3,8.9,12.8
E00003556,80.8,10.6,8.6
E00003557,67.7,7.5,24.8
E00003558,81.9,10.2,8
E00003559,89.6,4.8,5.6
E00003560,83.6,2.5,13.9
E00003561,82,7.8,10.2
E00003562,80.6,12.2,7.3
E00003563,79.6,6.8,13.6
E00003564,86.6,5.7,7.7
E00003565,89.4,5,5.6
E00003566,82.6,7.7,9.7
E00003567,83.4,8.8,7.8
E00003568,84.4,8,7.7
E00003569,80,8.6,11.4
E00003570,75.1,12.9,12
E00003595,75.3,5.8,18.9
E00003596,74,10.7,15.3
E00003597,76.6,13.8,9.7
E00003598,72.7,10.5,16.8
E00003644,89.5,3.5,7
E00003645,91.7,3.1,5.2
E00003646,84.8,6.5,8.7
E00003647,89.9,1.5,8.5
E00003648,88.9,3.9,7.2
E00003649,89.5,4.2,6.3
E00003650,88.5,4.5,7
E00003651,87.7,7.1,5.2
E00003653,84.3,3.7,12
E00003654,89.3,1.5,9.2
E00003655,88.5,3.2,8.3
E00003656,92.5,0.4,7.2
E00003657,92.7,3.4,3.9
E00003658,82.1,2.5,15.5
E00003659,85.5,9.7,4.8
E00003660,72.4,5.7,21.9
E00003661,77.7,2.7,19.6
E00003662,88.3,4.9,6.8
E00003663,83.9,11.6,4.5
E00003664,89.5,7.4,3
E00003665,90.1,5.4,4.6
E00003666,80.1,14.3,5.6
E00003667,79.1,18.2,2.8
E00003668,87.1,5.5,7.4
E00003669,91.4,4.3,4.3
