areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00003110,5.4,35.1,59.5
E00003111,1.6,15.2,83.2
E00003112,0,55.6,44.4
E00003113,4.2,20,75.8
E00003114,5.3,36.8,57.9
E00003115,7.4,13.6,79
E00003124,5.6,22.4,72
E00003125,8.5,23.7,67.8
E00003146,6.4,21.5,72.1
E00003147,7,25.4,67.5
E00003148,4.3,22.1,73.6
E00003149,6.7,35.8,57.5
E00003150,6.6,28.7,64.8
E00003151,3.4,25.9,70.7
E00003152,6.3,21.6,72.1
E00003153,5.4,22.3,72.3
E00003154,7.4,18.2,74.3
E00003155,8.3,19.3,72.4
E00003156,5.5,22.8,71.7
E00003157,5.6,25,69.4
E00003158,7.7,20.9,71.4
E00003159,6.3,12.5,81.3
E00003160,8.3,20.8,70.8
E00003161,2.2,33.1,64.7
E00003162,2.4,46.3,51.2
E00003163,6.6,19.9,73.5
E00003164,8.3,21.5,70.1
E00003165,7.4,14.8,77.9
E00003166,7.5,21.9,70.5
E00003167,8.8,18.2,73
E00003168,3.2,32.5,64.3
E00003169,6.7,25.4,67.9
E00003170,0.8,58.1,41.1
E00003171,7.6,13.4,79
E00003172,7.3,16.3,76.4
E00003173,8.1,22.6,69.4
E00003174,8.4,17.6,73.9
E00003176,10.9,16.3,72.9
E00003177,6.7,16.7,76.7
E00003178,6.7,21.8,71.4
E00003179,4.3,14.5,81.2
E00003180,7.5,15,77.5
E00003181,6.7,21.5,71.8
E00003182,6.8,16.2,77
E00003183,7,21.8,71.1
E00003184,7.6,31.3,61.1
E00003185,8.3,13.6,78
E00003186,4.1,25.4,70.5
E00003187,12.3,12.3,75.4
E00003188,3.7,27.8,68.5
E00003189,5.6,26,68.4
E00003190,2.9,29.4,67.6
E00003191,4.7,35.5,59.8
E00003192,5.4,20.9,73.6
E00003194,5.4,21.7,72.9
E00003195,3.9,22.4,73.7
E00003196,6.7,40.3,53
E00003197,11,22.1,66.9
E00003198,11.2,14.4,74.4
E00003199,5.7,18,76.2
E00003200,5.1,34.2,60.8
E00003201,0.8,37,62.2
E00003202,7.9,13.4,78.7
E00003203,1.6,33.3,65.1
E00003204,15,15.8,69.2
E00003206,9.6,26.7,63.7
E00003207,6.5,19.4,74.2
E00003208,6,19,75
E00003209,3.4,46.3,50.3
E00003210,6.6,23.1,70.2
E00003211,7.6,18.1,74.3
E00003212,9.3,31.8,58.9
E00003213,4.4,23.7,71.9
E00003214,8.8,36.3,54.9
E00003215,5.3,27.8,66.9
E00003216,1.9,20,78.1
E00003217,5.7,27,67.2
