areacd,sex-001,sex-002
E00003110,52.8,47.2
E00003111,49.7,50.3
E00003112,49.2,50.8
E00003113,53.7,46.3
E00003114,52.8,47.2
E00003115,51.7,48.3
E00003124,51.9,48.1
E00003125,50.8,49.2
E00003146,51.4,48.6
E00003147,55.3,44.7
E00003148,53,47
E00003149,63,37
E00003150,51.2,48.8
E00003151,54.2,45.8
E00003152,55,45
E00003153,51.2,48.8
E00003154,52.2,47.8
E00003155,50.6,49.4
E00003156,51.5,48.5
E00003157,53.3,46.7
E00003158,53.6,46.4
E00003159,48,52
E00003160,49.7,50.3
E00003161,52.7,47.3
E00003162,55.6,44.4
E00003163,51.8,48.3
E00003164,52.6,47.4
E00003165,50.4,49.6
E00003166,50,50
E00003167,47.3,52.7
E00003168,52.7,47.3
E00003169,52,48
E00003170,60.8,39.2
E00003171,44.7,55.3
E00003172,49.5,50.5
E00003173,53.4,46.6
E00003174,51.1,48.9
E00003176,51.5,48.5
E00003177,50,50
E00003178,54.1,45.9
E00003179,54.7,45.3
E00003180,50.4,49.6
E00003181,52.4,47.6
E00003182,51,49
E00003183,51.8,48.2
E00003184,52.2,47.8
E00003185,50.9,49.1
E00003186,50.5,49.5
E00003187,51.2,48.8
E00003188,51.6,48.4
E00003189,53.4,46.6
E00003190,51.3,48.7
E00003191,52.2,47.8
E00003192,54.6,45.4
E00003194,49.2,50.8
E00003195,50.7,49.3
E00003196,53.1,46.9
E00003197,50.2,49.8
E00003198,51.2,48.8
E00003199,51.3,48.7
E00003200,53.7,46.3
E00003201,51.9,48.1
E00003202,53,47
E00003203,54.7,45.3
E00003204,51,49
E00003206,54.3,45.7
E00003207,53.1,46.9
E00003208,56.8,43.2
E00003209,54.3,45.7
E00003210,53,47
E00003211,49,51
E00003212,52.5,47.5
E00003213,49.2,50.8
E00003214,51.6,48.4
E00003215,52.5,47.5
E00003216,50.9,49.1
E00003217,53,47
E00003218,49.6,50.4
E00003219,49.5,50.5
E00003220,49.1,50.9
E00003221,53.2,46.8
E00003222,49.5,50.5
E00003223,52.4,47.6
E00003224,49.7,50.3
E00003225,52.8,47.2
E00003226,52.1,47.9
E00003227,49.6,50.4
E00003228,52.2,47.8
E00003229,49.4,50.6
E00003230,51.7,48.3
E00003231,51.5,48.5
E00003237,52.5,47.5
E00003238,48.6,51.4
E00003239,52.2,47.8
E00003240,50.8,49.2
E00003267,52.1,47.9
E00003268,52.7,47.3
E00003269,52,48
E00003270,50.5,49.5
E00003271,49.2,50.8
E00003272,50.5,49.5
E00003273,52.6,47.4
E00003275,48.5,51.5
E00003276,52.9,47.1
E00003277,50.7,49.3
E00003278,53.1,46.9
E00003279,52.9,47.1
E00003285,53.3,46.7
E00003286,52.9,47.1
E00003287,50.7,49.3
E00003288,50.7,49.3
E00003289,49.4,50.6
E00003290,50.5,49.5
E00003291,50.8,49.2
E00003292,51.7,48.3
E00003293,49.6,50.4
E00003294,51.7,48.3
E00003295,50,50
E00003296,50,50
E00003297,50.3,49.7
E00003298,50.3,49.7
E00003299,54.1,45.9
E00003300,55.4,44.6
E00003301,50.3,49.7
E00003302,50.7,49.3
E00003303,52.1,47.9
E00003304,52.3,47.7
E00003305,52.3,47.7
E00003306,52.8,47.2
E00003307,49.1,50.9
E00003308,51.3,48.7
E00003309,52.2,47.8
E00003310,51.9,48.1
E00003311,51.9,48.1
E00003312,52.2,47.8
E00003313,51.6,48.4
E00003314,50,50
E00003315,52.2,47.8
E00003316,54,46
E00003318,51.8,48.2
E00003319,50.9,49.1
E00003320,50,50
E00003321,52.3,47.7
E00003322,52.1,47.9
E00003323,52,48
E00003324,52.5,47.5
E00003325,49.9,50.1
E00003326,48.7,51.3
E00003327,52.7,47.3
E00003328,50.5,49.5
E00003331,51.5,48.5
E00003332,51.5,48.5
E00003345,49.4,50.6
E00003493,55.9,44.1
E00003494,54.7,45.3
E00003495,49,51
E00003496,52.5,47.5
E00003497,49.6,50.4
E00003498,53.7,46.3
E00003499,52.2,47.8
E00003500,51.6,48.4
E00003501,54.3,45.7
E00003502,50.8,49.2
E00003503,57.5,42.5
E00003504,49,51
E00003505,57.3,42.7
E00003506,54.5,45.5
E00003507,57.5,42.5
E00003508,56.4,43.6
E00003509,56.3,43.7
E00003510,53.1,46.9
E00003512,56.6,43.4
E00003513,55.3,44.7
E00003514,54.7,45.3
E00003516,50,50
E00003517,55.5,44.5
E00003518,50.9,49.1
E00003519,50.5,49.5
E00003520,53.4,46.6
E00003521,59,41
E00003522,52.8,47.2
E00003523,48.9,51.1
E00003524,53.6,46.4
E00003525,52.9,47.1
E00003526,49.6,50.4
E00003527,51.9,48.1
E00003528,49.4,50.6
E00003529,53.7,46.3
E00003530,48.8,51.2
E00003531,54.6,45.4
E00003532,53.8,46.2
E00003533,49.8,50.2
E00003534,50.8,49.2
E00003535,56.3,43.7
E00003536,50.4,49.6
E00003537,52.7,47.3
E00003538,54.5,45.5
E00003539,50.7,49.3
E00003543,50,50
E00003545,51.3,48.7
E00003546,50.7,49.3
E00003554,50.4,49.6
E00003555,51.9,48.1
E00003556,53,47
E00003557,55.3,44.7
E00003558,52.7,47.3
E00003559,48.4,51.6
E00003560,50.8,49.2
E00003561,54.2,45.8
E00003562,51.2,48.8
E00003563,57.4,42.6
E00003564,47.9,52.1
E00003565,53.8,46.3
E00003566,53.2,46.8
E00003567,52,48
E00003568,52.1,47.9
E00003569,49.5,50.5
E00003570,50.3,49.7
E00003595,53.6,46.4
E00003596,54.4,45.6
E00003597,51.6,48.4
E00003598,55.2,44.8
E00003644,54.3,45.7
E00003645,46.9,53.1
E00003646,50.9,49.1
E00003647,56.3,43.7
E00003648,50.5,49.5
E00003649,48.8,51.2
E00003650,49.9,50.1
E00003651,48.7,51.3
E00003653,51.1,48.9
E00003654,44.7,55.3
E00003655,49.7,50.3
E00003656,52.5,47.5
E00003657,49.8,50.2
E00003658,53.8,46.2
E00003659,51.5,48.5
E00003660,60.6,39.4
E00003661,57.2,42.8
E00003662,57.1,42.9
E00003663,51.8,48.2
