areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00003110,33.6,29.2,19.5,17.7
E00003111,16.4,35.9,21.1,26.6
E00003112,55.2,23.1,9.1,12.6
E00003113,20.5,35.2,16.4,27.9
E00003114,37.4,33,10.4,19.1
E00003115,13.1,35.7,11.9,39.3
E00003124,22.4,38.4,22.4,16.8
E00003125,23.8,23,30.3,23
E00003146,21.8,36.1,17.6,24.5
E00003147,25.4,28.9,18.4,27.2
E00003148,22.3,28.1,19.4,30.2
E00003149,36.4,27.3,18.2,18.2
E00003150,28.3,27.5,27.5,16.7
E00003151,25.8,39.2,11.7,23.3
E00003152,21.2,32.7,18.6,27.4
E00003153,21.9,30.7,21.1,26.3
E00003154,18.8,31.9,18.8,30.6
E00003155,19.6,39.2,24.5,16.8
E00003156,23.2,40,16.8,20
E00003157,24.5,32.2,16.8,26.6
E00003158,21.4,36.2,17.9,24.5
E00003159,12.7,37.3,18.3,31.7
E00003160,20.8,45,14.2,20
E00003161,33.6,37.1,17.9,11.4
E00003162,46.7,22.1,13.9,17.2
E00003163,18.7,25.4,14.9,41
E00003164,22.3,38.8,23,15.8
E00003165,14.5,36.3,17.7,31.5
E00003166,22.2,32.6,14.6,30.6
E00003167,18.7,31.3,16.4,33.6
E00003168,31.9,45.6,6.9,15.6
E00003169,24.8,48.9,10.9,15.3
E00003170,58.1,20.2,12.1,9.7
E00003171,12.2,33.9,23.5,30.4
E00003172,16.1,40.3,19.4,24.2
E00003173,21.9,27.3,19.5,31.3
E00003174,17.6,47.1,9.2,26.1
E00003176,15.5,31,24,29.5
E00003177,16.9,35.6,22,25.4
E00003178,21.8,36.1,20.2,21.8
E00003179,14.5,41.9,17.9,25.6
E00003180,14.9,35.5,18.2,31.4
E00003181,22.2,32.7,25.9,19.1
E00003182,14.8,36.2,15.4,33.6
E00003183,21.7,37.8,14.7,25.9
E00003184,30.6,38.2,12.5,18.8
E00003185,13.7,35.9,16.8,33.6
E00003186,25.8,37.5,18.3,18.3
E00003187,12.8,36.8,18.8,31.6
E00003188,27.8,40.7,18.5,13
E00003189,26.4,32,22.5,19.1
E00003190,29.9,31.7,21,17.4
E00003191,34.2,27,18,20.7
E00003192,21.4,37.3,24.6,16.7
E00003194,21.7,29.5,17.8,31
E00003195,22.4,38.8,17.8,21.1
E00003196,38.7,24,20,17.3
E00003197,22.5,23.2,19.2,35.1
