areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00003110,21,21.7,49.3,8
E00003111,14.9,17.3,59.5,8.3
E00003112,24.7,18.3,40.9,16.1
E00003113,16.9,23.1,48.1,11.9
E00003114,13.3,12.2,57.1,17.3
E00003115,19.5,16.8,50.4,13.3
E00003124,21.1,14.3,43.5,21.1
E00003125,22.5,12.4,52.7,12.4
E00003146,17.5,15.4,60.8,6.3
E00003147,22.2,13.3,49.6,14.8
E00003148,18.9,12.1,62.1,6.8
E00003149,22.2,19.1,45.7,13
E00003150,19.5,12.3,51.3,16.9
E00003151,19.8,12.9,52.6,14.7
E00003152,26.6,11.2,51,11.2
E00003153,21.1,11.8,56.6,10.5
E00003154,21.9,16.9,54.5,6.7
E00003155,20.2,24,32.8,23
E00003156,25.6,23.8,28.1,22.5
E00003157,26.2,24.1,26.2,23.6
E00003158,20.9,22.3,37,19.9
E00003159,16.8,29.7,35.7,17.8
E00003160,25.5,22,34,18.4
E00003161,20.6,25.8,34.2,19.4
E00003162,19.7,28.2,29.9,22.2
E00003163,26.3,22.6,35.3,15.8
E00003164,22.6,19.2,35.6,22.6
E00003165,25,30.6,24,20.4
E00003166,26.3,28.2,27.7,17.8
E00003167,23.1,26.2,36.4,14.4
E00003168,21.2,18.3,39.4,21.2
E00003169,19.3,25.4,38.6,16.7
E00003170,23.6,26.4,31.9,18.1
E00003171,23.9,22.9,29.8,23.4
E00003172,22.6,19,31,27.4
E00003173,23.3,31.8,24.4,20.5
E00003174,18.4,23.1,34.7,23.8
E00003176,24.6,29.1,27.6,18.6
E00003177,21.2,24.8,33.9,20
E00003178,19,25.9,29.1,25.9
E00003179,21.2,31.2,29.4,18.2
E00003180,15.6,26,34.7,23.7
E00003181,26.3,22.5,30.5,20.7
E00003182,23.3,26.5,31.1,19.2
E00003183,25.8,23.6,40.1,10.4
E00003184,27.5,19.7,30.3,22.5
E00003185,19.8,18.1,54.4,7.7
E00003186,20,24.8,44.8,10.4
E00003187,16,13.9,57.8,12.3
E00003188,21.5,12.6,53.3,12.6
E00003189,25.7,16.2,46.4,11.7
E00003190,25.8,18,41,15.2
E00003191,25.7,20.4,41.2,12.7
E00003192,17.1,18.3,52,12.6
E00003194,21.7,13,43.5,21.7
E00003195,24.8,15.3,50,9.9
E00003196,26.8,18.5,34.4,20.4
E00003197,32.4,16,30.1,21.5
E00003198,28.7,14.9,32.6,23.8
E00003199,28.1,20.8,37.1,14
E00003200,26.3,17.6,42.4,13.7
E00003201,27.1,20,35,17.9
E00003202,27.3,15.6,45.4,11.7
E00003203,21.7,17.1,45,16.3
E00003204,29.2,13.2,40.2,17.4
E00003206,39.5,7.2,32.9,20.4
E00003207,26.7,16.9,43,13.4
E00003208,33.3,22.5,16.7,27.5
E00003209,27.9,16.2,42.3,13.5
E00003210,21.2,16.1,42.3,20.4
E00003211,25.7,20.9,32.6,20.9
E00003212,36.9,18,25.2,19.8
E00003213,23.6,13.9,46.5,16
E00003214,22.6,24.5,40.6,12.3
E00003215,35.6,21.3,25.9,17.2
E00003216,22.7,16.2,45.5,15.6
E00003217,31.4,16.3,39.2,13.1
E00003218,30.3,18.8,35.2,15.8
E00003219,27.4,13.1,41.7,17.9
E00003220,28.3,12.6,43.4,15.7
E00003221,21.7,16.1,50.9,11.2
E00003222,18.5,21.2,45.2,15.1
E00003223,23,19,46,11.9
E00003224,22.4,11.5,45.5,20.5
E00003225,24.3,22.4,38.3,15
E00003226,23.4,16.9,48.4,11.3
E00003227,28.6,21.4,37.5,12.5
E00003228,28.6,13.2,44.5,13.7
E00003229,27.2,15.2,46.2,11.4
E00003230,22.1,12.7,54.5,10.8
E00003231,15.7,15.7,54.9,13.7
E00003237,26.4,13.8,50.4,9.4
E00003238,13.3,12.7,60.7,13.3
E00003239,21.2,10.1,57.6,11.1
E00003240,23.6,20.9,46.6,8.8
E00003267,26.6,14.6,46.2,12.6
E00003268,17.5,18.4,53.9,10.1
E00003269,25.7,12.6,49.2,12.6
E00003270,21.5,15.8,51,11.7
E00003271,19.3,17,53.3,10.4
E00003272,21.4,10.3,57.6,10.7
E00003273,26.8,20.5,40.5,12.1
E00003275,23.1,16.2,46.9,13.8
E00003276,18.9,20.7,51.1,9.3
E00003277,25.1,12.8,51.9,10.2
E00003278,23,15.8,57,4.2
E00003279,25.9,18.4,44.9,10.9
E00003285,21,16.8,38.7,23.5
E00003286,16.4,15.8,59.9,7.9
E00003287,15.2,17.5,57.3,9.9
E00003288,19.3,17.5,51.5,11.7
E00003289,20.3,16.8,54.5,8.4
E00003290,15.6,17.6,59.3,7.5
E00003291,17,16.3,48.3,18.4
E00003292,26.2,12.3,46.2,15.4
E00003293,27.1,22.7,38.7,11.6
E00003294,14.8,10.9,57,17.2
E00003295,24.6,15.6,48.6,11.2
E00003296,17.3,12.9,64,5.8
E00003297,18.2,21.2,48.2,12.4
E00003298,19.2,14.4,57.5,8.9
E00003299,27.7,19,42.3,10.9
E00003300,24.9,24.3,36.5,14.4
E00003301,12.7,19.3,56.4,11.6
E00003302,16.5,16.5,53.8,13.3
E00003303,16,21.5,53.5,9
E00003304,21.4,15.2,50.9,12.5
E00003305,21.1,21.7,45.3,11.8
E00003306,20.9,16,50.3,12.9
E00003307,21.1,15.7,52.4,10.8
E00003308,23.2,22.6,37.8,16.5
E00003309,19.1,19.1,42.6,19.1
E00003310,16.2,25.1,48,10.6
E00003311,26.2,13.5,49.6,10.6
E00003312,22,14.5,50,13.4
E00003313,17.5,24.7,44.8,13
E00003314,19.5,17.8,52.3,10.3
E00003315,24,15.1,52.6,8.3
E00003316,20.7,18.6,51.5,9.3
E00003318,29.1,15.2,42.4,13.3
E00003319,23.4,19.7,45.7,11.2
E00003320,26.1,16.1,41,16.8
E00003321,22.9,26.1,37.3,13.7
E00003322,24.6,23.8,44.4,7.1
E00003323,27.4,13,46.6,13
E00003324,19.6,16.9,52.7,10.8
E00003325,20.9,18.9,52.7,7.4
E00003326,15.7,16.9,58.1,9.3
E00003327,25.9,14.7,53.4,6
E00003328,24.6,14,49.7,11.7
E00003331,24.8,19.5,45.6,10.1
E00003332,21.6,14.4,54.1,9.9
E00003345,23.7,14.1,50,12.2
E00003493,37.8,21,21.7,19.6
E00003494,32.5,25.2,23.6,18.7
E00003495,25.7,14.9,45.5,13.9
E00003496,30.2,21.9,36.1,11.8
E00003497,16,20.8,47.2,16
E00003498,31.4,17.3,40.9,10.5
E00003499,32.8,16.8,28.5,21.9
E00003500,20.8,16,47.2,16
E00003501,34.4,24.4,18.3,22.9
E00003502,24.5,29,31.6,14.8
E00003503,32.1,24.5,27,16.4
E00003504,24.9,27.7,33.5,13.9
E00003505,34.6,27.2,24.7,13.6
E00003506,43.1,16.8,21.9,18.2
E00003507,29.4,15.6,37.6,17.4
E00003508,27.1,29.4,24.8,18.7
E00003509,29,19.6,28.3,23.2
E00003510,22.3,28.3,37.3,12
E00003512,33.1,23.5,27.2,16.2
E00003513,32.4,26.9,23.6,17
E00003514,29.9,25.9,21.8,22.4
E00003516,26.2,21.5,31.5,20.8
E00003517,20.8,30.2,36.5,12.6
E00003518,30.9,21.1,30.3,17.7
E00003519,28.6,23.3,30.1,18
E00003520,21.7,12.4,47.2,18.6
E00003521,30.3,29.1,24.2,16.4
E00003522,22.4,19.4,37.1,21.1
E00003523,27.8,21.5,32.6,18.1
E00003524,24.5,22.8,37.6,15.2
E00003525,20,25.2,36.3,18.5
E00003526,27.6,25,27.6,19.9
E00003527,33.3,17.4,28.8,20.5
E00003528,28.8,21.8,32.1,17.3
E00003529,35.6,20.8,26.8,16.8
E00003530,33.7,28.6,22.4,15.3
E00003531,33,21.9,30.4,14.7
E00003532,26.1,18,35.1,20.7
