areacd,in_full_time_education-001,in_full_time_education-002
E00003110,18.7,81.3
E00003111,23.7,76.3
E00003112,14.9,85.1
E00003113,15.2,84.8
E00003114,13,87
E00003115,21.1,78.9
E00003124,17.8,82.2
E00003125,17.6,82.4
E00003146,21.7,78.3
E00003147,22.7,77.3
E00003148,23,77
E00003149,17,83
E00003150,14.5,85.5
E00003151,15.6,84.4
E00003152,20.9,79.1
E00003153,20.4,79.6
E00003154,24.5,75.5
E00003155,13.6,86.4
E00003156,15.4,84.6
E00003157,19,81
E00003158,22.8,77.2
E00003159,23.2,76.8
E00003160,12.1,87.9
E00003161,15.8,84.2
E00003162,22.3,77.7
E00003163,24.5,75.5
E00003164,14,86
E00003165,20.1,79.9
E00003166,23.9,76.1
E00003167,20.9,79.1
E00003168,13.9,86.1
E00003169,10.9,89.1
E00003170,17.6,82.4
E00003171,21.1,78.9
E00003172,18.8,81.3
E00003173,22.1,77.9
E00003174,15.4,84.6
E00003176,21.6,78.4
E00003177,22.1,77.9
E00003178,22.3,77.7
E00003179,23.6,76.4
E00003180,16.7,83.3
E00003181,14.4,85.6
E00003182,18.5,81.5
E00003183,14.2,85.8
E00003184,15.2,84.8
E00003185,20.9,79.1
E00003186,15.7,84.3
E00003187,18.9,81.1
E00003188,10.8,89.2
E00003189,17.8,82.2
E00003190,21.7,78.3
E00003191,21.5,78.5
E00003192,19.5,80.5
E00003194,20.6,79.4
E00003195,22.5,77.5
E00003196,19.8,80.2
E00003197,24.1,75.9
E00003198,25.3,74.7
E00003199,22.8,77.2
E00003200,19,81
E00003201,17.4,82.6
E00003202,21,79
E00003203,21.6,78.4
E00003204,21.2,78.8
E00003206,21.4,78.6
E00003207,22.4,77.6
E00003208,32.8,67.2
E00003209,21.8,78.2
E00003210,24.9,75.1
E00003211,22.8,77.2
E00003212,28.3,71.7
E00003213,21.9,78.1
E00003214,19.2,80.8
E00003215,22,78
E00003216,23,77
E00003217,20.1,79.9
E00003218,23.6,76.4
E00003219,17.1,82.9
E00003220,17.9,82.1
E00003221,16.5,83.5
E00003222,15.2,84.8
E00003223,18.1,81.9
E00003224,22.7,77.3
E00003225,16,84
E00003226,13.6,86.4
E00003227,15.1,84.9
E00003228,20,80
