areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00003361,33.3,33.3,30.6,2.7,0
W00003362,22.8,42.5,33.1,1.6,0
W00003363,16.8,55.8,26.3,1.1,0
W00003364,49.6,32.5,17.1,0,0.8
W00003365,53.1,30.1,16.8,0,0
W00003366,52.7,31.3,12.2,3.1,0.8
W00003367,36.7,33.6,28.9,0.8,0
W00003368,26.8,44.2,26.8,2.2,0
W00003369,45,25.8,26.7,2.5,0
W00003370,49.2,30.8,14.6,3.8,1.5
W00003372,52.9,35.7,10.2,1.3,0
W00003373,53.6,33.3,10.7,2.4,0
W00003374,16,42.9,37.8,3.4,0
W00003375,44.9,44.2,9.4,1.4,0
W00003376,45.8,29,23.7,1.5,0
W00003377,46.5,35.1,15.8,2.6,0
W00003378,35.6,26.5,34.8,3,0
W00003379,36.1,32.8,28.6,2.5,0
W00003380,32.2,28.7,37.1,1.4,0.7
W00003381,25.3,25.3,47.5,2,0
W00003382,42.2,33.6,23.4,0,0.8
W00003383,54.1,41.3,4.6,0,0
W00003384,45.1,38.7,14.1,1.4,0.7
W00003385,37.4,46.6,14.5,1.5,0
W00003386,33.6,37.9,26.7,1.7,0
W00003387,43.4,32.2,22.4,2.1,0
W00003388,28,39,30.5,2.5,0
W00003389,32.6,35.7,24.8,7,0
W00003390,42.6,36.5,16.5,4.3,0
W00003391,38.4,36,23.2,2.4,0
W00003392,43.5,28.3,26.8,0.7,0.7
W00003393,45.9,32.3,18,3.8,0
W00003394,45.1,34.5,16.8,3.5,0
W00003395,51.6,37.3,11.1,0,0
W00003396,53.4,27.7,16.9,2,0
W00003397,42.2,41.4,14.8,1.6,0
W00003398,34.9,38.8,24,2.3,0
W00003414,51.3,32.5,13.7,2.6,0
W00003415,36.6,37.3,23.9,2.1,0
W00003416,47.7,36.2,14.6,1.5,0
W00003418,29.3,32.5,35.8,1.6,0.8
W00003419,38.5,26.2,35.4,0,0
W00003422,36,33.6,26.4,4,0
W00003423,61.2,29.3,8.6,0.9,0
W00003497,20.5,55.8,22.4,0.6,0.6
W00003498,31,35.3,32.8,0.9,0
W00003499,51.6,25.5,21,1.9,0
W00003500,34.2,36.8,23.9,3.4,1.7
W00003501,34.5,31.9,31.9,1.7,0
W00003502,36.2,48,14.2,1.6,0
W00003503,55.3,29.5,12.9,2.3,0
W00003504,51.5,35.8,12.7,0,0
W00003505,23.5,41.7,29.6,4.3,0.9
W00003506,38.2,30,31.8,0,0
W00003507,35.2,44,17.6,2.4,0.8
W00003508,44.2,38.9,15.9,0.9,0
W00003509,23.8,51.6,23,0,1.6
W00003510,51.4,21.5,24.3,2.8,0
W00003511,57.9,28.6,12.7,0.8,0
W00003512,21.3,32.5,41.3,3.8,1.3
W00003513,65.1,24.8,10.1,0,0
W00003514,44.9,36.1,16.3,2.7,0
W00003515,49.1,31.8,18.2,0,0.9
W00003516,52.3,27,20.7,0,0
W00003517,68.1,27.5,4.3,0,0
W00003518,54.4,36.8,8.8,0,0
W00003519,7.4,41.1,50.5,1.1,0
W00003520,43.1,34.5,18.1,4.3,0
W00003521,40,40.8,18.4,0.8,0
W00003522,25.5,39.6,28.3,5.7,0.9
W00003523,38.2,38.2,22.7,0.9,0
W00003524,39.3,34.2,23.1,3.4,0
W00003525,42.3,35.4,20,2.3,0
W00003526,41.8,45.4,12.8,0,0
W00003527,40.2,38.6,20.5,0.8,0
W00003528,48,32.4,17.9,1.7,0
W00003529,43.6,35.6,16.8,4,0
W00003530,51.9,34.9,9.3,2.3,1.6
W00003533,32,42.9,23.8,1.4,0
W00003534,31.2,31.9,34.8,2.1,0
W00003535,39.4,35.2,21.8,2.1,1.4
W00003536,41,37.3,20.1,1.5,0
W00003537,42.2,40.1,17,0.7,0
W00003538,48.2,38.8,12.9,0,0
W00003539,59.1,26.8,12.1,1.3,0.7
W00003540,33,31.1,33,2.9,0
W00003542,19.9,41.6,33.5,3.7,1.2
W00003543,35.2,23.4,34.4,3.1,3.9
W00003544,20.8,56.8,19.2,3.2,0
W00003545,26.2,23.3,45.6,4.9,0
W00003546,48.4,27,24.6,0,0
W00003547,43.5,30.5,25.2,0.8,0
W00003548,25.8,32.5,39.2,2.5,0
W00003549,9.5,54.3,31.9,4.3,0
W00003550,38.4,33.6,27.2,0.8,0
W00003552,41.1,35.5,22.6,0.8,0
W00003553,38.6,35.4,22,3.9,0
W00003554,35,41,19.7,4.3,0
W00003555,35,27.5,34.2,3.3,0
W00003556,31.5,40.5,26.1,1.8,0
W00003557,44.9,37.3,17.8,0,0
W00003558,9.2,29.6,61.2,0,0
W00003559,66.7,22.5,8.5,2.3,0
W00003560,48.5,30.9,19.1,0.7,0.7
W00003561,52.4,33.6,12.6,1.4,0
W00003562,61.3,26.4,11.3,0.9,0
W00003563,69.4,23.9,6.7,0,0
W00003564,22.2,46.4,28.1,3.3,0
W00003565,44.2,31.9,21,2.9,0
W00003566,65,22.3,9.7,2.9,0
W00003567,57.4,30.6,12,0,0
W00003568,30.5,50.3,18.3,1,0
W00003569,61.3,33.9,4.8,0,0
W00003571,42.9,37.9,19.3,0,0
W00003572,24.5,54.5,20,0.9,0
W00003573,52,38.7,8.9,0.4,0
W00003574,55.6,37,7.4,0,0
W00003575,58.4,26.3,15.3,0,0
W00003576,61,30.1,7.4,1.5,0
W00003577,26.8,59.2,12.3,0.6,1.1
W00003578,72.1,23.8,4.1,0,0
W00003579,50.4,37.4,10.6,1.6,0
W00003580,38.8,36.4,23.1,0.8,0.8
W00003581,36.5,38,23.6,1.9,0
W00003582,47.6,39.3,11.7,0.7,0.7
W00003583,69.2,25.3,5.5,0,0
W00003584,75.9,17.9,5.4,0.9,0
W00003585,44.9,34.6,18.1,2.4,0
W00003586,65.2,25.5,8.5,0.7,0
W00003587,62.8,25.6,10.3,1.3,0
W00003588,57.1,34,8.8,0,0
W00003589,59,29.9,11.1,0,0
W00003590,48.9,28.2,22.1,0.8,0
W00003591,43,42.1,12.3,2.6,0
W00003592,45,35.9,16.8,2.3,0
W00003594,54,38.5,6.9,0.6,0
W00003595,50,37.1,12.1,0.9,0
W00003596,42.5,37,18.9,0,1.6
W00003597,59.3,30.1,8,2.7,0
W00003598,66.9,21.5,11.6,0,0
W00003599,42,36.4,21,0.7,0
W00003600,61.9,25.7,11.5,0.9,0
W00003601,64.2,25.8,6.7,2.5,0.8
W00003632,49.1,40.6,8.5,0.6,1.2
W00003633,46.3,36.6,16.3,0,0.8
W00003634,61.7,30,6.7,1.7,0
W00003635,56.7,32.3,9.4,1.6,0
W00003657,51,37.8,10.5,0.7,0
W00003658,54.2,32.5,11.4,1.8,0
W00003659,39.7,33.1,25.6,1.7,0
W00003660,64.1,29.1,6.8,0,0
W00003661,65.3,27.4,7.3,0,0
W00003662,57.5,30,10,2.5,0
W00003665,48.5,41.5,9.4,0.6,0
W00003666,39.4,40.9,18.9,0.8,0
W00003667,39.7,41.2,17.6,1.5,0
W00003668,42.5,40.8,14.2,2.5,0
W00003669,27.1,42.1,27.8,3,0
W00003679,63.6,25.7,9.3,1.4,0
W00003680,46.9,32.8,18.8,1.6,0
W00003711,52.7,30.3,14.9,2,0
W00003712,49,34.6,15,1.3,0
W00003713,50.4,40.2,6.8,1.7,0.9
W00003714,30.4,56.9,10.8,2,0
W00003715,65.7,22.7,11,0.6,0
W00003716,63.2,26.4,10.3,0,0
W00003717,34.8,37.1,24.2,2.3,1.5
W00003718,44,26.7,27.3,1.3,0.7
W00003719,57.8,26.1,15.5,0.6,0
W00003720,50.9,43,4.4,0,1.8
W00003721,62.5,23.8,13.1,0.6,0
W00003722,51.7,36.4,9.3,2.6,0
W00003723,49,33.8,15.9,1.3,0
W00003724,36.8,27.2,34.2,1.8,0
W00003725,35.5,46,15.3,2.4,0.8
W00003743,48.3,37.6,11.4,2.7,0
W00003744,39.7,44.3,14.5,1.5,0
W00003745,64.1,29.6,5.6,0.7,0
W00003746,62.9,19.4,14.5,1.6,1.6
W00003747,62.2,26.2,11,0.6,0
W00003748,47.4,28.9,20.2,3.5,0
W00003749,45.6,41.7,12.1,0.5,0
W00003750,39.9,30.8,28.7,0.7,0
W00003751,41.6,35,22.6,0.7,0
W00003752,51.6,31.7,14.3,2.5,0
W00003753,36,39.5,21.9,1.8,0.9
W00003754,31.1,32.1,32.1,2.8,1.9
W00003755,54.7,32.4,12.2,0.7,0
W00003756,12.6,54.3,31.5,1.6,0
W00003757,37.6,46.2,14.5,1.7,0
W00003758,45.9,32,21.5,0.6,0
W00003759,33.3,35,29.1,2.6,0
W00003777,73.5,20.4,5.3,0.9,0
W00003778,36.9,46.9,13.8,2.3,0
W00003779,21.1,31.3,45.8,1.8,0
W00003780,31.3,48.4,20.3,0,0
W00003781,42.9,36.1,19.5,1.5,0
W00003782,37.4,38.2,22.1,2.3,0
W00003783,62.8,23.1,14,0,0
W00003784,50.8,36.1,13.1,0,0
W00003785,44.6,27.7,25.9,1.8,0
W00003786,50.8,29.8,15.3,2.4,1.6
W00003787,56.1,28.1,14,1.8,0
W00003788,40.2,41,13.9,4.9,0
W00003789,32.6,37.2,28.7,0.8,0.8
W00003790,38.2,32.4,28.7,0.7,0
W00003791,43.2,22,24.6,10.2,0
W00003792,43.5,31.3,21.7,3.5,0
W00003793,41.2,31.7,26.1,1,0
W00003794,45.7,36.4,15.5,2.3,0
W00003795,32.5,21.1,45.6,0.9,0
W00003796,33.1,37,22.7,6.5,0.6
W00003797,35.3,39.1,23.3,2.3,0
W00003798,38.8,44.2,17.1,0,0
W00003799,42.2,36.2,19.8,1.7,0
W00003800,53.8,35.3,10.3,0.6,0
W00003801,47.6,40.3,11.3,0.8,0
W00003802,36.1,36.1,24.6,3.3,0
W00003803,27.1,33.1,36.4,3.4,0
W00003804,37.8,39.5,21,1.7,0
W00003805,33,43.1,22.9,0.9,0
W00003806,20,33.6,38.4,7.2,0.8
W00003807,15.7,32.3,50.4,1.6,0
W00003808,20.7,29.7,45.9,0.9,2.7
W00003809,25.2,28.7,41.7,3.5,0.9
W00003830,58,31.8,9.1,1.1,0
W00003831,44.3,38.3,16.8,0.7,0
W00003832,38.9,42.6,17.3,0.6,0.6
W00003833,39.5,30.7,29.8,0,0
W00003834,47.7,40.9,10.7,0.7,0
W00003835,43,43.7,11.3,2,0
W00003836,41.7,45.6,11.4,1.3,0
W00003837,53.2,30.3,15.4,1.1,0
W00003838,75.2,20.4,4.4,0,0
W00003839,53.3,36.1,9.5,0,1.2
W00003840,45.4,40,12.3,2.3,0
W00003841,32.6,49.6,16.3,0.8,0.8
W00003842,33.9,30.7,30.7,4.7,0
W00003843,41.7,28.3,29.1,0.8,0
W00003844,54.7,35.3,10,0,0
W00003845,46.2,23.5,27.7,2.5,0
W00003846,52.8,37,9.4,0.8,0
W00003847,51.7,31.1,15.2,2,0
W00003848,51.7,36.8,9.1,1,1.4
W00003849,44.4,30.1,25.6,0,0
W00003850,38.7,36.3,22.6,2.4,0
W00003851,47.6,36.5,13.5,2.4,0
W00003852,23.2,42.4,31.2,2.4,0.8
W00003853,27.3,30.9,38.2,3.6,0
W00003854,37.6,44.4,15.4,0,2.6
W00003855,63.1,27,8.2,1.6,0
W00003858,55.6,31,12.7,0.7,0
W00003860,39.7,38.1,21.4,0.8,0
W00003861,37.9,40.7,20.7,0.7,0
W00003863,27.3,43.6,27.3,1.8,0
W00003884,54.8,36.1,8.7,0.4,0
W00003885,37.8,41.7,17.9,2.6,0
W00003886,58.9,29.8,10.7,0.6,0
W00003887,48.2,32.6,18.4,0.7,0
W00003888,48.9,33.1,16.9,1.1,0
W00003889,61.3,29,9.7,0,0
W00003890,52.1,29.3,17.4,0,1.2
