areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00003361,27.9,22.4,36.7,12.9
W00003362,28,13.6,31.2,27.2
W00003363,11.6,4.2,76.8,7.4
W00003364,42.1,35.5,6.6,15.7
W00003365,46,33.6,7.1,13.3
W00003366,52.3,30,10.8,6.9
W00003367,34.4,26.6,23.4,15.6
W00003368,22.2,13.3,25.9,38.5
W00003369,43,18.2,20.7,18.2
W00003370,42.6,29.5,7.8,20.2
W00003372,68.8,22.9,0.6,7.6
W00003373,49.4,26.5,7.2,16.9
W00003374,15,16.7,58.3,10
W00003375,57.9,15,10.7,16.4
W00003376,41.7,26.8,18.9,12.6
W00003377,41.6,30.1,8,20.4
W00003378,28.6,18,39.8,13.5
W00003379,22.4,14.7,51.7,11.2
W00003380,20.1,17.4,25.7,36.8
W00003381,13.3,15.3,55.1,16.3
W00003382,41.5,33.1,13.8,11.5
W00003383,58.6,34.2,0.9,6.3
W00003384,45.1,35.9,2.1,16.9
W00003385,46.6,27.8,4.5,21.1
W00003386,21.6,21.6,44,12.9
W00003387,33.6,28,22.4,16.1
W00003388,19.1,12.2,55.7,13
W00003389,19.7,19.7,50.8,9.8
W00003390,40.9,38.3,4.3,16.5
W00003391,38.7,27.4,21.8,12.1
W00003392,28.5,29.9,28.5,13.1
W00003393,33.1,26.3,6.8,33.8
W00003394,46.5,41.2,0.9,11.4
W00003395,42.1,46,0.8,11.1
W00003396,61.9,20.4,6.8,10.9
W00003397,37.8,23.6,2.4,36.2
W00003398,34.1,24,11.6,30.2
W00003414,47,30.8,12,10.3
W00003415,38.3,34,2.1,25.5
W00003416,54.3,24.8,10.1,10.9
W00003418,21.8,25,37.9,15.3
W00003419,37.1,16.7,38.6,7.6
W00003422,32.5,14.3,44.4,8.7
W00003423,49.8,40.3,1.3,8.7
W00003497,29.3,24.8,11.5,34.4
W00003498,31,29.3,27.6,12.1
W00003499,48.1,37.2,4.5,10.3
W00003500,37.3,28,22.9,11.9
W00003501,29.2,30.8,27.5,12.5
W00003502,38.6,33.1,5.5,22.8
W00003503,54.2,26.7,6.1,13
W00003504,52.2,32.8,6.7,8.2
W00003505,16.5,6.1,70.4,7
W00003506,34.2,18,35.1,12.6
W00003507,39.5,29,19.4,12.1
W00003508,45.5,26.8,4.5,23.2
W00003509,32.8,16.4,41.8,9
W00003510,37,21.9,10.3,30.8
W00003511,46,35.7,3.2,15.1
W00003512,20.9,10.8,13.9,54.4
W00003513,45,29.4,3.7,22
W00003514,37.9,24.8,9,28.3
W00003515,46.4,28.2,1.8,23.6
W00003516,37.5,33,8,21.4
W00003517,58,37,0.7,4.3
W00003518,55.8,32.7,6.2,5.3
W00003519,12.8,4.3,76.6,6.4
W00003520,41.2,30.7,11.4,16.7
W00003521,29.6,20,19.2,31.2
W00003522,17.1,18,51.4,13.5
W00003523,34.5,26.4,23.6,15.5
W00003524,39.7,36.2,7.8,16.4
W00003525,43.3,26.8,18.1,11.8
W00003526,47.9,26.1,10.6,15.5
W00003527,39.8,24.2,19.5,16.4
W00003528,42.4,36,10.5,11
W00003529,40.5,29.1,11.5,18.9
W00003530,43,31.3,12.5,13.3
W00003533,31.1,23,18.2,27.7
W00003534,27.9,14.3,32.9,25
W00003535,44.7,19.9,20.6,14.9
W00003536,45.9,26.7,2.2,25.2
W00003537,40.1,38.2,3.3,18.4
W00003538,47.9,18.1,28.5,5.6
W00003539,53.7,35.6,2.7,8.1
W00003540,21.2,25,43.3,10.6
W00003542,31.3,16.9,23.1,28.8
W00003543,40.8,16,12,31.2
W00003544,38.7,23.4,11.3,26.6
