areacd,sex-001,sex-002
W00003361,51.3,48.7
W00003362,51.6,48.4
W00003363,54.4,45.6
W00003364,48.6,51.4
W00003365,49.7,50.3
W00003366,53.5,46.5
W00003367,51.3,48.7
W00003368,49.4,50.6
W00003369,49.8,50.2
W00003370,53.4,46.6
W00003372,54.3,45.7
W00003373,51.7,48.3
W00003374,47.9,52.1
W00003375,50.8,49.2
W00003376,52,48
W00003377,50.7,49.3
W00003378,55.1,44.9
W00003379,54.3,45.7
W00003380,50,50
W00003381,53.3,46.7
W00003382,50.3,49.7
W00003383,50,50
W00003384,57.3,42.7
W00003385,50.8,49.2
W00003386,52.3,47.7
W00003387,45.6,54.4
W00003388,49.8,50.2
W00003389,54.7,45.3
W00003390,53.9,46.1
W00003391,54.1,45.9
W00003392,53.4,46.6
W00003393,48,52
W00003394,49.2,50.8
W00003395,51.9,48.1
W00003396,54.6,45.4
W00003397,47.9,52.1
W00003398,48.8,51.2
W00003414,55.1,44.9
W00003415,54.4,45.6
W00003416,50.8,49.2
W00003418,50,50
W00003419,49.5,50.5
W00003422,50.2,49.8
W00003423,49.6,50.4
W00003497,51.5,48.5
W00003498,52.7,47.3
W00003499,50.8,49.2
W00003500,50.3,49.7
W00003501,47.7,52.3
W00003502,51.2,48.8
W00003503,55.2,44.8
W00003504,49.5,50.5
W00003505,55.1,44.9
W00003506,51.7,48.3
W00003507,55.7,44.3
W00003508,52.3,47.7
W00003509,51.4,48.6
W00003510,50.7,49.3
W00003511,56.6,43.4
W00003512,43.3,56.7
W00003513,50.6,49.4
W00003514,50,50
W00003515,55.3,44.7
W00003516,48.9,51.1
W00003517,52.3,47.7
W00003518,57.2,42.8
W00003519,47.7,52.3
W00003520,46.3,53.7
W00003521,51.3,48.7
W00003522,57,43
W00003523,54.2,45.8
W00003524,53.6,46.4
W00003525,51.2,48.8
W00003526,50.7,49.3
W00003527,45.4,54.6
W00003528,53.9,46.1
W00003529,51.6,48.4
W00003530,53.8,46.2
W00003533,47.5,52.5
W00003534,50.3,49.7
W00003535,51.1,48.9
W00003536,48,52
W00003537,48.7,51.3
W00003538,50.2,49.8
W00003539,50,50
W00003540,55.4,44.6
W00003542,48.2,51.8
W00003543,50,50
W00003544,49.4,50.6
W00003545,50.7,49.3
W00003546,54,46
W00003547,53.1,46.9
W00003548,53.9,46.1
W00003549,53.2,46.8
W00003550,48.8,51.2
W00003552,48.6,51.4
W00003553,52.9,47.1
W00003554,51.1,48.9
W00003555,55.6,44.4
W00003556,50.8,49.2
W00003557,49.6,50.4
W00003558,44.7,55.3
W00003559,51.9,48.1
W00003560,52.7,47.3
W00003561,52.4,47.6
W00003562,53.6,46.4
W00003563,46.9,53.1
W00003564,52.9,47.1
W00003565,48.9,51.1
W00003566,51.2,48.8
W00003567,48.9,51.1
W00003568,55.4,44.6
W00003569,52.8,47.2
W00003571,50.9,49.1
W00003572,61.5,38.5
W00003573,50,50
W00003574,53.7,46.3
W00003575,47.5,52.5
W00003576,49.5,50.5
W00003577,50.2,49.8
W00003578,49.3,50.7
W00003579,50.5,49.5
W00003580,48,52
W00003581,56.1,43.9
W00003582,49.8,50.2
W00003583,53.8,46.2
W00003584,52.8,47.2
W00003585,56.1,43.9
W00003586,54.8,45.2
W00003587,50.5,49.5
W00003588,51.9,48.1
W00003589,51.8,48.2
W00003590,51.9,48.1
W00003591,47.7,52.3
W00003592,53.2,46.8
W00003594,49.6,50.4
W00003595,52.2,47.8
W00003596,55.2,44.8
W00003597,53,47
W00003598,51.9,48.1
W00003599,52.5,47.5
W00003600,51.1,48.9
W00003601,51.1,48.9
W00003632,51.4,48.6
W00003633,49.8,50.2
W00003634,51.9,48.1
W00003635,50.5,49.5
W00003657,52.4,47.6
W00003658,52.3,47.7
W00003659,50.8,49.2
W00003660,50,50
W00003661,54.9,45.1
W00003662,51.8,48.2
W00003665,50.6,49.4
W00003666,47.2,52.8
W00003667,54.7,45.3
W00003668,52.6,47.4
W00003669,52.3,47.7
W00003679,51.2,48.8
W00003680,49.7,50.3
W00003711,51.6,48.4
W00003712,48.6,51.4
W00003713,46.6,53.4
W00003714,47.3,52.7
W00003715,55.9,44.1
W00003716,49.5,50.5
W00003717,52.1,47.9
W00003718,53.4,46.6
W00003719,52.7,47.3
W00003720,54.3,45.7
W00003721,51.8,48.2
W00003722,49.8,50.2
W00003723,50.3,49.7
W00003724,55.7,44.3
W00003725,51.7,48.3
W00003743,50.3,49.7
W00003744,52.6,47.4
W00003745,48,52
W00003746,47.9,52.1
W00003747,49.5,50.5
W00003748,52,48
W00003749,50.5,49.5
W00003750,54.2,45.8
W00003751,48.9,51.1
W00003752,50.8,49.2
W00003753,54.9,45.1
W00003754,53.7,46.3
W00003755,47.9,52.1
W00003756,57.6,42.4
W00003757,50.2,49.8
W00003758,49.9,50.1
W00003759,48.8,51.2
W00003777,53.8,46.2
W00003778,50.3,49.7
W00003779,51,49
W00003780,47.8,52.2
W00003781,50.6,49.4
W00003782,54.8,45.2
W00003783,48.4,51.6
W00003784,54,46
W00003785,51,49
W00003786,54.7,45.3
W00003787,50.7,49.3
W00003788,49.5,50.5
W00003789,54.2,45.8
W00003790,55.4,44.6
W00003791,55.4,44.6
W00003792,54.4,45.6
W00003793,51.3,48.7
W00003794,53.6,46.4
W00003795,48.9,51.1
W00003796,51.5,48.5
W00003797,49.1,50.9
W00003798,48.2,51.8
W00003799,49.4,50.6
W00003800,54.2,45.8
W00003801,52,48
W00003802,47.9,52.1
W00003803,50,50
W00003804,51.7,48.3
W00003805,52.8,47.2
W00003806,55,45
W00003807,52.5,47.5
W00003808,51.6,48.4
W00003809,50.2,49.8
W00003830,49.5,50.5
W00003831,53,47
W00003832,51.7,48.3
W00003833,51.8,48.2
W00003834,51.3,48.7
W00003835,50.4,49.6
W00003836,52.1,47.9
W00003837,49,51
W00003838,52.5,47.5
W00003839,48.5,51.5
W00003840,52.2,47.8
W00003841,57.3,42.7
W00003842,50.8,49.2
W00003843,52.9,47.1
W00003844,55.1,44.9
W00003845,48.2,51.8
W00003846,49.2,50.8
W00003847,51.1,48.9
W00003848,49.9,50.1
W00003849,52.6,47.4
W00003850,51.9,48.1
W00003851,48.9,51.1
W00003852,47.5,52.5
W00003853,47.7,52.3
W00003854,44.9,55.1
