areacd,heating_type_3a-001,heating_type_3a-002
W00003361,0,100
W00003362,2.4,97.6
W00003363,0,100
W00003364,0,100
W00003365,0.9,99.1
W00003366,0,100
W00003367,0.8,99.2
W00003368,0,100
W00003369,0,100
W00003370,0,100
W00003372,0.6,99.4
W00003373,0,100
W00003374,0,100
W00003375,1.4,98.6
W00003376,0.8,99.2
W00003377,1.8,98.2
W00003378,2.2,97.8
W00003379,0.8,99.2
W00003380,0.7,99.3
W00003381,0,100
W00003382,1.6,98.4
W00003383,0,100
W00003384,0,100
W00003385,1.6,98.4
W00003386,0.9,99.1
W00003387,0.7,99.3
W00003388,0,100
W00003389,0.8,99.2
W00003390,0.9,99.1
W00003391,0.8,99.2
W00003392,0,100
W00003393,0,100
W00003394,0,100
W00003395,0,100
W00003396,0,100
W00003397,0,100
W00003398,0,100
W00003414,1.7,98.3
W00003415,0.7,99.3
W00003416,1.5,98.5
W00003418,1.6,98.4
W00003419,1.6,98.4
W00003422,0,100
W00003423,0.4,99.6
W00003497,0,100
W00003498,0.9,99.1
W00003499,0,100
W00003500,0.9,99.1
W00003501,0,100
W00003502,0,100
W00003503,0.8,99.2
W00003504,0.7,99.3
W00003505,0,100
W00003506,0.9,99.1
W00003507,0,100
W00003508,0,100
W00003509,0.8,99.2
W00003510,1.4,98.6
W00003511,0.8,99.2
W00003512,1.3,98.7
W00003513,1.8,98.2
W00003514,0,100
W00003515,1.8,98.2
W00003516,0,100
W00003517,0,100
W00003518,0,100
W00003519,0,100
W00003520,0,100
W00003521,0.8,99.2
W00003522,0,100
W00003523,0,100
W00003524,0,100
W00003525,0.8,99.2
W00003526,0,100
W00003527,2.3,97.7
W00003528,0.6,99.4
W00003529,1.3,98.7
W00003530,0,100
W00003533,0,100
W00003534,0.7,99.3
W00003535,0,100
W00003536,1.5,98.5
W00003537,0,100
W00003538,0,100
W00003539,0,100
W00003540,0,100
W00003542,0.6,99.4
W00003543,3.2,96.8
W00003544,0.8,99.2
W00003545,3,97
W00003546,0.8,99.2
W00003547,1.5,98.5
W00003548,0.9,99.1
W00003549,0.9,99.1
W00003550,0.8,99.2
W00003552,0.8,99.2
W00003553,0.8,99.2
W00003554,0.9,99.1
W00003555,0.8,99.2
W00003556,0,100
W00003557,0.8,99.2
W00003558,0,100
W00003559,2.3,97.7
W00003560,0,100
W00003561,0,100
W00003562,0.9,99.1
W00003563,1.5,98.5
W00003564,0,100
W00003565,1.4,98.6
W00003566,0,100
W00003567,1,99
W00003568,0.5,99.5
W00003569,0.5,99.5
W00003571,0,100
W00003572,0,100
W00003573,0,100
W00003574,1.1,98.9
W00003575,0.7,99.3
W00003576,0,100
W00003577,1.7,98.3
W00003578,1.6,98.4
W00003579,0.8,99.2
W00003580,2.5,97.5
W00003581,0,100
W00003582,0,100
W00003583,3.3,96.7
W00003584,1.8,98.2
W00003585,1.6,98.4
W00003586,0,100
W00003587,0,100
W00003588,0.7,99.3
W00003589,0,100
W00003590,2.3,97.7
W00003591,0,100
W00003592,0,100
W00003594,0,100
W00003595,1.8,98.2
W00003596,0.8,99.2
W00003597,0,100
W00003598,0,100
W00003599,1.4,98.6
W00003600,0.9,99.1
W00003601,0,100
W00003632,0.6,99.4
W00003633,3.9,96.1
W00003634,1.7,98.3
W00003635,2.4,97.6
W00003657,1.4,98.6
W00003658,3,97
W00003659,0.8,99.2
W00003660,0,100
W00003661,0,100
W00003662,0.8,99.2
W00003665,0,100
W00003666,0,100
W00003667,2.3,97.7
W00003668,0,100
W00003669,0,100
W00003679,1.4,98.6
W00003680,2.3,97.7
W00003711,0,100
W00003712,0,100
W00003713,0,100
W00003714,1,99
W00003715,0,100
W00003716,0.6,99.4
W00003717,0,100
W00003718,0,100
W00003719,0.6,99.4
W00003720,0,100
W00003721,0.6,99.4
W00003722,0.7,99.3
W00003723,0,100
W00003724,0,100
W00003725,0.8,99.2
W00003743,2.6,97.4
W00003744,0.8,99.2
W00003745,0,100
W00003746,0,100
W00003747,2.3,97.7
W00003748,0,100
W00003749,0.5,99.5
W00003750,0,100
W00003751,0,100
W00003752,0,100
W00003753,0,100
W00003754,1.9,98.1
W00003755,0,100
W00003756,0.8,99.2
W00003757,0,100
W00003758,0,100
W00003759,0.9,99.1
W00003777,0,100
W00003778,0,100
W00003779,2.4,97.6
W00003780,0,100
W00003781,1.5,98.5
W00003782,0,100
W00003783,0.8,99.2
W00003784,0,100
W00003785,0,100
W00003786,0.8,99.2
W00003787,0,100
W00003788,1.7,98.3
W00003789,0.8,99.2
W00003790,1.5,98.5
W00003791,0,100
W00003792,0,100
W00003793,2,98
W00003794,0.8,99.2
W00003795,0.9,99.1
W00003796,0.6,99.4
W00003797,0.8,99.2
W00003798,1.6,98.4
W00003799,0.9,99.1
W00003800,0,100
W00003801,0,100
W00003802,0.8,99.2
W00003803,0,100
W00003804,0.9,99.1
W00003805,0,100
W00003806,0.8,99.2
W00003807,0.8,99.2
W00003808,0,100
W00003809,0.9,99.1
W00003830,1.1,98.9
W00003831,0,100
W00003832,1.2,98.8
W00003833,0,100
W00003834,0,100
W00003835,0,100
W00003836,0.4,99.6
W00003837,0.5,99.5
W00003838,0,100
W00003839,0,100
W00003840,0,100
W00003841,0,100
W00003842,0,100
W00003843,0,100
W00003844,0.7,99.3
W00003845,0,100
W00003846,0.8,99.2
W00003847,0.7,99.3
W00003848,1,99
W00003849,0.8,99.2
W00003850,0,100
W00003851,0,100
W00003852,1.6,98.4
W00003853,0.9,99.1
W00003854,0,100
W00003855,0.8,99.2
W00003858,0.7,99.3
W00003860,0,100
W00003861,0,100
W00003863,0,100
W00003884,0.4,99.6
W00003885,0,100
W00003886,0.6,99.4
W00003887,1.4,98.6
