areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00003361,28.9,71.1
W00003362,31.9,68.1
W00003363,25.5,74.5
W00003364,47.2,52.8
W00003365,50.9,49.1
W00003366,45.9,54.1
W00003367,34.3,65.7
W00003368,21.3,78.7
W00003369,30.8,69.2
W00003370,48.8,51.2
W00003372,54.7,45.3
W00003373,61.5,38.5
W00003374,32.3,67.7
W00003375,46.2,53.8
W00003376,45.6,54.4
W00003377,52.7,47.3
W00003378,38.4,61.6
W00003379,30.4,69.6
W00003380,35.3,64.7
W00003381,18.4,81.6
W00003382,47.9,52.1
W00003383,63.4,36.6
W00003384,43.7,56.3
W00003385,40.9,59.1
W00003386,45,55
W00003387,41.2,58.8
W00003388,27.4,72.6
W00003389,34.7,65.3
W00003390,41.9,58.1
W00003391,37.7,62.3
W00003392,41,59
W00003393,43.9,56.1
W00003394,48,52
W00003395,59.6,40.4
W00003396,48.5,51.5
W00003397,40.1,59.9
W00003398,38.6,61.4
W00003414,45.7,54.3
W00003415,42.6,57.4
W00003416,49.8,50.2
W00003418,40.2,59.8
W00003419,41.4,58.6
W00003422,34.4,65.6
W00003423,59.7,40.3
W00003497,34.2,65.8
W00003498,41.1,58.9
W00003499,55,45
W00003500,37.5,62.5
W00003501,42.1,57.9
W00003502,44.9,55.1
W00003503,46.1,53.9
W00003504,45.8,54.2
W00003505,27.7,72.3
W00003506,38.5,61.5
W00003507,46.5,53.5
W00003508,43.8,56.3
W00003509,42.4,57.6
W00003510,38.6,61.4
W00003511,35.9,64.1
W00003512,33.6,66.4
W00003513,41.5,58.5
W00003514,35.4,64.6
W00003515,31.5,68.5
W00003516,41.3,58.8
W00003517,62.9,37.1
W00003518,57.5,42.5
W00003519,27.5,72.5
W00003520,40.9,59.1
W00003521,32.6,67.4
W00003522,25.8,74.2
W00003523,33.8,66.2
W00003524,39.5,60.5
W00003525,54.5,45.5
W00003526,38.8,61.2
W00003527,41.8,58.2
W00003528,52.9,47.1
W00003529,42.6,57.4
W00003530,47.2,52.8
W00003533,39.9,60.1
W00003534,34.7,65.3
W00003535,41.6,58.4
W00003536,42,58
W00003537,44.9,55.1
W00003538,51.3,48.7
W00003539,57.5,42.5
W00003540,30,70
W00003542,28.4,71.6
W00003543,29.4,70.6
W00003544,40.4,59.6
W00003545,32.2,67.8
W00003546,38.3,61.7
W00003547,31.8,68.2
W00003548,31.3,68.7
W00003549,28.1,71.9
W00003550,43.3,56.7
W00003552,33.5,66.5
W00003553,39.3,60.7
W00003554,35.2,64.8
W00003555,23.4,76.6
W00003556,45,55
W00003557,43.5,56.5
W00003558,24.6,75.4
W00003559,57.1,42.9
W00003560,41.6,58.4
W00003561,54.1,45.9
W00003562,53.6,46.4
W00003563,54.6,45.4
W00003564,39.4,60.6
W00003565,43.2,56.8
W00003566,53.3,46.7
W00003567,54.3,45.7
W00003568,48.9,51.1
W00003569,57,43
W00003571,53.4,46.6
W00003572,41.1,58.9
W00003573,48.9,51.1
W00003574,55.5,44.5
W00003575,54.9,45.1
W00003576,67.5,32.5
W00003577,44.3,55.7
W00003578,58.1,41.9
W00003579,51.4,48.6
W00003580,43.8,56.3
W00003581,37.9,62.1
W00003582,51.1,48.9
W00003583,63.8,36.2
W00003584,64.3,35.7
W00003585,49.1,50.9
W00003586,56.1,43.9
W00003587,56.9,43.1
W00003588,47.9,52.1
W00003589,55.5,44.5
W00003590,45.4,54.6
W00003591,50.9,49.1
W00003592,45.8,54.2
W00003594,55.4,44.6
W00003595,51.2,48.8
W00003596,40.1,59.9
W00003597,47.9,52.1
W00003598,56,44
W00003599,49.8,50.2
W00003600,50.5,49.5
W00003601,58.8,41.2
W00003632,56,44
W00003633,48.6,51.4
W00003634,65.2,34.8
W00003635,52.7,47.3
W00003657,57,43
W00003658,64.2,35.8
W00003659,37.3,62.7
W00003660,61.1,38.9
W00003661,64.4,35.6
W00003662,52.4,47.6
W00003665,63.6,36.4
W00003666,45.8,54.2
W00003667,49.6,50.4
W00003668,39.1,60.9
W00003669,38.4,61.6
W00003679,53.1,46.9
W00003680,47.9,52.1
W00003711,48.2,51.8
W00003712,48.5,51.5
W00003713,51.8,48.2
W00003714,60.6,39.4
W00003715,60,40
W00003716,54.1,45.9
W00003717,38.7,61.3
W00003718,49.4,50.6
W00003719,47.8,52.2
W00003720,58.5,41.5
W00003721,60.7,39.3
W00003722,48.2,51.8
W00003723,48.6,51.4
W00003724,31.7,68.3
W00003725,37.9,62.1
W00003743,52,48
W00003744,50.4,49.6
W00003745,67.4,32.6
W00003746,53.1,46.9
W00003747,60.4,39.6
W00003748,53.3,46.7
W00003749,41.9,58.1
W00003750,36.7,63.3
W00003751,40.9,59.1
W00003752,52.5,47.5
W00003753,40.7,59.3
W00003754,44.8,55.2
W00003755,55.4,44.6
W00003756,32.6,67.4
W00003757,36.4,63.6
W00003758,59.1,40.9
W00003759,40.8,59.2
W00003777,63,37
W00003778,34.2,65.8
W00003779,20.8,79.2
W00003780,38.1,61.9
W00003781,36.4,63.6
W00003782,46.1,53.9
W00003783,56.1,43.9
W00003784,52.2,47.8
W00003785,39.8,60.2
W00003786,37.3,62.7
W00003787,51.7,48.3
W00003788,44,56
W00003789,37.8,62.2
W00003790,42.1,57.9
W00003791,37.1,62.9
W00003792,26.2,73.8
W00003793,32.8,67.2
W00003794,40,60
W00003795,39.7,60.3
W00003796,40.8,59.2
W00003797,40.5,59.5
W00003798,42,58
W00003799,38.2,61.8
W00003800,48.4,51.6
W00003801,53.3,46.7
W00003802,40.6,59.4
W00003803,35.3,64.7
W00003804,40.6,59.4
W00003805,43.3,56.7
W00003806,34.8,65.2
W00003807,31.8,68.2
W00003808,35,65
W00003809,33.3,66.7
W00003830,56.8,43.2
W00003831,41.6,58.4
W00003832,43.1,56.9
W00003833,41.3,58.7
W00003834,55.6,44.4
W00003835,53.3,46.7
W00003836,49.5,50.5
W00003837,50,50
W00003838,61.2,38.8
W00003839,51,49
W00003840,42.9,57.1
W00003841,37.9,62.1
W00003842,38,62
W00003843,37.4,62.6
W00003844,54,46
W00003845,42.1,57.9
W00003846,49.6,50.4
W00003847,52.2,47.8
W00003848,55.1,44.9
W00003849,47.4,52.6
W00003850,53.5,46.5
W00003851,48.3,51.7
W00003852,33.8,66.2
W00003853,38.5,61.5
W00003854,54.9,45.1
W00003855,47.9,52.1
W00003858,53.6,46.4
W00003860,44.4,55.6
W00003861,38.2,61.8
W00003863,41.1,58.9
W00003884,55.6,44.4
W00003885,40.1,59.9
W00003886,49.5,50.5
W00003887,45.7,54.3
W00003888,45.6,54.4
W00003889,60.2,39.8
W00003890,50.2,49.8
W00003891,45.6,54.4
W00003892,46.3,53.7
W00003893,26.2,73.8
W00003894,57.9,42.1
W00003895,64.9,35.1
W00003896,58.2,41.8
W00003897,62.5,37.5
W00003898,67.1,32.9
W00003899,62.9,37.1
W00003900,53.3,46.7
W00003901,42.8,57.2
W00003902,48.8,51.2
W00003903,60.3,39.7
W00003918,50.8,49.2
W00003919,50.4,49.6
W00003920,45,55
W00003921,46.4,53.6
W00003922,48.9,51.1
W00003923,55.2,44.8
W00003924,46.9,53.1
W00003925,32.7,67.3
W00003926,32,68
W00003927,22.2,77.8
W00003928,41.3,58.7
W00003930,44.6,55.4
W00003931,47.5,52.5
W00003932,40.3,59.7
W00003933,34.8,65.2
W00003934,27,73
W00003935,26.1,73.9
W00003937,40.7,59.3
W00003938,34.5,65.5
W00003939,33,67
W00003960,29.4,70.6
W00003961,50.4,49.6
W00003962,50.7,49.3
W00003963,37.6,62.4
W00003964,48.2,51.8
W00003965,24.4,75.6
W00003966,53.5,46.5
W00003967,33,67
W00003968,38.1,61.9
W00003969,37.4,62.6
W00003970,45.3,54.7
W00003971,40.3,59.7
W00003972,25.1,74.9
W00003973,45,55
W00003975,34.5,65.5
W00003976,30.3,69.7
W00003977,26.2,73.8
W00003978,33.2,66.8
W00003979,58.9,41.1
W00003980,21.4,78.6
W00003981,16.8,83.2
W00003986,32.2,67.8
W00003987,29.2,70.8
W00003992,14.5,85.5
W00003993,15.8,84.2
W00004001,35.4,64.6
W00004002,39.9,60.1
W00004003,32.1,67.9
W00004004,34,66
W00004005,33.1,66.9
W00004006,21.3,78.7
W00004007,38.9,61.1
W00004008,18.9,81.1
W00004010,32.3,67.7
W00004011,12.9,87.1
W00004012,21.4,78.6
W00004013,27.6,72.4
W00004014,9.6,90.4
W00004015,21.6,78.4
W00004016,14.2,85.8
W00004017,32.8,67.2
W00004018,22.2,77.8
W00004019,16.2,83.8
W00004020,23.7,76.3
W00004021,22.4,77.6
W00004022,21,79
W00004023,16.6,83.4
W00004025,19.5,80.5
W00004026,11.4,88.6
W00004027,19,81
W00004028,34.8,65.2
W00004030,45.2,54.8
W00004031,58,42
W00004032,51.1,48.9
W00004033,43.5,56.5
W00004034,52.8,47.2
W00004035,44.8,55.2
W00004036,35.9,64.1
W00004037,47.3,52.7
W00004038,39.5,60.5
W00004039,44.9,55.1
W00004040,25.4,74.6
W00004041,41.3,58.7
W00004042,33.9,66.1
W00004043,42.5,57.5
W00004044,37.7,62.3
W00004045,25.3,74.7
W00004046,45.1,54.9
W00004047,33.8,66.2
W00004048,42.3,57.7
W00004049,36,64
W00004050,42.2,57.8
W00004051,40,60
W00004052,56.3,43.7
W00004053,50.7,49.3
W00004054,58.3,41.7
W00004055,50,50
W00004056,33,67
W00004057,28.8,71.3
W00004058,40.7,59.3
W00004059,51,49
W00004060,56.8,43.2
W00004061,41.9,58.1
W00004062,38.2,61.8
W00004063,38.4,61.6
W00004064,48.8,51.2
W00004065,49.6,50.4
W00004066,16.4,83.6
W00004067,26.5,73.5
W00004068,23.5,76.5
W00004069,28.8,71.2
W00004070,50.5,49.5
W00004072,62.6,37.4
W00004073,46.5,53.5
W00004074,48,52
W00004075,44.1,55.9
W00004076,47.6,52.4
W00004077,36.6,63.4
W00004078,40.3,59.7
W00004079,38.1,61.9
W00004080,31.4,68.6
