areacd,in_full_time_education-001,in_full_time_education-002
W00003361,18,82
W00003362,13.3,86.7
W00003363,25.7,74.3
W00003364,22.9,77.1
W00003365,23.2,76.8
W00003366,20.6,79.4
W00003367,22.3,77.7
W00003368,18.7,81.3
W00003369,17.9,82.1
W00003370,20.1,79.9
W00003372,10.6,89.4
W00003373,16.6,83.4
W00003374,26.2,73.8
W00003375,10.2,89.8
W00003376,18,82
W00003377,20.5,79.5
W00003378,18.6,81.4
W00003379,28.6,71.4
W00003380,17.6,82.4
W00003381,16,84
W00003382,18.8,81.2
W00003383,12.7,87.3
W00003384,15.8,84.2
W00003385,15.8,84.2
W00003386,19.8,80.2
W00003387,20.1,79.9
W00003388,27.3,72.7
W00003389,25,75
W00003390,21.2,78.8
W00003391,23,77
W00003392,23.7,76.3
W00003393,24.9,75.1
W00003394,20.5,79.5
W00003395,18,82
W00003396,15.5,84.5
W00003397,18.8,81.2
W00003398,17.6,82.4
W00003414,18.7,81.3
W00003415,17.9,82.1
W00003416,12.5,87.5
W00003418,22.3,77.7
W00003419,13.4,86.6
W00003422,23.2,76.8
W00003423,18.5,81.5
W00003497,16.3,83.7
W00003498,16.4,83.6
W00003499,18.8,81.2
W00003500,17.8,82.2
W00003501,29.7,70.3
W00003502,14.5,85.5
W00003503,14.6,85.4
W00003504,16.6,83.4
W00003505,23.7,76.3
W00003506,17,83
W00003507,18.8,81.2
W00003508,23.4,76.6
W00003509,17.3,82.7
W00003510,11.6,88.4
W00003511,15.3,84.7
W00003512,15.4,84.6
W00003513,20.8,79.2
W00003514,16.1,83.9
W00003515,19.1,80.9
W00003516,16.2,83.8
W00003517,19,81
W00003518,19.5,80.5
W00003519,11.3,88.7
W00003520,26.9,73.1
W00003521,18.2,81.8
W00003522,34.2,65.8
W00003523,27.1,72.9
W00003524,18.7,81.3
W00003525,25.4,74.6
W00003526,17.4,82.6
W00003527,16.7,83.3
W00003528,21.2,78.8
W00003529,19.3,80.7
W00003530,19.5,80.5
W00003533,19.7,80.3
W00003534,22.5,77.5
W00003535,12.9,87.1
W00003536,20.5,79.5
W00003537,15.9,84.1
W00003538,15.4,84.6
W00003539,14.5,85.5
W00003540,19,81
W00003542,20.8,79.2
W00003543,26.6,73.4
W00003544,15.2,84.8
W00003545,26.6,73.4
W00003546,20.4,79.6
W00003547,23.3,76.7
W00003548,20.4,79.6
W00003549,31.5,68.5
W00003550,18.4,81.6
W00003552,20.9,79.1
W00003553,24,76
W00003554,25,75
W00003555,19.2,80.8
W00003556,23.5,76.5
W00003557,16,84
W00003558,16.3,83.7
W00003559,19.1,80.9
W00003560,22.7,77.3
W00003561,14.3,85.7
W00003562,14.6,85.4
W00003563,12.8,87.2
W00003564,24.3,75.7
W00003565,16.3,83.7
W00003566,14.3,85.7
W00003567,19.1,80.9
W00003568,18,82
W00003569,19.2,80.8
W00003571,12.9,87.1
W00003572,8.7,91.3
W00003573,17.9,82.1
W00003574,13.2,86.8
W00003575,20.9,79.1
W00003576,15.1,84.9
W00003577,20.7,79.3
W00003578,12.1,87.9
W00003579,16.2,83.8
W00003580,23.4,76.6
W00003581,24.1,75.9
W00003582,16.8,83.2
W00003583,19.4,80.6
W00003584,12.8,87.2
W00003585,15.1,84.9
W00003586,15.2,84.8
W00003587,19.8,80.2
W00003588,18.2,81.8
W00003589,13.6,86.4
W00003590,15.1,84.9
W00003591,18.7,81.3
W00003592,18.1,81.9
W00003594,17.9,82.1
W00003595,12.8,87.2
W00003596,17.5,82.5
W00003597,14,86
W00003598,12.6,87.4
W00003599,25.2,74.8
W00003600,14.3,85.7
W00003601,15.3,84.7
W00003632,18.3,81.7
W00003633,15.1,84.9
W00003634,18.6,81.4
W00003635,15.6,84.4
W00003657,19.4,80.6
W00003658,18.6,81.4
W00003659,22.1,77.9
W00003660,18,82
W00003661,16.3,83.7
W00003662,12.6,87.4
W00003665,19.8,80.2
W00003666,16.8,83.2
W00003667,23.8,76.2
W00003668,17.7,82.3
W00003669,18.6,81.4
W00003679,14.7,85.3
W00003680,16.5,83.5
W00003711,26.7,73.3
W00003712,22.5,77.5
W00003713,19,81
W00003714,14,86
W00003715,19.4,80.6
W00003716,21.3,78.8
W00003717,24,76
W00003718,15.8,84.2
W00003719,16.4,83.6
W00003720,10,90
W00003721,17.9,82.1
W00003722,24.7,75.3
W00003723,14.4,85.6
W00003724,28.1,71.9
W00003725,17.9,82.1
W00003743,17.3,82.7
W00003744,23.4,76.6
W00003745,19.6,80.4
W00003746,11.8,88.2
W00003747,17.6,82.4
W00003748,19.9,80.1
W00003749,13.9,86.1
W00003750,15.1,84.9
W00003751,18.9,81.1
W00003752,14.5,85.5
W00003753,23.6,76.4
W00003754,27.1,72.9
W00003755,14.5,85.5
W00003756,16.7,83.3
W00003757,22.1,77.9
W00003758,16.7,83.3
W00003759,25.3,74.7
W00003777,11.7,88.3
W00003778,17.2,82.8
W00003779,19.8,80.2
W00003780,16.8,83.2
W00003781,21.8,78.2
W00003782,23.9,76.1
W00003783,15.3,84.7
W00003784,19.7,80.3
W00003785,25.9,74.1
W00003786,24.5,75.5
W00003787,20.3,79.7
W00003788,20,80
W00003789,22.1,77.9
W00003790,17.8,82.2
W00003791,34.3,65.7
W00003792,23.4,76.6
W00003793,14.6,85.4
W00003794,17.6,82.4
W00003795,14.3,85.7
W00003796,25.9,74.1
W00003797,24.1,75.9
W00003798,16,84
W00003799,23.2,76.8
W00003800,15.8,84.2
W00003801,17,83
W00003802,22.4,77.6
W00003803,23.7,76.3
W00003804,19.8,80.2
W00003805,18.1,81.9
W00003806,24.7,75.3
W00003807,24.1,75.9
W00003808,40.5,59.5
W00003809,25.7,74.3
W00003830,12.5,87.5
W00003831,18.7,81.3
W00003832,17.6,82.4
W00003833,16.5,83.5
W00003834,20.2,79.8
W00003835,20.4,79.6
W00003836,17.2,82.8
W00003837,19.7,80.3
W00003838,8.1,91.9
W00003839,20.3,79.7
W00003840,17.4,82.6
W00003841,17.1,82.9
W00003842,21.2,78.8
W00003843,17.1,82.9
W00003844,18.1,81.9
W00003845,21.8,78.2
W00003846,17,83
W00003847,20,80
W00003848,17.9,82.1
W00003849,23.9,76.1
W00003850,17,83
W00003851,14.9,85.1
W00003852,15.1,84.9
W00003853,20.4,79.6
W00003854,18.3,81.7
W00003855,13.5,86.5
W00003858,15.8,84.2
W00003860,18.6,81.4
W00003861,14.6,85.4
W00003863,18.3,81.7
W00003884,15.8,84.2
W00003885,15.4,84.6
W00003886,15.4,84.6
W00003887,18.1,81.9
W00003888,18.2,81.8
W00003889,15.9,84.1
W00003890,16.8,83.2
W00003891,20.6,79.4
W00003892,20.6,79.4
W00003893,13.4,86.6
W00003894,14.8,85.2
W00003895,17.1,82.9
W00003896,19.7,80.3
W00003897,12.7,87.3
W00003898,18.4,81.6
W00003899,16.7,83.3
W00003900,8.5,91.5
W00003901,16,84
W00003902,10,90
W00003903,15.6,84.4
W00003918,20,80
W00003919,20,80
W00003920,17.4,82.6
W00003921,18.5,81.5
W00003922,18.8,81.2
W00003923,9.5,90.5
W00003924,14.1,85.9
W00003925,18.9,81.1
W00003926,14.3,85.7
