areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00003361,9.5,1.3,1.3,86.6,1.3
W00003362,0.4,0,0,99.6,0
W00003363,1,0,0,99,0
W00003364,2.4,0,2,95.6,0
W00003365,4.5,0,1.7,91,2.8
W00003366,0,0,0,100,0
W00003367,0,0,1.7,97.7,0.7
W00003368,3.4,0.4,0.4,95.4,0.4
W00003369,2.5,0,0,97.5,0
W00003370,2.2,0,0,97.8,0
W00003372,0,0.5,0.3,99,0.3
W00003373,0.9,0,0.9,98.1,0
W00003374,0.7,0,0.7,98.7,0
W00003375,0,0.8,0,99.2,0
W00003376,0.7,0,1.4,97.8,0
W00003377,7,0,1.7,91.3,0
W00003378,3.8,0.3,0.7,94.8,0.3
W00003379,0,0,0.3,99.7,0
W00003380,3.4,2.1,1.7,92.8,0
W00003381,8.7,0,0.7,90.7,0
W00003382,1.3,0,0,98.7,0
W00003383,0,0,0,99.6,0.4
W00003384,2.3,0,0.3,97.5,0
W00003385,1.9,0,1.6,95.1,1.3
W00003386,0,0,0,100,0
W00003387,4.7,0,0,94.5,0.9
W00003388,1.7,0,2.7,95.5,0
W00003389,3.1,0,3.7,93.2,0
W00003390,0.7,0.4,0.7,98.2,0
W00003391,0,0,0.3,99.7,0
W00003392,10.9,0,0.9,88,0.3
W00003393,3,0,0.9,95.8,0.3
W00003394,0,0,0.7,99,0.3
W00003395,0.3,0,0,99,0.6
W00003396,0.6,0,0.3,97.5,1.5
W00003397,5.6,2.8,1.7,89.2,0.7
W00003398,3.4,0.3,1,94.2,1
W00003414,0,0,0,100,0
W00003415,0,0,0.3,99.7,0
W00003416,0,0,0,100,0
W00003418,0,0,1.7,97.6,0.7
W00003419,0,0.7,0,99,0.3
W00003422,0,0.7,0,99.3,0
W00003423,2.6,0.7,1.2,94.7,0.7
W00003497,2.6,0,0.7,96.7,0
W00003498,0.5,0,0.5,99.1,0
W00003499,0.8,0,1.5,97.7,0
W00003500,0.3,0.3,0,97.2,2.1
W00003501,13.7,1.4,1.1,83.7,0
W00003502,2.1,0.7,0.4,95,1.8
W00003503,0.8,0,0,99.2,0
W00003504,0.3,0,1.7,98,0
W00003505,0,0,1.8,98.2,0
W00003506,0,0,1,98.6,0.5
W00003507,1.1,0,1.4,96.8,0.7
W00003508,6.8,0.4,2.3,88.6,1.9
W00003509,2,0,0.4,97.2,0.4
W00003510,2.4,0.3,0.7,96.5,0
W00003511,0.3,0,0.3,99.4,0
W00003512,2.1,0,1,95.5,1.4
W00003513,1.2,0,1.5,96.9,0.4
W00003514,1.7,0,1.7,96.6,0
W00003515,0,0,1.5,98.2,0.4
W00003516,0.4,0,0.7,98.2,0.7
W00003517,0.3,0,0.3,99.1,0.3
W00003518,0.8,0,1.2,98,0
W00003519,0.6,0,1.9,96.8,0.6
W00003520,6.7,0.6,0,92.7,0
W00003521,3,0,1.9,95.1,0
W00003522,5.3,0.4,1.8,91.2,1.4
W00003523,3.4,0.4,3.1,92.7,0.4
W00003524,3.6,0,0,96,0.3
W00003525,0,0,2.4,97,0.6
W00003526,0.9,0,0.3,94.7,4.1
W00003527,0,0.4,1.8,96.4,1.5
W00003528,1,1.2,1.5,96.3,0
W00003529,0,0,0,100,0
W00003530,0,1.7,2,96,0.3
W00003533,2.2,0,0,96.2,1.6
W00003534,1.5,0,1.2,94.3,3
W00003535,0,0,0.4,99.3,0.4
W00003536,0.3,0,0.3,99.4,0
W00003537,0,0.3,1.4,98.3,0
W00003538,0.3,0,1.3,98.4,0
W00003539,0.3,0,0,99.1,0.6
W00003540,0.4,0,1.7,97.9,0
W00003542,4,0.3,1.7,94.1,0
W00003543,2.6,0.6,0.6,95.5,0.6
W00003544,0,0,0,100,0
W00003545,3.1,1.3,0,93.3,2.2
W00003546,0,0,1.8,98.2,0
W00003547,3.1,0,0.6,96,0.3
W00003548,1.7,0.4,0.9,96.9,0
W00003549,0,0,0.7,97.5,1.8
W00003550,0,0.7,1,98.3,0
W00003552,0,0.3,0,97.2,2.5
W00003553,1,0,0.3,98.6,0
W00003554,0,0,3.3,96.7,0
W00003555,0,0,0.4,99.6,0
W00003556,0,0,1.1,97.7,1.1
W00003557,1.8,0,0,97.8,0.4
W00003558,0,0,1.3,98,0.7
W00003559,0,0,0,100,0
W00003560,1.9,0,0.3,97.4,0.3
W00003561,0,1.3,0.3,98.4,0
W00003562,0,0,0,99.1,0.9
W00003563,0,0,0.6,99.4,0
W00003564,0.9,0,1.8,97.3,0
W00003565,1.5,0,0.9,97.6,0
W00003566,1.2,0,1.2,97.5,0
W00003567,0.8,0,0.2,99,0
W00003568,0,0,0.2,99.8,0
W00003569,0.7,0,0.2,98.2,0.9
W00003571,0,0,0,100,0
W00003572,0,1,0.5,98.4,0
W00003573,0.2,1.2,1,97.7,0
W00003574,1,0,0,99,0
W00003575,0,0.5,0.5,98.6,0.3
W00003576,2.1,0,0.3,97.6,0
W00003577,2.3,0,0,96,1.6
W00003578,2.9,0,0,97.1,0
W00003579,0,0,2,98,0
W00003580,2.2,0,2.2,95.6,0
W00003581,1,0.6,1.8,96.1,0.4
W00003582,0,0,0.3,99.7,0
W00003583,0.9,0,0,99.1,0
W00003584,0.7,0.4,1.1,97.8,0
W00003585,0,0,0.4,99.6,0
W00003586,0,0.3,0.3,99.4,0
W00003587,0,0.3,1.8,97.9,0
W00003588,3.2,0,0,96.5,0.3
W00003589,0.8,0.8,0.8,96.8,0.8
W00003590,0.6,0,0.6,98.9,0
W00003591,0,0,0,99.2,0.8
W00003592,0,0.4,1.1,98.2,0.4
W00003594,0.3,0,0.5,99.2,0
W00003595,0,0.4,1.6,98,0
W00003596,0,0,0.7,99.3,0
W00003597,0.4,0,0.8,98.8,0
W00003598,2.3,0,1.9,95.7,0
W00003599,0,0,1.1,98.9,0
W00003600,0.4,0,2.6,96.9,0
W00003601,2.1,0,0.4,97.2,0.4
W00003632,0.2,0,0,99.8,0
W00003633,0,0,0,100,0
W00003634,0,0.4,2.1,97.5,0
W00003635,0.3,0,0.3,99,0.3
W00003657,1.1,0,0,98.3,0.6
