areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00003361,4.1,44.5,51.4
W00003362,0.8,54.8,44.4
W00003363,1.1,44.2,54.7
W00003364,5.6,32.5,61.9
W00003365,7.1,25.7,67.3
W00003366,8.3,28.6,63.2
W00003367,6.1,32.8,61.1
W00003368,3.6,57.7,38.7
W00003369,0.9,48.7,50.4
W00003370,7,23.3,69.8
W00003372,3.8,22.5,73.8
W00003373,7.2,20.5,72.3
W00003374,1.6,23.8,74.6
W00003375,1.4,43.9,54.7
W00003376,4.1,39,56.9
W00003377,10,22.7,67.3
W00003378,3,37.1,59.8
W00003379,6,23.1,70.9
W00003380,5.6,44.4,50
W00003381,5.1,69.4,25.5
W00003382,4.7,32.6,62.8
W00003383,2.8,24.8,72.5
W00003384,4.9,33.1,62
W00003385,1.5,32.6,65.9
W00003386,1.7,28.7,69.6
W00003387,7.6,30.3,62.1
W00003388,2.5,31.9,65.5
W00003389,3.8,22.3,73.8
W00003390,7.8,29.3,62.9
W00003391,2.4,34.9,62.7
W00003392,5.1,26.8,68.1
W00003393,0.7,25.4,73.9
W00003394,7.8,20.9,71.3
W00003395,3.9,21.9,74.2
W00003396,3.4,32.9,63.7
W00003397,7,37.5,55.5
W00003398,8.4,29,62.6
W00003414,4.3,22.6,73
W00003415,7,31.5,61.5
W00003416,3.1,37.2,59.7
W00003418,6.4,23.2,70.4
W00003419,0.8,34.6,64.6
W00003422,0.8,39.7,59.5
W00003423,2.6,20.4,77
W00003497,3.2,41,55.8
W00003498,1.7,47,51.3
W00003499,7.1,20.1,72.7
W00003500,4.9,25.4,69.7
W00003501,9.2,22.5,68.3
W00003502,3.1,33.9,63
W00003503,4.7,26.4,69
W00003504,4.5,33.6,61.9
W00003505,6,29.9,64.1
W00003506,0.9,47.7,51.4
W00003507,4.7,33.1,62.2
W00003508,6.2,31,62.8
W00003509,0.8,39.3,59.8
W00003510,5.6,40.6,53.8
W00003511,4.8,33.3,61.9
W00003512,3.8,47.2,49.1
W00003513,2.8,39.3,57.9
W00003514,6.8,42.6,50.7
W00003515,7.3,29.1,63.6
W00003516,8.2,32.7,59.1
W00003517,7,21.1,71.8
W00003518,1.7,29.1,69.2
W00003519,0,63.9,36.1
W00003520,7.9,20.2,71.9
W00003521,4,43.2,52.8
W00003522,2.8,20.8,76.4
W00003523,4.6,28.4,67
W00003524,7.6,37.8,54.6
W00003525,3.1,21.4,75.6
W00003526,7.7,32.2,60.1
W00003527,3.9,35.9,60.2
W00003528,5.2,31.6,63.2
W00003529,7.4,35.6,57
W00003530,5.3,25.8,68.9
W00003533,4.9,41.3,53.8
W00003534,11,32.4,56.6
W00003535,4.9,37.3,57.7
W00003536,7.4,33.3,59.3
W00003537,2,32.7,65.3
W00003538,4.2,30.3,65.5
W00003539,8.2,24,67.8
W00003540,5.7,30.5,63.8
W00003542,6.3,37.3,56.3
W00003543,10.2,37.5,52.3
W00003544,4.8,37.9,57.3
W00003545,5,48,47
W00003546,7.2,29.6,63.2
W00003547,6.1,32.6,61.4
W00003548,0.8,51.3,47.9
W00003549,1.8,35.4,62.8
