areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00003361,7.9,61.4,30.7
W00003362,4.6,77.8,17.6
W00003363,8,61.1,31
W00003364,8.1,67.7,24.2
W00003365,11.7,63.1,25.2
W00003366,7.5,74.2,18.3
W00003367,12.6,65.3,22.1
W00003368,10.3,58.6,31
W00003369,10.9,64.5,24.5
W00003370,7.3,70.2,22.6
W00003372,6.2,78.9,15
W00003373,10.3,70.6,19.1
W00003374,13.8,55,31.2
W00003375,5,73.6,21.4
W00003376,7,67.5,25.4
W00003377,10.6,60.6,28.7
W00003378,5.6,64.3,30.2
W00003379,11.5,59,29.5
W00003380,6.7,62.2,31.1
W00003381,4.9,66.7,28.4
W00003382,7.1,68.8,24.1
W00003383,14.1,78.3,7.6
W00003384,9.4,50.6,40
W00003385,14.7,65.5,19.8
W00003386,4.9,72.1,23
W00003387,11.7,60.2,28.1
W00003388,9.1,43.6,47.3
W00003389,7.1,42.6,50.3
W00003390,16.3,62.5,21.3
W00003391,8.2,65.5,26.4
W00003392,7.1,58.9,33.9
W00003393,9.5,60,30.5
W00003394,14.6,63.4,22
W00003395,8.1,76.7,15.1
W00003396,13.4,71.6,14.9
W00003397,7.9,73.7,18.4
W00003398,5.7,65.1,29.2
W00003414,11.7,65,23.3
W00003415,5.8,59.1,35
W00003416,8,71.7,20.4
W00003418,8.6,53.3,38.1
W00003419,6.3,70.6,23.1
W00003422,10,62.5,27.5
W00003423,11.2,69.5,19.3
W00003497,13.8,59.6,26.6
W00003498,9.2,69.4,21.4
W00003499,11.3,69,19.7
W00003500,11.6,62.1,26.3
W00003501,16.3,52.9,30.8
W00003502,11.6,65.2,23.2
W00003503,8,83,9
W00003504,12.2,72.4,15.4
W00003505,7.2,48.9,43.9
W00003506,4.1,71.1,24.7
W00003507,9.8,71.6,18.6
W00003508,11.3,68,20.6
W00003509,6.9,71,22.1
W00003510,10.5,75.2,14.3
W00003511,8.4,68.4,23.2
W00003512,16.2,47.7,36
W00003513,8.1,69.7,22.2
W00003514,14.3,69,16.7
W00003515,10,65.6,24.4
W00003516,7.8,64.7,27.5
W00003517,9.7,72.4,17.9
W00003518,7.4,77.7,14.9
W00003519,4.6,63,32.4
W00003520,10.8,57.5,31.7
W00003521,7.9,63.2,28.9
W00003522,9.4,45.8,44.8
W00003523,7.7,61.5,30.8
W00003524,6,72.6,21.4
W00003525,6.8,71.4,21.8
W00003526,9.8,69.2,21.1
W00003527,12.7,57.3,30
W00003528,12.2,67.3,20.4
W00003529,6,72.7,21.3
W00003530,9.1,66.9,24
W00003533,8.3,63.2,28.6
W00003534,7,68.3,24.6
W00003535,5.9,74.3,19.9
W00003536,4.5,64.9,30.6
W00003537,10.8,73.1,16.2
W00003538,5.5,69.5,25
W00003539,5.7,81.5,12.7
W00003540,9.2,63.3,27.5
W00003542,15.2,55.2,29.7
W00003543,16.7,61.9,21.4
W00003544,10.3,64.7,25
W00003545,6.2,56.6,37.2
W00003546,10.2,64.4,25.4
W00003547,12.7,73.6,13.6
W00003548,3.3,58.7,38
W00003549,5.6,51.2,43.2
W00003550,17.6,53.8,28.6
W00003552,6.3,51,42.7
W00003553,11.1,56.7,32.2
W00003554,11,61.5,27.5
W00003555,10.6,51.1,38.3
W00003556,13.5,57.3,29.2
W00003557,2.7,82.9,14.4
W00003558,3.8,70.8,25.5
W00003559,12.4,77,10.6
W00003560,9.4,72.4,18.1
W00003561,2.7,82.3,15
W00003562,6.4,70.2,23.4
W00003563,4.4,74.8,20.7
W00003564,7.6,70.6,21.8
W00003565,12,69.4,18.5
W00003566,13.7,72.6,13.7
W00003567,9.7,69,21.3
W00003568,6.4,78.2,15.4
W00003569,9.9,75.4,14.8
W00003571,7.1,73.2,19.6
W00003572,3.8,74.6,21.5
W00003573,10.6,68.6,20.7
W00003574,3.3,76.8,19.9
W00003575,5.1,68.4,26.5
W00003576,7.2,77.6,15.2
W00003577,5.5,59.8,34.8
W00003578,11.5,74.6,13.9
W00003579,5.8,74,20.2
W00003580,6.6,83.5,9.9
W00003581,13.6,64.4,22
W00003582,18.9,67.6,13.5
W00003583,8.7,71,20.3
W00003584,10.6,71.2,18.3
W00003585,14.9,72.4,12.6
W00003586,12.9,74.1,12.9
W00003587,9.1,74.2,16.7
W00003588,10.7,60.2,29.1
W00003589,8.5,77.7,13.8
W00003590,9.3,68.6,22.1
W00003591,10.5,75.2,14.3
W00003592,7.3,70.7,22
W00003594,8.7,81.2,10.1
W00003595,13.3,76.7,10
W00003596,7.7,67.8,24.5
W00003597,13.1,67.7,19.2
W00003598,8.3,70,21.7
W00003599,11.2,71.6,17.2
W00003600,6.1,82.8,11.1
W00003601,4,77.6,18.4
W00003632,8,66.7,25.3
W00003633,11.9,70.3,17.8
W00003634,5.5,82.8,11.7
W00003635,8.8,75.4,15.8
W00003657,6.8,76.3,16.9
W00003658,10.3,69,20.6
W00003659,9.2,59.5,31.3
W00003660,6.1,73.9,20
W00003661,6.6,81.8,11.7
W00003662,6.3,84,9.7
W00003665,6.5,71.2,22.2
W00003666,7.7,77.9,14.4
W00003667,6.7,72.2,21.1
W00003668,9.5,65.8,24.7
W00003669,7.3,74,18.7
W00003679,8.7,77.8,13.5
W00003680,5.1,75.5,19.4
W00003711,4.4,63.2,32.4
W00003712,9.6,73.5,16.9
W00003713,12.5,71.9,15.6
W00003714,6.2,78.4,15.5
W00003715,5.5,78.8,15.8
W00003716,12.4,71.2,16.3
W00003717,12.7,55.6,31.7
W00003718,1.6,74.4,24
W00003719,8.2,75.5,16.3
W00003720,6.8,81.4,11.9
W00003721,6.9,68.6,24.5
W00003722,7.5,66.4,26.2
W00003723,5,78.3,16.7
W00003724,8.7,52.9,38.5
W00003725,8.9,62.2,28.9
W00003743,16.2,70.1,13.6
W00003744,12.6,70.3,17.1
W00003745,12.7,72.2,15.1
W00003746,9.1,76.6,14.3
W00003747,15.6,66,18.4
W00003748,6.9,66.4,26.7
W00003749,5.9,69.7,24.3
W00003750,12,64.8,23.2
W00003751,7.1,66.7,26.2
W00003752,9.6,67.1,23.4
W00003753,10.6,70.6,18.8
W00003754,6.6,65.9,27.5
W00003755,11.8,70.1,18.1
W00003756,14.3,60.4,25.3
W00003757,12.2,66.7,21.1
W00003758,4.7,75.9,19.4
W00003759,10.1,48.5,41.4
W00003777,9,68,23
W00003778,12.3,71.5,16.2
W00003779,13.3,60.1,26.6
W00003780,11,67,22
W00003781,10.2,67.3,22.4
W00003782,7.3,68.2,24.5
W00003783,7.6,77.3,15.1
W00003784,8.1,68.5,23.4
W00003785,9.4,63.2,27.4
W00003786,6.6,70.8,22.6
W00003787,15.5,71.8,12.6
W00003788,3.4,77,19.5
W00003789,15.8,53.5,30.7
W00003790,14.7,72.5,12.8
W00003791,12.7,58.5,28.8
W00003792,6.9,66.7,26.4
W00003793,6.7,68.7,24.6
W00003794,13.3,62.2,24.4
W00003795,7.8,69,23.3
W00003796,10.2,60.8,28.9
W00003797,4.9,61.8,33.3
W00003798,13,61.7,25.2
W00003799,7.8,64.1,28.2
W00003800,5.5,75.6,18.9
W00003801,11.4,71.4,17.1
W00003802,5.3,65.3,29.5
W00003803,10.3,52.6,37.1
W00003804,7.2,71.1,21.7
W00003805,6,75,19
W00003806,10.9,48.7,40.3
W00003807,15.4,52.1,32.5
W00003808,6.5,54,39.5
W00003809,7.2,61.3,31.5
W00003830,7.9,77.1,15
W00003831,8.8,64.2,27
W00003832,8.1,67.4,24.4
W00003833,7.4,68.1,24.5
W00003834,10.7,69.9,19.4
W00003835,6.8,72,21.1
W00003836,9.4,63,27.6
W00003837,14.1,62,23.9
W00003838,4.5,81.2,14.3
W00003839,5.6,75.4,19
W00003840,6.5,69.2,24.3
W00003841,5,64.2,30.8
W00003842,7.3,53.7,39
W00003843,8.5,71.7,19.8
W00003844,6,77.6,16.4
W00003845,8,64,28
W00003846,8.9,72.6,18.5
W00003847,5.5,73.4,21.1
W00003848,9,74,16.9
W00003849,5.7,74.5,19.8
W00003850,9,81,10
W00003851,8.3,63,28.7
W00003852,6.3,65.6,28.1
W00003853,2.9,71.4,25.7
W00003854,17.2,63.6,19.2
W00003855,5.1,60.1,34.8
W00003858,9.9,75.2,14.9
W00003860,6.8,66.9,26.3
W00003861,12.4,62.8,24.8
W00003863,6.2,61.1,32.7
W00003884,8.6,73.3,18.1
W00003885,2.6,73.8,23.6
W00003886,7,72.6,20.4
W00003887,3.5,76.1,20.4
W00003888,6.3,60.3,33.3
W00003889,4.8,85,10.2
W00003890,8.8,73,18.2
W00003891,6.6,76.8,16.6
W00003892,7.2,68,24.8
W00003893,5.3,69.2,25.4
W00003894,5.4,80.7,13.9
W00003895,11.6,76.2,12.2
W00003896,9.1,74.5,16.4
W00003897,5.2,74.1,20.7
W00003898,10,74.4,15.6
W00003899,8.3,75,16.7
W00003900,3.8,85.7,10.5
W00003901,7,76.7,16.3
W00003902,5.5,82.7,11.8
W00003903,7,79.1,14
W00003918,9.5,68.2,22.3
W00003919,10.1,68.1,21.7
W00003920,10.4,68,21.6
W00003921,11.3,72.2,16.5
W00003922,9.8,74,16.3
W00003923,4,86.8,9.3
W00003924,4.9,73.2,22
W00003925,11.6,62.3,26.1
W00003926,11.4,57.1,31.4
W00003927,11.6,65.2,23.2
W00003928,7.2,73.2,19.6
W00003930,6,65.5,28.6
W00003931,14.3,53.1,32.7
W00003932,8.3,74.1,17.6
W00003933,14.5,57.3,28.2
W00003934,9.5,65.3,25.3
W00003935,11.4,61.4,27.1
W00003937,16.5,60.8,22.7
W00003938,17.1,56.8,26.1
W00003939,12.1,57.8,30.2
W00003960,6.5,51.3,42.2
W00003961,4.6,77.7,17.7
W00003962,4.3,73.9,21.7
W00003963,6,65.4,28.6
W00003964,16.7,67.6,15.7
W00003965,9.1,55.5,35.5
W00003966,10.2,67.2,22.7
W00003967,14.7,61.1,24.2
W00003968,6.5,73.8,19.6
W00003969,12.7,56.8,30.5
W00003970,8,66.4,25.7
W00003971,16.3,51.9,31.7
W00003972,7,45.7,47.3
W00003973,12.9,58.8,28.2
W00003975,14.1,45.2,40.7
W00003976,5,62.4,32.7
W00003977,8.8,42.2,49
W00003978,8.1,64,27.9
W00003979,8.7,69.6,21.7
W00003980,3.2,68.8,28
W00003981,14,43,43
W00003986,13,60.2,26.8
W00003987,13.1,61.9,25
W00003992,13.6,55.1,31.4
W00003993,29.2,39.3,31.5
W00004001,11.5,49.2,39.3
W00004002,11.7,54.2,34.2
