geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00089263,88.6,4.5,6.8
E00138766,69.1,3.9,27
E00138767,83.7,3.5,12.8
E00138769,87.3,0.4,12.2
E00138771,87.5,5.6,7
E00138776,78.6,5,16.4
E00138778,83,5.1,11.9
E00138780,87,2,11
E00138781,81.8,2.8,15.4
E00138782,88.3,4.7,7
E00138783,75.2,3.3,21.5
E00138795,91.3,2.2,6.5
E00138796,83.3,4.9,11.8
E00138797,85,1.4,13.6
E00138798,82.9,1.3,15.8
E00138799,89.3,2.8,8
E00138800,89.6,2.3,8.1
E00138827,81.6,4.5,13.9
E00138828,80.8,3.8,15.3
E00138829,92.5,0.7,6.7
E00138830,78.5,4.5,17
E00138831,86.5,2.8,10.7
E00138832,67.3,1.3,31.4
E00138859,87.1,4,8.9
E00138860,90.4,3.1,6.5
E00138861,90.2,5.4,4.4
E00138862,88.1,2.6,9.3
E00138863,71.4,2.8,25.9
E00138864,88,4.2,7.9
E00138871,86.6,4.4,9
E00138872,84,3.3,12.7
E00138873,90.4,0.3,9.3
E00138874,85.1,4.3,10.6
E00138875,88.3,1.7,10
E00138876,86.9,1.5,11.6
E00138877,93.4,2.7,3.9
E00138878,79.1,1.6,19.3
E00138879,89.9,1.3,8.8
E00138880,84.8,6.5,8.7
E00138881,69.8,2.1,28.1
E00138882,84.7,7,8.3
E00138883,91.3,2.9,5.8
E00138884,70.2,3.8,26
E00138885,81.9,6.4,11.7
E00138886,89,6,5.1
E00138888,91.3,1.9,6.8
E00138889,78.3,0.9,20.8
E00138892,79.9,9.5,10.7
E00138893,83.5,3.6,12.9
E00138894,72.7,7.3,20
E00138895,85.3,2.1,12.6
E00138896,83.4,5.8,10.8
E00138897,72,2.5,25.6
E00138898,80.2,4.2,15.6
E00138899,82.4,2.4,15.2
E00138902,89.6,2.8,7.5
E00138903,91.2,4.1,4.7
E00138915,87.8,2,10.1
E00138920,83.2,4.6,12.2
E00138921,82.8,2.8,14.4
E00138922,81.7,5.4,12.9
E00138923,84.9,2.8,12.3
E00138924,90.9,1.3,7.9
E00138925,89.6,5,5.4
E00138926,91.3,1.9,6.7
E00169285,80.1,7.6,12.3
E00169286,93.9,1.7,4.5
E00169289,95.3,2.1,2.7
E00169290,90.4,4.8,4.8
E00169291,91.5,1.6,6.9
E00169292,80.9,6.3,12.9
E00169293,83.1,7.6,9.3
E00169294,74.9,11.8,13.4
E00169295,72.9,12.6,14.5
E00169296,71.7,4.9,23.4
E00169309,77.9,3,19
E00189012,85.3,5.1,9.5
E00189023,92.7,5,2.3
E00189029,87,3.7,9.3
E00189055,87.4,5.7,6.9
E00189075,76.8,11.6,11.6
E00189094,94.7,1.7,3.7
E00189095,86.4,5.3,8.3
E00189097,85.8,7.5,6.7
E00189118,76.7,3.9,19.3
E00189132,81.3,4,14.7
E00189157,84.2,3,12.8
E00189169,91.7,2,6.3
