geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00089263,18.2,72.7,9.1
E00138766,9.1,74.5,16.4
E00138767,8.3,73.8,17.9
E00138769,8.3,81.5,10.2
E00138771,22.8,63.4,13.8
E00138776,16.3,71.2,12.5
E00138778,13.2,68.9,17.9
E00138780,8.7,81.7,9.6
E00138781,5.6,65.2,29.2
E00138782,9.6,73.7,16.7
E00138783,14.2,64.2,21.7
E00138795,9.6,80,10.4
E00138796,10.6,75.3,14.1
E00138797,13.1,71.7,15.2
E00138798,12.5,76.9,10.6
E00138799,10.5,78.2,11.3
E00138800,9.1,83,8
E00138827,5.5,85.3,9.2
E00138828,8.2,70.9,20.9
E00138829,7.6,78.8,13.6
E00138830,11.4,63.6,25
E00138831,7.3,81.3,11.5
E00138832,2.4,86.9,10.7
E00138859,14.8,73.8,11.4
E00138860,9.3,68,22.7
E00138861,9.2,77.3,13.5
E00138862,14.1,73.7,12.1
E00138863,22.3,54.8,22.9
E00138864,13.8,69,17.2
E00138871,10.2,70.8,19
E00138872,7.3,81,11.7
E00138873,13.6,68.2,18.2
E00138874,16,76,8
E00138875,12,78.9,9
E00138876,12.9,77.4,9.7
E00138877,14,72,14
E00138878,15.1,69.8,15.1
E00138879,12.5,74.2,13.3
E00138880,24.3,57.3,18.4
E00138881,10.1,65.9,24
E00138882,17.4,63,19.6
E00138883,9.4,81.3,9.4
E00138884,8.6,70.7,20.7
E00138885,19.6,66,14.4
E00138886,10.1,77.8,12.1
E00138888,12.4,79.4,8.2
E00138889,15.7,63,21.3
E00138892,27.3,45.5,27.3
E00138893,12.8,64.1,23.1
E00138894,10.6,75.8,13.6
E00138895,9.2,74.3,16.5
E00138896,9.4,64.7,25.9
E00138897,6.6,68.9,24.6
E00138898,9.6,71.2,19.2
E00138899,14.9,59.6,25.5
E00138902,13.8,70.7,15.5
E00138903,14,70.1,15.9
E00138915,17.6,71.3,11.1
E00138920,14.7,71.6,13.7
E00138921,11.5,65.5,23
E00138922,11.5,60.7,27.9
E00138923,4.7,79.5,15.7
E00138924,17.4,76.1,6.4
E00138925,12,73,15
E00138926,13.1,73.8,13.1
E00169285,28.3,50,21.7
E00169286,20,52,28
E00169289,16.4,64.2,19.4
E00169290,15.5,74.1,10.3
E00169291,28.1,59.4,12.5
E00169292,13.6,63.6,22.7
E00169293,4.7,79.1,16.3
E00169294,17.3,73.1,9.6
E00169295,14,72,14
E00169296,14.9,55.3,29.8
E00169309,10.7,73.3,16
E00189012,42.3,53.8,3.8
E00189023,18.4,67.1,14.5
E00189029,29.6,51.9,18.5
E00189055,20.2,67.9,11.9
E00189075,29.1,52.7,18.2
E00189094,19.1,61.7,19.1
E00189095,32.1,46.4,21.4
E00189097,22.6,58.1,19.4
E00189118,10,77.5,12.5
E00189132,25.8,48.4,25.8
E00189157,15.3,63.9,20.8
E00189169,23.7,52.6,23.7
