geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00031549,95.6,0.9,3.5
E00031557,93.1,1,5.9
E00031558,99,0.7,0.3
E00031565,98.2,0,1.8
E00031569,99.7,0,0.3
E00031733,99.2,0,0.8
E00031734,98.5,0,1.5
E00031736,96.8,0.3,2.9
E00031737,98.8,0.3,0.9
E00031738,94.5,0,5.5
E00031739,99,0,1
E00031740,97.8,0,2.2
E00031741,100,0,0
E00031742,100,0,0
E00031743,95.5,0.7,3.7
E00031744,93.4,0.9,5.7
E00031745,97.8,0.9,1.3
E00031746,96,1.7,2.3
E00031747,99,0,1
E00031748,98.1,0.6,1.3
E00031749,99.4,0.3,0.3
E00031750,98.7,0,1.3
E00031751,98.7,0,1.3
E00031752,98,0.8,1.2
E00031753,98.7,0.3,1
E00031755,97.6,1,1.4
E00031756,96.8,0.3,2.9
E00031757,99.6,0,0.4
E00031758,96.9,0.3,2.8
E00031760,98.6,0,1.4
E00031761,99.6,0,0.4
E00031762,98.9,0,1.1
E00031763,99,0,1
E00031764,97.1,0.7,2.2
E00031765,100,0,0
E00031766,96.7,1.8,1.5
E00031767,99.4,0,0.6
E00031768,98.7,0.6,0.6
E00031769,99.3,0,0.7
E00031770,94.1,0.8,5.1
E00031771,90.1,1.2,8.7
E00031772,96.8,0.8,2.4
E00032176,88.6,0.8,10.6
E00032177,98.3,0.6,1.1
E00032178,95.3,1.3,3.4
E00032179,98.6,0.7,0.7
E00032180,88.4,1.6,10
E00032181,91.5,0.7,7.8
E00032182,92.9,1.5,5.6
E00032183,86.9,0.6,12.5
E00032184,95.3,0.9,3.8
E00032186,89.4,0.6,10
E00032187,96.2,0.3,3.6
E00032188,96.2,0.4,3.5
E00032189,99.3,0,0.7
E00032190,97.9,0.4,1.8
E00032191,95.7,0,4.3
E00032192,98.9,0.4,0.7
E00032193,97.9,0.4,1.7
E00032194,98.7,0,1.3
E00032195,98.9,0,1.1
E00032196,94.3,1.9,3.8
E00032206,92.7,0,7.3
E00032207,90.2,0.9,8.9
E00032208,84.9,0.8,14.3
E00032209,91.5,0.5,8
E00032210,91.3,0.6,8.1
E00032211,93.8,0.3,6
E00032221,97.7,0.3,2
E00032227,93.8,1.1,5.1
E00032228,96,0.8,3.2
E00032229,94.3,0,5.7
E00032230,96.2,0.7,3.1
E00032231,96.1,0.7,3.2
E00032232,94.8,0.8,4.4
E00032233,97.3,0.4,2.3
E00032234,94.9,0.8,4.3
E00032235,91.1,0.7,8.2
E00032236,98.9,0,1.1
E00032237,96.1,1.3,2.6
E00032238,97.6,0.3,2
E00032247,97.3,0,2.7
E00032248,97.4,0.9,1.7
E00032249,99.2,0,0.8
E00032250,98.6,0.3,1
E00032251,97.7,0.8,1.6
E00032252,97.6,0,2.4
E00032253,100,0,0
E00032254,99.1,0,0.9
E00032255,98.1,0,1.9
E00032256,99.4,0.6,0
E00032257,98.8,0,1.2
E00032258,93.5,1.3,5.1
E00032259,97.1,0,2.9
E00032261,96.3,0,3.7
E00032262,98.9,0,1.1
E00032263,98.1,0.3,1.6
E00032264,98.3,0.4,1.3
E00032265,94.6,0.3,5.1
E00032266,99.2,0,0.8
E00032267,96.4,1.3,2.2
