geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00031549,87.1,0,11.1,1.8
E00031557,93,0,7,0
E00031558,92.2,0,7.8,0
E00031565,96.1,0.3,3.6,0
E00031569,90.9,0,9.1,0
E00031733,93.4,0.5,5.8,0.3
E00031734,93.2,0,6.5,0.3
E00031736,94.8,0,5.2,0
E00031737,95.7,0,4.3,0
E00031738,95.8,0,4.2,0
E00031739,94.3,0.3,5.4,0
E00031740,94.4,0,5.2,0.4
E00031741,95.7,0,3.7,0.5
E00031742,97.1,0,2.9,0
E00031743,94,0,6,0
E00031744,90.4,0,9.6,0
E00031745,97.2,0,2.8,0
E00031746,93.3,0,6.4,0.3
E00031747,98.7,0,1.3,0
E00031748,93.1,0,6.9,0
E00031749,95.3,0,4.7,0
E00031750,97,0,3,0
E00031751,94.9,0,5.1,0
E00031752,94.7,0,5.3,0
E00031753,96.7,0,2.6,0.7
E00031755,95.4,0,3.9,0.7
E00031756,88.4,0,11.6,0
E00031757,100,0,0,0
E00031758,92.8,0,7.2,0
E00031760,98.2,0,1.8,0
E00031761,93.1,0.8,6.1,0
E00031762,95.2,0,4.4,0.4
E00031763,98.6,0.3,1,0
E00031764,85.4,0,13.1,1.5
E00031765,95,0,5,0
E00031766,93.1,0,6.9,0
E00031767,98.7,0,1.3,0
E00031768,95.8,0,4.2,0
E00031769,96.6,0,3.4,0
E00031770,92.5,0,7,0.5
E00031771,94.9,0,5.1,0
E00031772,75.2,0.4,23.2,1.2
E00032176,90,0,9.2,0.8
E00032177,75.1,0,24.9,0
E00032178,91,0,8.2,0.9
E00032179,93.9,0,6.1,0
E00032180,93.8,0,5.5,0.7
E00032181,94.4,0,5.6,0
E00032182,93.6,0,5.9,0.4
E00032183,91,1.3,7.7,0
E00032184,92.3,0,6.9,0.9
E00032186,91.1,0.6,6.1,2.3
E00032187,96.1,0,3.6,0.3
E00032188,90.4,0,9.2,0.4
E00032189,94.3,0,5.7,0
E00032190,93.9,0.7,5.4,0
E00032191,91.7,0,7.3,1
E00032192,94.7,0,5.3,0
E00032193,96.3,0.4,2.9,0.4
E00032194,93.9,0,6.1,0
E00032195,90.6,0,9.4,0
