geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00031549,29,42.6,23.2,5.2
E00031557,20.5,46.2,24.2,9.1
E00031558,6.3,38.9,40.5,14.3
E00031565,5.3,29.8,38.4,26.5
E00031569,8.1,50.8,33.1,8.1
E00031733,12.1,27.3,37.1,23.5
E00031734,9.6,42.2,31.9,16.3
E00031736,13.4,47.8,28.7,10.2
E00031737,9.2,41.8,36.2,12.8
E00031738,38,43.8,17.4,0.8
E00031739,16.3,44.4,25.9,13.3
E00031740,4,27.3,49.5,19.2
E00031741,19.2,55.8,18.3,6.7
E00031742,12,52,22.4,13.6
E00031743,18.6,41.5,29.7,10.2
E00031744,22.9,48.4,22.2,6.5
E00031745,30.3,45.9,19.7,4.1
E00031746,38,35.8,20.4,5.8
E00031747,18.9,38.6,32.3,10.2
E00031748,61.9,30.5,5.7,1.9
E00031749,4.3,45.3,32.4,18
E00031750,38.5,41,12.3,8.2
E00031751,32.4,45.4,16.7,5.6
E00031752,37.8,47.4,7.4,7.4
E00031753,14.3,40.6,35.3,9.8
E00031755,12.5,38.3,34.2,15
E00031756,32.6,49.6,14.1,3.7
E00031757,15.3,45.2,29,10.5
E00031758,14.4,46,32.4,7.2
E00031760,18.1,51.7,19.8,10.3
E00031761,19,53.2,22.2,5.6
E00031762,21.1,43.9,26.8,8.1
E00031763,7,42.6,32.6,17.8
E00031764,28.9,43,25,3.1
E00031765,17.9,53,26.5,2.6
E00031766,8.3,40.5,35.5,15.7
E00031767,10.5,30.6,48.4,10.5
E00031768,21.5,47.4,23,8.1
E00031769,4.8,41.1,41.1,12.9
E00031770,29,45.2,18.1,7.7
E00031771,41.7,40,15,3.3
E00031772,14,35.7,42,8.2
E00032176,35.1,51.5,12.7,0.7
E00032177,25.8,47,19.7,7.6
E00032178,46.9,33.1,14.6,5.4
E00032179,22.1,38.2,30.5,9.2
E00032180,27.5,46.8,22.8,2.9
E00032181,30.2,45,19.4,5.4
E00032182,15.3,49.8,28.2,6.7
E00032183,44.1,41.4,12.4,2.1
E00032184,30.5,51.7,7.6,10.2
E00032186,29.3,39.5,21.1,10.2
E00032187,20,52.1,23.6,4.2
E00032188,26.7,43,23,7.4
E00032189,12.4,55,25.6,7
E00032190,23.1,43,24.8,9.1
E00032191,17.2,56.6,22.8,3.4
E00032192,23.4,46,23.4,7.3
E00032193,18.3,51.7,24.2,5.8
E00032194,26.5,44.9,24.3,4.4
E00032195,19.2,46.8,28.8,5.1
E00032196,30.1,54.4,12.5,2.9
E00032206,23.3,45.5,24.9,6.3
E00032207,49.3,40.1,9.2,1.4
E00032208,36.7,35.3,22,6
E00032209,37.6,40.9,21,0.6
E00032210,47,37.3,14.9,0.7
E00032211,32.9,47.4,17.1,2.6
E00032221,37.9,46.2,13,3
E00032227,47.4,37.1,13.4,2.1
