geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00031549,4,20.8,65.6,9.6
E00031557,11.7,17.9,64.8,5.5
E00031558,7.8,15.7,61.7,14.8
E00031565,11.2,16.6,58.8,13.4
E00031569,7.7,19.7,63.4,9.2
E00031733,7.4,25.4,55.6,11.6
E00031734,9.7,21.2,56.4,12.7
E00031736,8.1,17.2,66.7,8.1
E00031737,7.7,14.7,66,11.5
E00031738,12.1,28.4,52.6,6.9
E00031739,4.3,22.5,65.2,8
E00031740,5.7,15.2,67.7,11.4
E00031741,4.5,14.9,70.1,10.4
E00031742,10.7,23.1,57.9,8.3
E00031743,7,16.4,67.2,9.4
E00031744,9.5,14.2,71.6,4.7
E00031745,10.2,23.8,52.4,13.6
E00031746,7.7,17.7,68.5,6.2
E00031747,9.3,23.2,58.3,9.3
E00031748,10,30,50,10
E00031749,7.6,17.1,68.8,6.5
E00031750,2.4,20.7,65.9,11
E00031751,10.2,22.7,62.5,4.5
E00031752,9.5,19,65.1,6.3
E00031753,2.2,22.5,65.2,10.1
E00031755,7.5,20,65,7.5
E00031756,7.7,13.2,69.2,9.9
E00031757,6.5,14,69.2,10.3
E00031758,8.3,16,69.2,6.5
E00031760,9.2,18.5,66.2,6.2
E00031761,4.2,17.6,68.9,9.2
E00031762,7.5,24.6,59.7,8.2
E00031763,8.8,24,60.8,6.4
E00031764,6,25.9,62.1,6
E00031765,11.9,15.6,62.2,10.4
E00031766,7.7,21.5,62.3,8.5
E00031767,5.9,22.2,64.4,7.4
E00031768,11.1,20.6,61.9,6.3
E00031769,10.3,15.1,66.7,7.9
E00031770,9.8,19,64.4,6.9
E00031771,6.2,25.9,61.7,6.2
E00031772,6,17.1,65.4,11.4
E00032176,9.5,19,68.1,3.4
E00032177,13,20.3,60.9,5.8
E00032178,4.1,17.3,67.3,11.2
E00032179,9.9,15.5,67.1,7.5
E00032180,9,24.3,60.8,5.8
E00032181,9.3,17.1,64.3,9.3
E00032182,5,18.2,67.9,8.9
E00032183,6.2,21.7,63.6,8.5
E00032184,11.4,19.3,64.9,4.4
E00032186,8.5,13.6,68.4,9.6
E00032187,8,22.4,61.7,8
E00032188,4.4,21.5,67.4,6.7
E00032189,13.8,26,52,8.1
E00032190,7,21.7,61.2,10.1
E00032191,6.9,20.8,66.7,5.7
E00032192,12.1,9.2,72.3,6.4
E00032193,7,19.8,68.6,4.7
E00032194,7.2,15.9,66.7,10.1
E00032195,8.9,16.3,63.2,11.6
E00032196,5.6,11.8,77.1,5.6
E00032206,6.7,22.4,63.8,7.1
E00032207,5.9,25.5,68.6,0
E00032208,10.4,21.5,58.9,9.2
E00032209,7.4,17.2,67.5,8
E00032210,7.6,25.4,60.2,6.8
E00032211,10.9,14.3,66.7,8.2
E00032221,3.7,20.5,68.3,7.5
E00032227,5.1,27.8,58.2,8.9
E00032228,7.7,25,61.5,5.8
E00032229,9,28.8,55,7.2
E00032230,11.9,14.9,66.3,6.9
E00032231,11.3,17.7,64.5,6.4
E00032232,7.3,27.3,60.9,4.5
E00032233,7.3,18.6,64.6,9.5
E00032234,9.1,17.4,67.4,6.1
E00032235,9.8,18.8,63.4,8
E00032236,6.7,22.7,60.7,10
E00032237,9,23.1,62.8,5.1
E00032238,8.3,19.7,65.2,6.8
E00032247,4.4,23.9,63.5,8.2
