geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00093427,94.6,2.2,3.2
E00093433,97.9,0,2.1
E00147172,98.4,0.4,1.2
E00147173,97.1,0.5,2.4
E00147174,98,0.7,1.3
E00147175,97.9,0.4,1.7
E00150627,96.2,0,3.8
E00150666,98.5,0.5,1
E00150667,99.7,0.3,0
E00150668,95.6,1.7,2.7
E00150669,98.4,0.3,1.3
E00150671,99.7,0.3,0
E00150672,95.2,0.9,4
E00150673,98.2,1.1,0.7
E00150674,98.3,0.3,1.4
E00150676,98.2,0.6,1.2
E00150677,95.9,1.5,2.6
E00150678,97.1,1.8,1.1
E00150679,99,0.3,0.7
E00150680,98.3,0.3,1.3
E00150681,98.6,0,1.4
E00150682,98.7,0.4,0.9
E00150684,92.7,5,2.3
E00150685,99.1,0.3,0.6
E00150686,96.6,0.9,2.5
E00150687,97.4,0,2.6
E00150688,98.8,0,1.2
E00150689,98.3,0.7,1
E00150690,98.6,0,1.4
E00150691,97.2,0.9,1.9
E00150692,96.9,0.4,2.7
E00150693,98.1,0.6,1.4
E00150694,94.1,2.2,3.7
E00150695,98.5,0.4,1.1
E00150696,98.6,0,1.4
E00150697,98.9,0,1.1
E00150698,98.5,0.4,1.1
E00150699,97.6,0.8,1.6
E00150700,98.3,0.3,1.4
E00150701,99,0,1
E00172352,96.9,0.7,2.4
E00172353,95,0.9,4.1
E00172356,89.8,4.8,5.4
E00172357,97.5,0.8,1.7
