geography_code,heating_type_3a-001,heating_type_3a-002
E00093427,5.7,94.3
E00093433,0,100
E00147172,1.3,98.7
E00147173,2.2,97.8
E00147174,0,100
E00147175,1.3,98.7
E00150627,1.4,98.6
E00150666,2.2,97.8
E00150667,0.8,99.2
E00150668,0.8,99.2
E00150669,0.7,99.3
E00150671,0.6,99.4
E00150672,0,100
E00150673,0,100
E00150674,1.2,98.8
E00150676,0,100
E00150677,1.8,98.2
E00150678,3.3,96.7
E00150679,2.4,97.6
E00150680,0,100
E00150681,3.2,96.8
E00150682,0,100
E00150684,0,100
E00150685,0,100
E00150686,1.6,98.4
E00150687,0.8,99.2
E00150688,0,100
E00150689,0,100
E00150690,0,100
E00150691,0.8,99.2
E00150692,0,100
E00150693,0,100
E00150694,0,100
E00150695,0,100
E00150696,0,100
E00150697,0,100
E00150698,0.9,99.1
E00150699,0.9,99.1
E00150700,0,100
E00150701,1.5,98.5
E00172352,0,100
E00172353,1.6,98.4
E00172356,0,100
E00172357,1.7,98.3
