geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00093427,0,0,0,99.5,0.5
E00093433,3.5,0,1.4,95,0
E00147172,0.6,0,0.6,98.2,0.6
E00147173,0,0.3,1.1,98.4,0.3
E00147174,0.2,0.4,0.9,98.2,0.2
E00147175,0.2,0,1.5,98.3,0
E00150627,4.4,0,0,94.9,0.6
E00150666,2.2,0.2,2,95.6,0
E00150667,1.7,0.3,2,94.9,1
E00150668,2.7,0.7,0.3,96,0.3
E00150669,0.3,0.3,1,98.4,0
E00150671,1.2,0,0.3,98.5,0
E00150672,1.1,0,0,98.9,0
E00150673,0,0,1.1,98.5,0.4
E00150674,0.6,0.9,0,98.6,0
E00150676,4,0.3,0.9,94.4,0.3
E00150677,0,0.4,1.5,97.7,0.4
E00150678,3.2,0,2.9,93.6,0.4
E00150679,0,0.3,3.5,95.8,0.3
E00150680,1.3,1.7,2.6,94.4,0
E00150681,1.4,0,0,98.1,0.5
E00150682,4.7,0,1.3,93.3,0.6
E00150684,6.2,1.2,0,92.7,0
E00150685,3.9,0.9,1.2,93.5,0.6
E00150686,7.8,1.3,0.6,90.3,0
E00150687,0.4,0,1.1,98.5,0
E00150688,1.5,0.9,1.5,96.2,0
E00150689,2,0.3,0.7,96.6,0.3
E00150690,1,0.7,1.4,96.5,0.3
E00150691,0.3,0.3,1.9,97.5,0
E00150692,0.4,0,3.6,96,0
E00150693,0,0.3,1.7,98,0
E00150694,1.1,0,1.5,97.4,0
E00150695,0,3,2.3,94.7,0
E00150696,2.2,0,2.7,95.1,0
E00150697,0.7,0.4,2.6,96.3,0
E00150698,1.9,1.9,2.3,93.5,0.4
E00150699,0,0,1.2,98.8,0
E00150700,0.3,1,1.7,96.9,0
E00150701,0.3,0,3.7,94.3,1.7
E00172352,0.7,0.3,2.1,96.2,0.7
E00172353,0.3,0.6,1.3,97.8,0
E00172356,7.3,2.8,2.8,86.7,0.3
E00172357,13.1,0,1.6,84.4,0.8
