geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00093427,87.8,7.8,1.1,3.3
E00093433,87.9,5.7,2.1,4.3
E00147172,87.3,8.1,2.3,2.3
E00147173,86.7,6.9,2.8,3.6
E00147174,89,7,1.4,2.6
E00147175,89.8,5.6,2.4,2.2
E00150627,89.7,7.1,0.6,2.6
E00150666,90,5.1,3.1,1.8
E00150667,90.4,5.8,1,2.7
E00150668,90.9,5.6,0.3,3.1
E00150669,87.9,5.9,2,4.2
E00150671,88,8.1,1.5,2.4
E00150672,89.4,7.6,1.8,1.2
E00150673,93.5,3,0.4,3
E00150674,89,5.7,3,2.4
E00150676,89.1,7.7,1,2.2
E00150677,86.5,8.9,1.9,2.7
E00150678,88.9,6.7,3.3,1.1
E00150679,84.2,7.9,3.2,4.7
E00150680,89.1,6.1,2.4,2.4
E00150681,88.4,8.5,1,2
E00150682,91.5,5.9,1.4,1.1
E00150684,89.9,8.5,0,1.6
E00150685,89.2,6.5,2.2,2.2
E00150686,86.2,8.9,2,3
E00150687,89.7,8.7,1.2,0.4
E00150688,83,7.1,4.2,5.7
E00150689,88.9,7.5,1.1,2.5
E00150690,88.3,8.5,1.1,2.1
E00150691,91.6,5.7,0.7,2
E00150692,90.5,2.4,1.9,5.2
E00150693,92.1,4.1,2.4,1.5
E00150694,92.7,4.6,0.8,1.9
E00150695,93.1,3.3,2,1.6
E00150696,87.8,6.3,2.7,3.2
E00150697,80,13.1,2.7,4.2
E00150698,82.5,7.3,6.9,3.3
E00150699,86.2,4.2,3.8,5.9
E00150700,90.3,3,3.3,3.3
E00150701,89.5,8.7,1.1,0.7
E00172352,88.8,3.9,3.2,4.2
E00172353,90.4,4.6,2,3
E00172356,87.1,9.8,2.7,0.3
E00172357,87.5,4.2,3.3,5
